This file contains the TI integral evaluated using the first n% of the data.
dH/d(lamda) values used to compute the integral where averaged over 3 random seeds.
Percent	dHdl	dVdl
10.0%	-109.66
20.0%	-111.53
30.0%	-111.81
40.0%	-112.1
50.0%	-111.79
60.0%	-112.25
70.0%	-112.16
80.0%	-111.79
90.0%	-111.88
100.0%	-111.52
