time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	300.295801	0	-166.231045	353.249068	-197.709388	-157.857123	885.570034	4843.22541
2	299.047256	0	-190.586548	31220.7756	-186.783903	-165.327858	-151.406544	24475826800.0
4	288.59016	0	-200.117983	-78.1950177	-231.596255	-191.84905	689.405673	10351.2216
6	297.083174	0	-249.489131	951.220245	5058.15825	1035.08604	6142.63836	-145.579127
8	294.512855	0	-229.334977	122.1569	3322.41829	559.439085	6724.79893	-125.424973
10	295.78863	0	-211.284565	417.306128	-242.635944	-213.630864	24159.3288	183988617.0
12	297.032224	0	-179.053728	15550.2311	166.812087	26.7809026	292770.309	-75.1437243
14	296.733234	0	-196.601552	7818.5621	37252.2085	11283.4477	2214360.09	-92.6915481
16	298.641285	0	-262.582039	3283.30808	4153.88816	2342.14017	1721.4118	-158.672036
18	301.895855	0	-226.291742	729.819356	1485.12745	19241.8887	97390.2698	-122.381739
20	298.379651	0	-258.967579	-32.6130162	-244.539992	-214.378622	-219.787578	1375.87633
22	300.151655	0	-171.354079	184.748674	-201.907145	-178.208911	2632668.08	17742.2523
24	297.692933	0	-215.596389	1061.16501	-247.033908	-215.240625	5019.23663	56870544.7
26	294.512586	0	-243.276911	1317.07281	45675.2048	6708.38483	224255.159	-139.366907
28	298.427159	0	-199.881547	33561.9301	-231.305584	-200.201984	1610.54432	71737.9428
30	302.039503	0	-225.738204	76372.2062	891.516824	421.157567	225053.594	-121.828201
32	295.016373	0	-177.57036	74.7638467	118.803738	-6.68539836	2848252.3	-73.6603567
34	300.123838	0	-223.367911	2737.48696	4798.26554	137.530527	56376718.9	-119.457907
36	301.391023	0	-189.780368	287.237983	-99.3409013	-151.816024	-150.600368	1742.47391
38	303.21679	0	-229.643006	576.314197	1051.67763	626.334929	27880.7046	-125.733003
40	295.204106	0	-228.260072	3290.50871	9835.26594	14782.3474	33950.0	-124.350068
42	298.990036	0	-228.187306	1312.49311	356.416569	148.64388	63171.9419	-124.277302
44	300.989693	0	-171.163039	5655.84501	-41.4617964	-180.903039	11943.4632	12040.1397
46	294.562433	0	-128.402722	1117.05111	-157.765143	-136.769717	526.633134	6955.11218
48	299.735631	0	-233.967605	32071.2004	18801.3576	3684.107	5862712.52	-130.057601
50	297.365492	0	-245.159658	113154.398	12777.4071	4054.32734	11189065600.0	-141.249654
52	296.771052	0	-226.698164	3096.22509	1536.11375	701.792836	41227.3816	-122.78816
54	296.655813	0	-247.532303	3253.18396	100175.463	1223698.23	4119459260.0	-143.622299
56	293.185926	0	-202.089649	-0.552592571	-61.7083864	-211.829649	385.806354	228512328000000.0
58	296.503898	0	-252.356324	220.520928	-85.7386806	-104.056253	507312.569	-148.44632
60	301.654978	0	-168.227725	7469.92427	-199.704736	-161.315315	587.418106	6824.80963
62	299.174649	0	-220.233462	-220.233449	69.3112004	-199.829177	19345.1531	11127101.2
64	294.937875	0	-252.801066	205000.46	4672.65616	1196.66117	1385779.87	-148.891062
66	296.254444	0	-135.210884	-39.7106295	-166.690446	-123.53819	-20.0191138	2174548020.0
68	302.318655	0	-245.260817	888.071479	7116.324	1254.31554	103874.02	-141.350813
70	293.773476	0	-229.528988	120.602013	100740.508	73875.6119	71970.0903	-125.618984
72	298.878022	0	-255.358486	49374.443	1314934.41	102875.102	5263562.04	-151.448483
74	294.729611	0	-161.700394	-39.937049	-192.859559	-166.216812	-32.9785884	856019827000.0
76	294.121838	0	-281.729512	50243.9508	263983.824	76885.9955	16121.7861	-177.819508
78	293.049409	0	-221.936415	-72.6224459	-253.324067	-223.479819	292.545391	30314762.0
80	296.427873	0	-245.567073	4550.10292	9145.15471	22566.2115	73909.7901	-141.65707
82	298.573658	0	-209.621766	123477.751	1292.27556	40054.7164	61275.5531	-105.711762
84	292.889041	0	-310.757388	136.038055	-299.198846	-268.031368	-271.577388	9761914110.0
86	292.973849	0	-177.337289	-177.337289	886.607295	502.245299	9424998.91	10871296800000.0
88	294.251086	0	-194.743434	-194.743434	8600692.95	16004238.5	9435100.58	26849134800.0
90	297.191593	0	-201.067218	-201.067218	667332.205	211523.91	34580068.2	9818704820.0
92	301.914176	0	-201.379802	7093.26208	2436.21605	4414.18905	1320539.34	-97.4697987
94	298.405597	0	-279.005431	167.120368	-158.334549	-39.791708	2009.96661	-175.095428
96	301.714013	0	-243.224812	10.8756367	-205.969637	-196.809772	-204.044811	3801.5874
98	295.927812	0	-159.095609	-159.095609	1398.56633	1248.81353	3476044.36	48645676.1
100	299.750821	0	-250.065755	7446.0089	-255.145712	-223.925735	-210.885695	12716.9834
102	296.345084	0	-218.336719	143.573822	2720.28675	967.877648	143796138.0	-114.426716
104	292.286709	0	-168.315843	23256.7793	-199.78528	-164.527885	1103.51799	52012.6197
