time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	299.013504	0	-222.313337	-86.3494381	-176.413445	-133.818861	11330.4375	-118.403333
2	298.989093	0	-178.030555	-42.5560459	-209.50009	-174.219357	6390.11807	17990756000.0
4	302.241377	0	-191.825146	286.365179	-223.286859	-189.393091	8965.34743	1034521620000.0
6	297.63649	0	-241.492603	2563.66183	13194.1716	7958.28788	144872.379	-137.582599
8	295.812363	0	-178.548057	-178.548057	1536.32267	-145.042125	2229.85933	107201496.0
10	301.494349	0	-202.316682	-127.248932	-233.779702	-199.701413	3121772.49	1280.35872
12	296.651446	0	-257.405462	74353.0688	13695723.7	9353.67155	47123.7013	-153.495458
14	293.367809	0	-148.568708	-86.384669	-119.535698	-158.308708	2849.30394	1399.3868
16	303.693342	0	-260.23307	668.351564	1379.85692	1095.85037	22223.1689	-156.323067
18	298.449675	0	-224.445369	724.129321	1130.25942	760.532194	341975009.0	-120.535365
20	298.533222	0	-199.917663	5748.84391	465288.0	10951.5451	43381912.0	-96.0076594
22	298.256662	0	-223.370482	6984.57935	-177.528691	-179.903835	-184.190482	1476.92604
24	297.96318	0	-238.128058	-159.302514	-159.782414	-185.815398	-198.948058	3349.45682
26	294.533574	0	-219.976736	712234.837	817257.308	2296219.83	132863.67	-116.066732
28	299.653722	0	-121.641455	97254.2483	1575606.38	27312.3931	21086.8267	-17.731451
30	302.310575	0	-126.253818	-47.871558	-44.5816813	-50.1724046	110671.476	-22.3438147
32	304.749785	0	-192.820102	203.688985	26845.2042	9376.78303	10019.138	-88.9100981
34	294.916006	0	-254.969243	-254.969243	244.328393	-183.134227	26779.5374	73991.3853
36	299.055104	0	-222.731128	1766.40857	-158.831362	-163.986294	-183.551128	2478.94678
38	302.162384	0	-194.948314	1134.70317	15147.2267	3344.54148	1640983.89	-91.0383105
40	299.45987	0	-250.760808	1982.38899	654160.56	1790.11561	19203358.9	-146.850804
42	295.228391	0	-260.197181	606106.361	2067.14743	3527.30496	801491.615	-156.287177
44	295.97423	0	-144.007361	236.483207	-116.887914	-153.747361	645.457592	2203754.17
46	295.947607	0	-196.77346	302.383851	1087.18717	257.427435	42304.5311	-92.8634568
48	295.994956	0	-161.260927	60.1124522	96.2606611	-171.000927	63261.3209	78385.6902
50	297.530259	0	-255.803711	461.352779	4717.78556	879.050626	52429691.6	-151.893707
52	296.66616	0	-245.608809	11054.9017	28288381.7	697934.969	125331.028	-141.698805
54	302.061196	0	-231.699491	71916.5595	16306729.8	651919.76	157283964.0	-127.789488
56	296.193913	0	-200.427875	1649.72281	35.0507863	154.311702	41036.0786	-96.5178719
58	294.963024	0	-198.265419	5613.61868	486594.632	2497959.36	1508180.5	-94.3554149
60	297.49683	0	-226.252974	65657.5015	1708393.57	9697.65256	24529922200.0	-122.342971
62	300.764537	0	-191.927074	14915.8434	156754.964	13365.2563	31070.9705	-88.0170703
64	301.2843	0	-134.878296	10845.9654	112649.296	636708.201	45553411.1	-30.9682926
66	299.295961	0	-232.730929	1442.73543	-22.2159496	-133.709187	7143.68501	-128.820925
68	295.997251	0	-231.477833	-163.333634	-221.316757	-194.879488	-192.297832	5055006240.0
70	296.791779	0	-203.516109	827.603288	-234.982101	-200.425638	733.799375	35449.2356
72	291.674443	0	-196.585901	61220.1986	79649.3424	2651.50914	662412717.0	-92.6758973
74	291.52465	0	-165.911931	-165.911931	592.461436	-88.4573189	20206.5472	19275.8552
76	297.834247	0	-235.128576	2347806.9	3339405.94	26265.1314	1184895850.0	-131.218572
78	290.990053	0	-183.610222	-129.295885	-149.25914	-193.350222	1316.31242	26668.0259
80	292.003454	0	-207.17095	29661.5878	49472.333	2966.61413	20557273.0	-103.260946
82	296.996819	0	-139.385551	52.7093597	-170.86041	-133.815668	112.580145	478.616037
84	295.702493	0	-149.124169	-149.124169	409.21868	896.33889	19319.289	245182133000.0
86	290.748291	0	-270.874067	38201.7463	27237.6494	8920.64249	18958.1234	-166.964063
88	300.115114	0	-145.97769	1217.49588	24538.067	4010.27448	226439.988	-42.0676862
90	300.084411	0	-136.629054	2024700.76	-84.4407572	-146.369054	6222.03669	21482950.6
92	301.558594	0	-152.730829	-152.730829	35562.5706	23148.294	160315675000.0	6881803.5
94	294.250785	0	-255.444448	1974.01649	403.456119	75.2315975	49484.4803	-151.534445
96	300.92999	0	-198.420693	17226.446	2122.62568	23908.2111	52488999.6	-94.5106892
98	293.90604	0	-176.068321	11958.4609	31237.1809	58780.5202	477114.765	-72.1583174
100	295.036783	0	-181.188617	562430.791	855569.751	54841.2794	54224837.8	-77.2786134
102	301.839085	0	-162.180268	459.198221	-193.657758	-154.835149	1055.36808	1532.31248
104	295.709112	0	-222.864157	80081.8717	5579573.72	2056746.9	288609235.0	-118.954153
106	301.732245	0	-169.327862	205238.428	7229584.71	594972.024	17533920.9	-65.4178587
108	297.284546	0	-187.109996	28101.8477	5989.89578	6708.78268	8783499860.0	-83.1999923
110	296.329642	0	-250.513594	2388.42186	605.41793	152.689323	1370433.06	-146.603591
112	295.643738	0	-206.098439	1279.62686	9557.36738	18326.1504	604324.11	-102.188435
114	301.065362	0	-208.125512	841.175149	-129.106385	368.622379	5830.01774	-104.215508
116	295.900182	0	-193.566454	4100.805	90574.2665	9171.97678	1213368.39	-89.6564507
118	297.556009	0	-237.556287	21238.9808	41690.1527	89919.3062	138900962.0	-133.646283
120	300.02295	0	-203.289121	-22.7229716	-234.768072	-193.781709	543.727371	25545842.6
122	297.591428	0	-200.003413	2.95630502	-199.350275	-209.743407	770.422462	1695.30648
124	295.32274	0	-228.283557	3944.03206	3005.28554	843.873877	27136.0567	-124.373553
126	298.19163	0	-186.890004	-78.7200557	-217.562564	-193.459146	90559.9401	18231.8429
128	297.580354	0	-200.631819	-200.631819	7313.99292	-97.421475	244495.267	8557.76645
130	290.853077	0	-206.715157	141663.58	-238.145588	-206.738228	112.432054	89269.2933
132	297.977209	0	-267.158643	306.112135	381.263622	640.160866	563106.714	-163.24864
