time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	300.412639	0	-244.250198	-160.43397	498220.054	406169.4	13286173.4	-183.980197
2	296.5992	0	-223.50904	-223.50904	451.928184	-119.603348	5882.3801	135.087436
4	303.103537	0	-238.182847	-162.456606	89900548.5	99784938.1	5508407520.0	-177.912846
6	296.284659	0	-219.261526	37.0109809	-221.438158	-176.625658	4896.38954	1366.74592
8	294.462195	0	-187.331332	5306431.91	-158.075216	-157.641323	98962.5958	42937341.9
10	293.284248	0	-193.662467	-110.268735	-195.852329	-139.693873	3560229.54	865.778145
12	302.151884	0	-177.079161	223.677168	-147.468841	-147.389154	3310.97168	76.9931237
14	301.271127	0	-200.621763	-142.677537	-161.673127	-170.931762	5670.01773	1233020.68
16	297.731331	0	-234.602654	1814.92136	-198.607835	-204.912653	52833.1974	10963.777
18	302.978858	0	-277.036482	340.899325	-250.056839	-196.196197	-257.296463	1986.04931
20	296.320605	0	-182.932297	-182.931498	-19.7719938	-133.320883	2571.19873	143151.022
22	301.318756	0	-197.243499	550.809234	78.1822276	-167.553499	391682.463	6284249.64
24	291.646749	0	-277.738339	-243.091551	2345.33035	378638.993	103003428000.0	-217.468336
26	300.782066	0	-183.277468	-4.40916825	-176.545087	-153.518897	323.021037	154.325747
28	299.202211	0	-237.084828	-137.039619	-207.152041	-160.12927	-217.344822	5284886250.0
30	298.748186	0	-277.138094	1014.18425	313715.352	4836.57012	131914919000.0	-216.868093
32	299.090213	0	-266.231144	-99.8271031	-226.963592	-194.740389	-246.491144	93300874.8
34	301.514594	0	-268.778319	-197.571007	-230.553878	-202.555993	-249.038318	415500.568
36	299.431582	0	-190.666912	-99.5929202	467.847512	-124.481407	-170.926911	1797304880000.0
38	297.844417	0	-179.889908	-123.025637	-146.427778	-150.199906	72188.7891	39645555.7
40	295.322206	0	-217.525468	511.513941	-103.593529	-152.447796	-197.785466	1704766040000000.0
42	299.038517	0	-234.082521	-177.957519	452075.258	13180.1928	267356984.0	-173.812521
44	298.779027	0	-229.529055	-79.2057782	89689.5589	5287.05312	62224310.6	-169.259054
46	299.786247	0	-210.664752	593.120942	-177.356475	-180.97475	2418.44785	785.755779
48	299.171556	0	-270.858925	-219.318257	11170.4412	2268.43769	1143605.08	-210.588925
50	297.971921	0	-238.026535	-182.339	27172.546	1345912.92	58221077.8	-177.756534
52	298.238064	0	-272.150345	-178.357375	23241098.4	28543.8858	63522387.0	-211.880345
54	295.193832	0	-211.035841	-210.371344	-209.640145	-148.466928	12332.0469	226900862000000.0
56	297.154539	0	-209.224853	-172.099809	-37.966467	-179.534852	11071.8349	108020.473
58	300.450713	0	-254.482345	-78.2804857	-218.245081	-205.75605	-234.741203	1190.71447
60	298.154358	0	-206.959935	-45.265501	353.530184	9429.45237	39717.7209	-146.689935
62	296.904541	0	-256.32337	92.3889209	1201.05235	138388.62	4392250650.0	-196.053369
64	302.620951	0	-185.157553	-185.157553	-42.1240056	-100.49028	17907.8341	345.99343
66	299.526958	0	-219.493638	1.68693366	2029.45003	-166.330155	-199.753448	221.093349
68	301.717925	0	-224.323015	-98.5803748	1559504.67	17783289.3	6942110320.0	-164.053014
70	297.03911	0	-204.382782	-204.382739	760.985588	-147.520758	9878.87305	7500931.94
72	302.68231	0	-282.911723	-168.543825	69288.0196	5591.42833	21336635.7	-222.641723
