#
#     time		Distance%3:1206,2248		Distance%3:1206,2237		
    0.000000000		1.46838		1.02928		
    2.000000000		1.28109		0.970706		
    4.000000000		1.28141		1.07776		
    6.000000000		1.32635		1.07986		
    8.000000000		1.3461		1.09358		
   10.000000000		0.499157		0.593334		
   12.000000000		0.836708		0.804896		
   14.000000000		1.35953		1.09169		
   16.000000000		1.42979		1.13111		
   18.000000000		0.483343		0.619171		
   20.000000000		1.37404		1.09964		
   22.000000000		1.41686		1.13258		
   24.000000000		1.47957		1.15643		
   26.000000000		0.425821		0.730351		
   28.000000000		0.417466		0.654486		
   30.000000000		1.34228		1.10599		
   32.000000000		1.31596		1.01877		
   34.000000000		1.38827		1.02892		
   36.000000000		0.415571		0.712628		
   38.000000000		1.36375		1.08581		
   40.000000000		0.410807		0.73467		
   42.000000000		0.403109		0.677091		
   44.000000000		0.401289		0.681255		
   46.000000000		1.05864		0.937788		
   48.000000000		1.02688		0.91326		
   50.000000000		1.39549		1.01795		
   52.000000000		0.413529		0.701623		
   54.000000000		0.411348		0.669291		
   56.000000000		0.400547		0.696939		
   58.000000000		0.402743		0.695488		
   60.000000000		0.398943		0.685037		
   62.000000000		0.939598		0.596576		
   64.000000000		0.407764		0.710227		
   66.000000000		1.40043		1.0374		
   68.000000000		0.40916		0.688484		
   70.000000000		1.27756		0.995194		
   72.000000000		0.422225		0.662968		
   74.000000000		0.405369		0.649432		
   76.000000000		1.40684		1.03861		
   78.000000000		1.0599		0.891981		
   80.000000000		1.35985		1.01886		
   82.000000000		0.405305		0.641862		
   84.000000000		0.402962		0.704082		
   86.000000000		1.32851		1.09982		
   88.000000000		0.402878		0.732412		
   90.000000000		1.31703		1.05691		
   92.000000000		1.31026		1.02097		
   94.000000000		1.29469		0.969378		
   96.000000000		0.413889		0.676793		
   98.000000000		1.30543		1.01409		
  100.000000000		0.406336		0.720773		
  102.000000000		0.401611		0.7255		
  104.000000000		1.45557		1.10354		
  106.000000000		0.401139		0.736656		
  108.000000000		1.53171		1.17928		
  110.000000000		0.40817		0.644593		
  112.000000000		0.412857		0.706668		
  114.000000000		0.413098		0.743844		
  116.000000000		0.402978		0.685965		
  118.000000000		1.41078		1.05343		
  120.000000000		1.32947		1.02115		
  122.000000000		1.37789		1.05558		
  124.000000000		1.35265		1.02551		
  126.000000000		0.401637		0.74018		
  128.000000000		1.33284		1.05423		
  130.000000000		0.405768		0.650819		
  132.000000000		1.43546		0.996217		
  134.000000000		0.403327		0.73876		
  136.000000000		0.417688		0.64122		
  138.000000000		0.435359		0.635224		
  140.000000000		1.01082		0.624685		
  142.000000000		0.411718		0.777579		
  144.000000000		0.395587		0.670841		
  146.000000000		1.17701		1.05711		
  148.000000000		1.12198		1.00766		
  150.000000000		0.417086		0.69899		
  152.000000000		1.08952		0.970105		
  154.000000000		1.11793		0.993074		
  156.000000000		0.397787		0.774919		
  158.000000000		0.412639		0.777025		
  160.000000000		0.457553		0.687186		
  162.000000000		0.419569		0.660966		
  164.000000000		1.0962		1.03192		
  166.000000000		1.02218		0.914812		
  168.000000000		0.409626		0.705559		
  170.000000000		0.390612		0.703921		
  172.000000000		0.416218		0.659896		
  174.000000000		0.391465		0.662549		
  176.000000000		0.408712		0.655393		
  178.000000000		1.14838		0.969779		
  180.000000000		1.26201		0.973151		
  182.000000000		0.423177		0.739284		
  184.000000000		1.13791		0.97167		
  186.000000000		1.00505		0.906084		
  188.000000000		0.403076		0.670127		
  190.000000000		0.401814		0.761872		
  192.000000000		0.970566		0.889436		
  194.000000000		0.391671		0.70415		
  196.000000000		0.880828		0.636825		
  198.000000000		1.01001		0.825274		
  200.000000000		0.413648		0.640594		
  202.000000000		0.860083		0.633333		
  204.000000000		1.38517		1.04237		
  206.000000000		0.411284		0.709828		
  208.000000000		0.399844		0.698522		
  210.000000000		0.405395		0.67345		
  212.000000000		0.398745		0.688266		
  214.000000000		0.405132		0.668762		
  216.000000000		1.51422		1.23694		
  218.000000000		0.881477		0.834605		
  220.000000000		1.05991		0.634944		
  222.000000000		0.401836		0.687207		
  224.000000000		1.35628		1.03248		
  226.000000000		0.40461		0.609561		
  228.000000000		1.31379		1.00836		
  230.000000000		0.408197		0.706421		
  232.000000000		1.31325		1.00122		
  234.000000000		1.35311		1.08148		
  236.000000000		0.402031		0.658717		
  238.000000000		0.413489		0.646897		
  240.000000000		1.05638		1.00824		
  242.000000000		1.11984		0.994716		
  244.000000000		0.409834		0.717039		
  246.000000000		1.50219		1.1449		
  248.000000000		0.407557		0.610007		
  250.000000000		1.10547		1.03462		
  252.000000000		1.45569		1.11593		
  254.000000000		1.07128		0.79044		
  256.000000000		1.07353		0.996762		
  258.000000000		0.408722		0.67764		
  260.000000000		1.01561		0.796063		
  262.000000000		0.902695		0.719994		
  264.000000000		1.42599		1.05737		
  266.000000000		1.08902		0.769663		
  268.000000000		1.03449		0.900176		
  270.000000000		1.01053		0.762501		
  272.000000000		0.409296		0.638		
  274.000000000		1.09178		0.800246		
  276.000000000		0.440312		0.600875		
  278.000000000		0.93319		0.765153		
  280.000000000		1.01471		0.807448		
  282.000000000		1.0795		0.872215		
  284.000000000		0.401673		0.624189		
  286.000000000		1.01329		0.835306		
  288.000000000		1.09149		0.865749		
  290.000000000		1.11966		0.92368		
  292.000000000		1.07		0.88944		
  294.000000000		1.48174		1.14277		
  296.000000000		0.399922		0.638115		
  298.000000000		1.08446		0.871588		
  300.000000000		1.13812		0.971045		
  302.000000000		1.12314		0.968253		
  304.000000000		1.44056		1.08826		
  306.000000000		1.0126		0.86887		
  308.000000000		0.394858		0.617959		
  310.000000000		1.10279		0.923828		
  312.000000000		1.48144		1.21698		
  314.000000000		1.56256		1.24179		
  316.000000000		0.416447		0.61271		
  318.000000000		0.407788		0.696372		
  320.000000000		1.05986		0.851586		
  322.000000000		0.395313		0.715213		
  324.000000000		0.411831		0.729864		
  326.000000000		0.397751		0.713365		
  328.000000000		1.24843		1.07372		
  330.000000000		1.49156		1.13016		
  332.000000000		1.43515		1.10776		
  334.000000000		0.409937		0.677041		
  336.000000000		1.48887		1.14544		
  338.000000000		1.06471		0.847739		
  340.000000000		1.4862		1.19152		
  342.000000000		1.00856		0.855592		
  344.000000000		1.17727		0.894643		
  346.000000000		0.408904		0.641133		
  348.000000000		0.843139		0.769916		
  350.000000000		1.05781		0.894288		
  352.000000000		1.14143		0.917559		
  354.000000000		1.01193		0.812147		
  356.000000000		0.931779		0.720087		
  358.000000000		0.90111		0.71311		
  360.000000000		1.01597		0.830576		
  362.000000000		1.1637		0.95999		
  364.000000000		0.814406		0.844304		
  366.000000000		1.18774		0.952363		
  368.000000000		1.13042		0.951077		
  370.000000000		0.765507		0.818527		
  372.000000000		0.815953		0.815599		
  374.000000000		1.03952		0.680067		
  376.000000000		0.392264		0.649395		
  378.000000000		0.406681		0.684762		
  380.000000000		1.1372		0.999048		
  382.000000000		1.38503		1.06749		
  384.000000000		1.31952		1.05034		
  386.000000000		1.17925		1.04611		
  388.000000000		1.27045		1.03882		
  390.000000000		1.21158		0.979286		
  392.000000000		1.16172		0.989042		
  394.000000000		1.12369		0.95782		
  396.000000000		1.19007		0.978467		
  398.000000000		1.13345		0.997887		
  400.000000000		1.31542		1.01437		
  402.000000000		1.20335		1.0567		
  404.000000000		1.13059		0.986736		
  406.000000000		1.21867		0.993919		
  408.000000000		1.18838		0.953603		
  410.000000000		1.1833		0.960463		
  412.000000000		0.401873		0.706446		
  414.000000000		0.414621		0.77629		
  416.000000000		1.2644		0.909649		
  418.000000000		0.401645		0.743881		
  420.000000000		1.1396		0.926453		
  422.000000000		0.421747		0.748506		
  424.000000000		1.07847		0.939807		
  426.000000000		0.400588		0.711864		
  428.000000000		0.417057		0.652892		
  430.000000000		0.413547		0.626466		
  432.000000000		0.395752		0.723338		
  434.000000000		0.408534		0.607566		
  436.000000000		1.12922		0.932225		
  438.000000000		1.16023		0.919488		
  440.000000000		0.41733		0.650301		
  442.000000000		1.17489		0.884021		
  444.000000000		1.44786		1.11615		
  446.000000000		0.398753		0.690504		
  448.000000000		1.49227		1.08978		
  450.000000000		0.418724		0.719324		
  452.000000000		0.418927		0.715933		
  454.000000000		1.09		0.907005		
  456.000000000		1.56382		1.18886		
  458.000000000		1.17494		0.901175		
  460.000000000		1.1675		0.938862		
  462.000000000		1.49473		1.07014		
  464.000000000		0.424765		0.645373		
  466.000000000		1.49143		1.13629		
  468.000000000		0.409904		0.711843		
  470.000000000		0.414773		0.659203		
  472.000000000		1.45834		1.05039		
  474.000000000		0.422089		0.693121		
  476.000000000		1.48379		1.17421		
  478.000000000		1.46894		1.09743		
  480.000000000		1.3535		1.06315		
  482.000000000		0.415522		0.665945		
  484.000000000		0.917413		0.850413		
  486.000000000		0.400194		0.664792		
  488.000000000		1.43129		1.01114		
  490.000000000		1.47237		1.08465		
  492.000000000		1.42938		1.08939		
  494.000000000		1.42066		1.03834		
  496.000000000		1.34868		0.93487		
  498.000000000		0.412242		0.690747		
  500.000000000		0.405351		0.756368		
  502.000000000		0.405351		0.756368		
  504.000000000		1.30928		1.02554		
  506.000000000		1.37598		1.04365		
  508.000000000		1.429		1.03292		
  510.000000000		1.54259		1.17239		
  512.000000000		1.57174		1.08702		
  514.000000000		1.48252		1.09382		
  516.000000000		1.47695		1.05911		
  518.000000000		0.40994		0.703432		
  520.000000000		1.46732		1.06015		
  522.000000000		1.38238		1.03553		
  524.000000000		1.46471		1.12504		
  526.000000000		1.47919		1.12245		
  528.000000000		0.400641		0.740024		
  530.000000000		1.47318		1.15267		
  532.000000000		0.389057		0.701718		
  534.000000000		1.35565		0.9844		
  536.000000000		1.41936		0.929607		
  538.000000000		1.27705		0.927456		
  540.000000000		1.498		1.13897		
  542.000000000		0.398108		0.747502		
  544.000000000		1.28092		0.917743		
  546.000000000		0.404001		0.719885		
  548.000000000		1.49458		1.18531		
  550.000000000		0.409092		0.664013		
  552.000000000		1.5573		1.15512		
  554.000000000		1.49013		1.14303		
  556.000000000		0.390486		0.689168		
  558.000000000		1.52775		1.11497		
  560.000000000		0.398996		0.723293		
  562.000000000		1.69951		1.32235		
  564.000000000		1.43191		1.00207		
  566.000000000		1.48035		1.10251		
  568.000000000		1.60212		1.25934		
  570.000000000		0.421668		0.700335		
  572.000000000		0.403289		0.739252		
  574.000000000		0.412976		0.762138		
  576.000000000		1.45083		1.1267		
  578.000000000		1.04413		0.989652		
  580.000000000		0.400173		0.700827		
  582.000000000		1.06308		0.93062		
  584.000000000		1.04685		0.849513		
  586.000000000		0.395644		0.670154		
  588.000000000		0.415709		0.708565		
  590.000000000		0.421645		0.70001		
  592.000000000		0.425849		0.741969		
  594.000000000		0.406559		0.670164		
  596.000000000		1.11583		0.967651		
  598.000000000		1.12619		0.90444		
  600.000000000		1.38633		1.11666		
  602.000000000		1.08779		0.953253		
  604.000000000		1.04844		0.966063		
  606.000000000		0.416627		0.667074		
  608.000000000		0.418026		0.724312		
  610.000000000		0.400147		0.666667		
  612.000000000		0.909457		0.848507		
  614.000000000		0.389253		0.598896		
  616.000000000		0.39107		0.666081		
  618.000000000		0.407488		0.666898		
  620.000000000		1.09426		0.886329		
  622.000000000		1.33748		1.11142		
  624.000000000		1.37099		1.14288		
  626.000000000		0.407021		0.732383		
  628.000000000		0.417956		0.652882		
  630.000000000		1.29946		1.06617		
  632.000000000		1.16175		0.968001		
  634.000000000		0.402568		0.65229		
  636.000000000		0.41681		0.642866		
  638.000000000		0.410601		0.682525		
  640.000000000		0.41381		0.701387		
  642.000000000		0.399776		0.70178		
  644.000000000		1.23868		0.935871		
  646.000000000		1.22527		1.00969		
  648.000000000		1.33608		0.987369		
  650.000000000		0.417245		0.630467		
  652.000000000		0.437722		0.618474		
  654.000000000		0.434626		0.636263		
  656.000000000		1.31307		0.970222		
  658.000000000		1.18531		0.867913		
  660.000000000		0.415627		0.660055		
  662.000000000		1.25002		0.974743		
  664.000000000		1.32775		0.997892		
  666.000000000		0.941007		0.619357		
  668.000000000		1.27419		0.87266		
