time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	304.110679	0	-814.686142	2149.2696	-203.100777	562.646016	55162.8408	-748.35614	-107.777671	18941.7677	-452.896403	185735.539	-353.914334	1463.91799	3196.77359	86118.8406
2	297.61122	0	-813.575037	-379.3595	698.467497	-233.87819	9946877.25	-747.245035	-326.780556	68585.7749	2745.10452	124385.39	-572.552072	-235.444678	4158.70053	7285.11629
4	296.21364	0	-775.038029	-775.038029	279018.576	37723645.3	23598351.8	74244.2262	366502.184	1632.39979	-289.422206	2639.57897	49098.7399	-474.033792	2628101.76	63950.6039
6	298.581019	0	-822.276356	-365.399048	1473109.01	64188.7786	147575.474	-272.321747	5478.60022	1122086.41	2774.48652	-335.212208	-277.267493	991.192051	3755.26227	-942.716358
8	298.509437	0	-798.63278	1651.24833	20690.852	18640551.7	244026.267	7131.79634	-387.920008	1544.87052	-582.558957	509046.163	6717.23732	-414.434003	214258.314	-919.072783
10	299.710451	0	-803.029505	-748.391177	538.883598	1706.68262	350.322775	-598.207462	-552.538081	3822.16844	-687.992142	8020.95056	-624.212191	-609.471411	2070800.32	169751.789
12	299.061925	0	-836.040647	-52.5658229	1759.97805	504.744343	3062315.7	-420.294991	-407.113919	624.751181	-672.113787	-857.290647	-594.478251	-654.599138	88544.0771	11188.5347
14	296.795169	0	-784.424974	-232.56973	6998.55631	28571.2374	11238.5395	5427.16536	-533.650105	2425.86512	-682.384369	55682.9834	-642.234534	-610.738694	821073.508	10594.3053
16	302.813512	0	-777.7155	7936.2622	30713.2339	1393.32657	12009.1897	-380.812995	309.007264	236270.856	-565.865382	520.144094	-672.635499	2595279.98	18838.7032	1868.77654
18	300.878794	0	-782.256619	6595.55981	1647164.5	-424.999609	38385.2981	-715.926617	-274.282473	16167.6746	9429.01331	-679.274751	-559.109363	-178.91707	259.140183	5102.1584
20	293.983632	0	-833.663486	-659.060303	94284.0485	679.697327	368710.385	-519.005413	-384.995183	-86.0730514	621.592577	-854.913486	-174.153361	-254.92724	-200.86776	37577.0714
22	305.152668	0	-855.052004	-712.369984	-48.3326735	129585.878	16401.6472	881.39721	23837.8579	89597.9238	-623.295676	-876.302004	-505.476408	635.964344	54427.3892	75185405.6
24	295.292948	0	-890.752174	4480.01684	629.49229	142804.75	9669.59162	96.378688	-500.074213	-658.164632	-564.110923	-912.002174	-663.575632	-559.315281	252005.452	-732.211373
26	299.450065	0	-834.971248	4044.0824	19073932.6	879928.256	48130242700000.0	45466.801	4440.7519	251876.891	49.0309165	8902.7766	132.865808	-604.721473	301498.907	-955.411251
28	298.616871	0	-789.162969	648.727866	16398.5324	281.41176	31285077.2	-722.832967	-465.533131	-328.379082	-354.07284	112683.787	-130.391485	772.149527	1057.79573	37704646.7
30	296.415159	0	-870.600748	7622.07664	2685.70629	3720.46097	141134.15	-405.557878	809.283324	75185625.5	-242.981126	-891.850748	-67.6633825	-583.079238	31636.7559	37650.9536
32	301.07028	0	-799.660257	-486.867798	10937.5561	234803.736	5131.76939	2781.99419	-494.225469	2812.30646	-617.811694	152.693841	-526.457176	-646.652597	196929.171	-920.10026
34	304.750202	0	-813.097553	-607.484286	-284.519789	10763.2874	634797.029	1931512.94	-399.380996	2381.80085	-716.557552	-458.425381	-492.122211	-379.35973	39593.9712	17441381000.0
36	300.172463	0	-773.195528	952.860407	-679.70553	157291321.0	2981.02427	2271.97298	1109.94477	15353.3098	5842.08315	5684.63326	-545.244159	-375.683818	288323.934	24458569700.0
38	294.829995	0	-847.135618	-7.32094595	6316.58973	-467.246421	1083.1684	-780.805615	-368.451564	111086.891	-687.393422	-650.25529	-704.816711	-658.609558	146571.666	3031532.16
40	298.018201	0	-869.441086	-350.478131	77039795.2	947.778709	827691.197	-329.333696	2221.06863	-497.424041	2978.74596	-890.691086	-97.2901387	-56.1265494	1947.80237	83891614.4
42	294.523695	0	-811.687483	-585.773697	825885.269	36899.3424	106822.394	-587.493192	14639.3773	1805.98336	175.687284	-80.0677383	406.988669	-587.360454	-9.96777568	-932.127485
44	299.192936	0	-788.936663	-120.611562	346.081581	12.3506358	369389191.0	-410.156939	-164.279295	26954935.6	-180.571826	-533.643094	-535.246963	-526.407784	5822.31575	-909.376666
46	298.105366	0	-814.866591	1165.82828	1128.01429	1122.80208	6369.41888	-138.731597	2137.46686	15304.5899	-369.805071	86.8970434	10423.2421	14078.2192	893299.767	-935.306593
48	294.513294	0	-754.036357	537.332423	-442.651378	-352.723373	59512.37	-531.554286	358.3316	24471.5111	-556.088146	-506.796611	-367.995988	-606.304054	7038.91677	-874.47636
50	296.724219	0	-742.298143	-742.298143	139296.16	22210.4535	4348.0839	-21.6389068	-359.423957	-299.474533	-587.920472	32.0365614	51.8996875	-76.3304747	-333.841397	159936.26
52	305.01832	0	-820.222132	9817.2253	1214.18354	6197.67233	5817.30128	7096.93879	-343.402806	14864.9691	-18.6711501	-387.364277	-539.023049	-710.846304	356180.073	-940.662134
54	296.923513	0	-873.182084	161099.771	12582.0876	79842086.3	17542025400000.0	3034.35298	75852.6705	60869575.0	252170.699	-894.432084	69474952.5	2725.32489	3990589.74	15839.9531
56	291.773542	0	-806.425215	-209.396618	3273.42536	102883.958	1204.761	2545.74649	-156.173527	-890.225218	-294.010234	-470.304283	60520.9048	-596.353428	2660.34078	44116.5636
58	298.434192	0	-841.431105	-629.271727	3664.88108	1376.56218	1741689.26	-142.369896	-374.522454	20684.0547	7260.17523	-862.681105	-307.866044	49.0884674	65676.8106	22573.4653
60	300.138962	0	-813.733057	-509.209104	58683.1059	3224.22699	26586.8343	315.057096	-88.2506562	449.200998	-717.193056	1583.22735	-659.772045	-689.35424	13846.5867	29087.7121
62	299.30559	0	-760.049909	-683.125057	199846.413	4411.1917	8025.03079	-186.623963	356.850351	-772.592351	-374.212626	-781.299909	-481.885864	-116.139834	115676.302	635155.467
64	293.95865	0	-835.748057	-9.64676471	69425077.7	-456.626353	15375.1971	-136.380676	-452.325317	-919.548061	-393.387678	-653.133817	-643.888263	-655.763434	-403.057	716.131456
66	291.580017	0	-838.731926	-597.085654	1472.14232	814714.363	45406.5683	-563.818354	-482.251957	-713.500575	-688.396599	-859.981926	-613.851389	-728.395732	6964.5806	5383.7628
68	295.187169	0	-803.63397	-486.908117	222918.07	64104.5055	961.79534	1430.09	-553.143965	-158.717727	18479.5578	-568.521326	129.738049	-634.245311	1026469.35	352687.749
70	302.63173	0	-781.866133	-616.581202	5822.20004	446.629585	182.013683	1143.77742	-457.685931	-865.666131	-464.620499	-211.065066	-42.0502975	-713.996873	7943.86576	4665.58594
72	301.410334	0	-782.530679	99.2659965	1988.98249	28929.3508	2818.08853	242474.524	-213.207791	-866.330682	-77.0306356	6365.36326	-107.774609	-116.938035	6738.06966	1872143.82
74	301.524472	0	-768.700561	4163.84438	-180.960092	2468.46511	-343.730331	-238.05437	-190.999443	109497.248	-127.234847	190365.872	1640.21604	-733.290561	2810.66029	22873.5556
76	295.156561	0	-928.374477	9961.33897	37661632.3	4703.457	396617.626	-48.097783	-553.880689	-652.02064	-675.228677	-949.624477	-25.7541089	-776.987524	11217.2633	3713605.08
78	298.094105	0	-858.18112	-673.567327	1499214170000.0	1726.46216	3654609.46	-482.039891	-466.326488	-303.511452	13321.4944	-879.43112	-629.010187	481.378581	577.244571	3485.75269
80	291.96563	0	-868.686476	-87.654187	23896.257	16403.1501	2382137.31	-418.318969	-352.607864	-76.9667791	740.827807	-889.936476	-496.112549	-511.130509	54602.3339	6466050.17
82	296.007551	0	-840.613415	-652.966128	4646386.58	338161.734	10181.8983	4970.3483	-278.228526	723.064878	16534.7824	-861.863415	29537.3314	-380.108687	4015.29509	7163.43836
84	303.832004	0	-862.140128	-611.15991	6703.25311	381.465815	208903.084	11420.7321	-439.315933	-593.855462	-419.818005	-883.390128	-468.656577	-724.839576	58368.3886	4748.31355
86	297.192986	0	-821.545609	-178.856688	-73.8352788	918.429314	4827.71015	-594.417458	19170.3049	-905.345612	2843.56728	29764.4951	704.965829	-216.604783	10096.0724	156779010.0
88	298.835818	0	-759.006033	-759.006031	1506.25098	11565.28	-251.670933	-557.517176	-460.625837	758.006132	-627.143417	-550.491077	-96.8914505	-655.140088	753418.891	14263.2628
90	291.708849	0	-792.655184	-726.020772	-505.350271	4976.84338	1892.99987	193945.725	-340.232442	17187.6119	-696.115183	105.160663	-622.308447	-693.247287	436854.58	5266405.04
92	293.390561	0	-798.046285	-116.123609	7027401380.0	256.974493	722137.553	-731.716283	-405.009172	285.774416	-641.793029	15685.7334	1088.65981	1143.95125	2244.36526	4887.85304
94	299.029678	0	-776.14916	-552.593757	2231.43481	-402.584123	1795.3761	-508.744224	-435.776039	-859.949163	-150.109108	-561.614072	-372.932676	1339.01196	3644.31689	4149654280.0
96	299.277212	0	-839.774634	-152.723511	41461.6108	10322.0464	23563.9802	5562.16959	-413.776684	-314.923077	-534.35721	-861.024634	-417.545426	-642.041737	190526.102	624.88098
98	303.960966	0	-785.861908	-489.979708	9223.58511	637.239104	123328.598	-116.465725	-183.215714	-869.661911	260.718258	15450.1571	-522.246038	-499.009365	163.418888	269326.53
100	298.18543	0	-792.139097	-792.139097	986426.619	1040134.66	45772.5713	-440.372869	53824.7444	34926.7402	-650.293668	-238.408764	712950.396	-399.18796	104789.95	3615.77082
102	298.795124	0	-761.268233	-150.8116	-248.007365	-434.036411	240.005162	-173.252625	-263.847515	-845.068236	-597.158617	5679.88793	-584.584993	-377.391283	1525.37931	8159.25953
104	302.009564	0	-812.455	-408.28956	21974.0154	1102.93344	7469022520000000.0	1099.30142	-452.915331	870362.846	-518.018586	-833.705	2534.18512	-670.457197	491350.301	32458175.0
106	293.908286	0	-870.149476	8040.91869	272330.463	85347.9018	119383.201	200.880679	7816.97764	70946726.5	109.618374	-891.399476	-503.993495	40305.9216	5385.19838	11722.9925
108	296.260952	0	-878.355543	-644.043282	7005.96125	3104.80164	3933.7178	-517.447991	-462.4912	12437.1227	-624.62152	-899.605543	2262.86324	-768.581969	1451292.14	91166.85
110	297.837039	0	-725.624928	258.375722	14.9337942	181867237.0	34913.3346	926.537536	-383.609992	804.208511	-629.084927	37708.3936	783.981596	-587.125112	68501242.0	357939.418
112	293.194947	0	-843.524279	-745.808418	76091.6228	-641.104281	245.918053	88673592.1	-146.879688	-676.622032	-667.321718	17201.9134	-634.633855	-697.866472	1600432.37	10776.75
114	296.405151	0	-765.094969	-219.749263	7766.03582	464271553.0	1223.93843	1367.05573	-190.26723	6518.77854	-668.554968	13483.7779	-562.097101	-572.46489	75585.9747	14978.2572
116	294.55975	0	-829.563952	-516.885774	228611.505	-539.508047	-618.023957	680.672778	-497.604186	-788.760048	-670.161659	855.229675	-526.053745	-759.013513	128185.266	13891.7617
118	302.414934	0	-762.11998	1610.15166	-591.182514	4383.69424	668361212.0	11170.239	293.094432	-525.10183	-569.840273	13550.7478	726.0423	-726.70998	11176.5928	3458.49025
120	294.135216	0	-822.991608	-503.276543	925798.408	183.759157	-611.451615	261.562752	-314.731326	228.702404	8301.35802	406.289323	-148.986335	2748.12396	1928.07291	-643.275099
122	299.007983	0	-813.480305	-666.062559	1656.83362	5199.13122	1407149.64	1187.09284	-409.464797	4205.64739	-461.561518	1120.878	451.680331	-778.070305	17095.1931	11459636.8
124	300.539536	0	-791.237002	381.797494	14965162.9	22188736.4	14100881.3	64340.6546	-328.152317	193395.521	-270.337123	12297.2895	1705.72494	-755.827002	19543296.1	6818.08687
126	301.421013	0	-774.281689	-717.481975	1290.96778	379145.963	160337.938	7108.64566	-400.590407	-603.01173	-641.120491	119.125667	-605.647645	-738.871689	121364.155	23098.483
128	296.289686	0	-826.385391	-462.565427	344899.317	33090.7375	38769.9659	-350.779877	-261.708199	12472969.6	2578.97236	-847.635391	-518.93644	-651.770483	19059.8897	90507.5421
130	302.799607	0	-793.776513	-9.01922209	21217.0554	6932.7834	76598.6364	529.492896	-263.2942	18896.4206	-616.718016	-815.026513	1623.01839	-612.710615	19871.9696	1627.19102
132	296.768444	0	-813.428703	66183.3994	31551.5656	10479.8199	9592340.43	-590.976068	549753.11	2958933.26	-594.336278	-834.678703	-286.975761	3742.55566	19315.3429	114.353285
134	292.262547	0	-768.446685	52.5861927	2870.75159	223342554.0	54356.664	4532.5663	-517.90383	-366.551918	-662.34688	944861.762	-589.582981	-586.370189	2187.71803	268.249628
136	297.309559	0	-825.353837	-612.299407	44465.1118	-206.588305	38633.5992	-181.587247	-447.503583	3472903830.0	11885.382	-846.603837	-371.45862	-688.439051	-196.073439	76190.5307
138	298.07618	0	-794.80721	1416.61149	-537.945994	611.62504	22534562.0	13974.2681	738.394221	-878.607213	-581.428519	28707193.8	560.409578	-442.949998	80363.1668	779494.432
140	297.267654	0	-845.81195	-114.437806	4218.30942	-515.864936	9342.27298	1767.57575	120836.908	-142.338792	1483.03801	-867.06195	-507.147679	-749.697285	-571.474901	9871.27566
142	297.909227	0	-763.191642	-536.636067	10974.4145	60577.2247	3714.59986	9153.78719	29.2873022	-846.991645	-129.833448	3399.80647	-451.665634	958.678897	229183.17	76886995.7
144	296.779731	0	-809.245318	-588.535419	77857.6875	-252.211633	3842975.87	-2.06217916	-485.28281	182841.031	7639.87781	-467.958453	-343.060963	-773.835318	3972.40992	4284.62666
146	299.72248	0	-854.401642	8178.97512	16975.291	4495785.23	2228.52173	-629.06641	13202.4064	16392.5632	21884.5385	-875.651642	1051.20318	-253.475869	42403.1401	2013.53736
148	300.254463	0	-800.123556	-800.123476	2672.85161	9582.99561	195487.476	4140.89474	-524.023017	6525.77185	-566.294784	10777.0966	-525.692715	-703.101658	33628.4884	11040.9601
150	300.039286	0	-775.119244	-439.212238	523.311415	-233.800902	63268.6705	100960.255	-464.423983	-858.919247	-575.989213	114592.315	-320.642768	-628.862264	773.725127	97701846.8
152	297.012625	0	-869.812494	9178.89486	1188.94045	1606.50401	13829.2799	224.780926	-487.285252	1246.36313	2282.50784	-891.062494	-597.514991	6599.02277	-132.906317	2355.09173
154	295.547794	0	-863.160152	-699.303866	1166628.49	-660.740154	2023854.37	-727.466282	-515.440362	-804.969116	-676.415997	4488.67928	-299.082054	-742.610634	446.256905	4442260.49
156	296.495838	0	-813.717016	-727.013883	350978736.0	-611.297018	1776.40084	1466.43304	-484.299445	176.846864	-650.631409	-318.153246	-564.996611	-702.382479	351652.869	5242593.94
158	297.330495	0	-831.218284	9526.00523	909340.67	104.70331	2595.40634	-352.292767	809.020705	-915.018287	595.849316	557161.35	-398.204869	150.605406	83374.9371	385881.574
160	304.806036	0	-743.781567	-743.781567	136.204713	45676606.0	638.858527	11740.1398	6737.17058	1475613.77	4921604.36	60420.2736	9415.78063	9689.77238	7604015.85	19725.0425
162	300.326495	0	-778.030167	-778.030167	670.905428	1397.31866	74.9748405	4548.19742	41549.4122	28757.2311	229.756532	-459.708888	949.858063	-666.540084	495765.305	3723661.99
164	297.683155	0	-798.578145	12665.6879	67375669.4	1673.14217	124533856.0	4651567860000.0	1443.09491	-882.378148	5685.74275	-683.331497	18149.6934	13789.0897	22669.8194	10743554.9
166	297.4266	0	-849.272693	-366.991337	10500.0732	539319.721	52378.8644	-313.390767	523.903318	-284.948529	106066.598	-870.522693	-116.224213	3203.60493	1503.95209	182316.887
168	301.781354	0	-823.826674	-685.268379	3281598.67	306484.241	22731.0314	27623.7864	455.622899	49.6482916	-584.201447	-845.076674	-356.855938	13138.6248	268770.099	335.015358
170	294.064337	0	-785.423642	-537.173067	4624738.24	4390.3133	916966.965	47910.0485	-362.106521	-869.223645	-225.436389	315160.095	-311.982644	-177.912718	18350.9996	70706.9129
172	298.424703	0	-795.157003	2677.87698	2105633450.0	-322.086143	186.116554	-677.204403	-479.670632	-878.957006	538.750547	6848.25217	-429.450275	-666.328801	463.696628	7650.64431
174	295.514876	0	-746.479063	-572.959176	2350038.08	63300.564	1546.09686	-578.428962	-495.987878	-586.571412	-630.983389	42682.2386	5423.84975	-423.835992	30119.7333	25186.0201
176	296.085067	0	-792.783875	-336.019165	6447.77949	76066.1144	38981.8278	621955.33	-402.224852	-574.857413	1462.1116	68971.7286	-657.337489	-757.373863	920230.514	13021.1646
178	294.623209	0	-788.334037	5463.16252	210839.484	7070.4019	75702.9805	2270733.9	4375.31768	9888.61155	64.8119801	124286.112	-683.254035	-612.202182	26286.7233	6024.29575
180	297.978173	0	-768.751121	-355.366398	-675.261124	5742.45105	10849.1439	2741940.36	-431.406546	-366.125644	-434.879395	2046.27533	-342.597201	-690.615887	16708.5573	12921998.5
182	297.454721	0	-774.597614	-774.597614	467.452931	7738171100.0	34028.3548	19708002.0	1691.61298	16909.9185	-526.184138	4152.40543	7738.7026	-329.995902	42576.5962	2635.77503
184	292.228153	0	-757.005029	-757.005026	471426.267	1254.14492	2477.3312	17078.5905	-457.520021	-117.140593	-626.254038	405.607174	-504.588934	-619.22498	44859.8676	139822.911
186	297.179848	0	-810.187044	-722.2008	78.2791095	11656.2221	20660.7736	1933.05054	-463.201822	45300.0282	-653.017757	-582.88082	-620.898678	-774.777044	1537003.32	158374.046
188	296.683484	0	-810.52753	-691.312554	116.706372	-608.107531	28323.7401	5028439780000.0	228.891633	50229.9696	-452.054993	100123.034	-484.068623	155.482665	4143.58541	5147.02214
190	293.070364	0	-733.092227	8455.45322	-639.60223	233525508000000.0	357437.632	870155.565	-72.4630566	160567.339	81.3024202	1010957.36	2395.77774	134.993412	395256986.0	140805.481
192	301.359588	0	-774.277949	-774.277949	11993447.0	925784.425	3020.35391	31832.0274	-214.749344	206.818968	-633.46081	30030.8318	-128.082086	-687.158264	43699.0673	250540.757
194	300.699278	0	-890.542116	855.731639	110356.759	-688.122118	4209532.43	-750.936091	-343.792192	21750.8952	-678.142199	12590.5975	84.4440569	-76.6344763	14419.1747	10150.0004
196	297.824756	0	-851.388446	-734.040488	172756.819	26781.8283	2521.70332	-430.286271	-117.056276	-700.582341	-651.731936	-872.638446	-650.855916	-590.781445	9351.87021	18126.3041
