time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	295.956662	0	-701.390228	3322.26758	3576.97793	16269.8359	-506.980224	1374.27552	253.595435	10493.9805	72708.1064	14365.2739	2392.41642	91638.8764	210286.613	704451.396
2	299.895925	0	-724.822844	1012.6522	20218.3108	2349819.86	3784753.53	563390931.0	186839.69	42853.2141	-585.433673	56934.4662	-618.842841	-489.893615	552060.879	88621934.5
4	297.553583	0	-689.671597	-188.240141	1579.47185	2788652.23	2478696.08	11289446.8	-298.219035	11624.4262	-351.600814	2445072.6	-583.691594	1025.39225	40400.0155	15818480.2
6	292.822915	0	-768.469308	101353.911	117939.579	73327501.3	-574.059304	-687.853776	159.392378	3681.36498	-174.805815	7045.38944	5.19853601	75488.3638	5708.28252	5979872.2
8	292.274644	0	-729.356596	-223.281497	17813.8891	-585.25659	24846.1297	8689.01013	-436.883052	568893.398	-524.441849	-423.9089	1958.48465	7727.44055	4424.28743	-54.2528515
10	296.611033	0	-763.109077	502.759251	326042.66	1625.29617	-568.699074	9070871800000.0	-185.049473	64.7967482	6813.58017	36653.9894	-259.051179	3227.57596	2114945.78	110070.676
12	303.009745	0	-730.371824	-276.279832	590.891585	1003315.71	45649.9789	20871.9058	7260.50855	1011443.54	247.788501	716.04561	-624.391821	-276.759913	8587643.43	197470062.0
14	301.944742	0	-668.48687	-121.189302	225557.986	51789.0822	10205.3279	26132.5176	-155.701751	434.98901	1115.27604	2585.21727	-562.506867	-263.190239	503578.472	1107928.57
16	297.345099	0	-767.012608	-503.046356	5009.19497	54481.7275	92582.3441	351292.669	-441.518224	105106.786	-574.231992	4340.88684	-661.032605	-306.762512	65582134.2	14113.3883
18	288.851127	0	-695.302929	-342.823263	2252408.03	5185.47346	8988.04587	39.7829513	-476.212932	1732.1076	-574.004427	486.170376	-351.31526	-593.937339	63334728.5	23602.4979
20	301.356571	0	-733.818825	-268.815898	69350.6664	8138.88612	-539.408821	-590.183877	-373.273103	16424.6391	-598.907146	-464.867284	-451.704071	-258.370895	37046.727	27833.7491
22	300.337413	0	-696.914324	844.363816	23461.2386	-431.642579	283970.918	3041.79888	-369.521097	39617.4999	-472.406464	226152.533	-590.934321	45.8351222	579590.896	7532.544
24	300.391595	0	-677.113126	-381.677251	5283.42847	94689739.8	51753.787	-413.464332	-458.023129	13555.6322	-509.144783	3103.96752	-282.443833	-310.79936	1027655.14	20231.7605
26	297.756412	0	-702.127889	627.045431	117574.033	-353.618033	1483.70484	-592.172119	648.098898	515.977593	-503.469762	10047.8484	-403.02367	-666.747888	172.072975	44.5515826
