time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
128	299.407579	0	-783.268788	-783.268006	-46.4787453	-215.908462	-126.243705	4139.23471	-512.552341	-695.991349	-660.989991	-583.558227	-610.386422	-706.837241	-503.605902	2485.64495
130	296.029663	0	-768.236304	-494.840261	7164.0889	1982351.76	-556.696311	38542.2468	-207.600581	-465.207143	846.996465	2054.65407	-398.857485	-432.529564	534351.507	1164105.21
132	304.264527	0	-788.58387	-562.041435	1223400.08	4394.401	-577.043877	16677890.3	-207.25393	4709.32552	-543.114811	1312.30681	529.83878	-600.00625	28912434.9	14298.58
134	292.861585	0	-771.833441	344006.22	-635.633116	723.938137	309479.918	-499.552055	-450.451747	-468.253108	-605.189238	86883.4684	-666.753439	67592.3442	3459.85716	2885.46713
136	297.99085	0	-826.946209	-695.703945	14793.6445	5287.20665	-615.406216	37653.0746	-463.944357	-549.55217	-616.734009	343.889913	-260.991873	-613.994592	1266.9977	81814.5567
138	298.387978	0	-790.642066	368.65893	-231.857083	913.537786	-579.102073	-233.308368	-429.054459	-726.570484	-511.057647	10698.7527	4817.37705	-641.964262	1516.27557	5954.51068
140	304.596924	0	-751.779101	2114.50288	89.9330121	-448.405653	1498.09665	1.89455913	-3.08041855	43132.5627	-603.043502	-588.317129	-565.822161	-311.787721	-711.6291	36535.1122
142	297.721846	0	-860.355217	-458.676994	484.410995	41627.4145	-648.815223	10087.8648	-528.377842	13711.3394	-622.533828	-524.591288	-656.899269	-741.817212	29445.4923	509233.279
144	295.27058	0	-823.045042	2151.98087	-522.836844	-220.685167	7103.98664	-604.283566	1658.94205	-26.9724341	-680.080426	-844.295042	-596.677361	-601.486806	282.990963	69415.6518
146	298.192959	0	-794.085288	-721.304268	320848416.0	2215982.18	61851.9129	21693.6164	-543.595273	1216.81608	-484.02763	299152.227	-653.793183	-727.149732	708561.836	-558.689944
148	298.802027	0	-767.179213	-682.14257	81045.5217	4616003.66	-555.63922	2796.29973	-424.621594	3129.56735	-588.421058	-93.1422688	-493.870185	-643.721279	7022453.93	33136.4353
150	298.349194	0	-813.478026	-153.831196	15345.6118	356692.713	-601.938033	7997.24435	-440.840665	-181.097879	-603.628818	4053.27803	1249.42843	-613.942887	66793.8784	27477.0615
152	295.329913	0	-827.71592	21448.9644	36629.2179	18560.5154	1000830.2	370079.841	6887.10748	-621.725893	8278.55381	-848.96592	363148.262	15908.0739	2994.04844	7900.40671
154	301.138929	0	-798.466576	-622.918704	520304.177	12254841.0	-586.926583	18624.9105	-359.645146	39762.081	-603.356945	1876.84825	-568.862775	-545.494636	7558714.15	4791296.57
156	299.117516	0	-809.311642	550.858934	699752.142	23703.9868	-597.771649	751.037749	838.775768	20833.3057	24237.6351	1003.36893	8790.90424	1581.1186	3281.95308	16483.3872
158	298.005645	0	-825.045292	12839.005	356361.548	-622.625294	6484.84564	27580.8658	156566.711	23247.1399	-606.264118	-423.544127	377488.828	15562.3077	14964.9817	1425.4886
160	295.752558	0	-836.541938	-702.517032	2020.03157	-245.52658	-625.001944	-500.427804	-99.1831924	-626.203121	-668.645782	-326.026008	-602.671128	-691.303573	6289.0561	513739.101
