time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	298.097775	0	-774.348208	7877.48333	57631.4663	29898.2014	7346.93743	25394.0936	6141.51934	37335.7284	-430.057116	620018.099	-669.268206	754.791976	8697.72352	3255.28026
2	294.872685	0	-828.179363	968.446591	10507386000.0	-458.084941	-616.63937	-40.9639221	-376.438687	215876.132	-649.895073	17140.4301	-610.731635	333.94585	-297.676246	24.201256
4	297.723328	0	-802.489798	-439.944297	75393801000.0	-463.392141	-590.949805	-605.846152	-422.84392	-143.90018	-289.850589	20.1883073	-312.694353	-668.2271	1147.48516	35176.1009
6	294.022336	0	-842.980482	803.880188	6263.91114	2144.47826	107655.162	5995.11717	149.167249	-362.451425	-517.529366	6423.17143	-737.90048	902.917045	4416142.57	295276.481
8	297.482279	0	-792.743699	429.202869	3272.47229	8664.94534	-581.203705	-81.5408192	230.514112	402431.659	-187.910579	-295.912852	-70.7455588	83.571215	4283.99209	193663.667
10	301.415616	0	-797.478663	-231.683731	-415.102347	109245.379	47219.5315	12390.3195	-496.432929	-12.4066372	-700.938662	13943.3442	-259.53558	-630.852858	1621939.51	473.726002
12	299.316102	0	-810.894963	1024.10304	22460.1748	21491.3298	-599.35497	-551.983316	-426.797924	-88.5870393	1531.98432	2125.61202	-588.244107	-619.094427	35483.5145	1175121.0
14	299.249888	0	-827.617309	-603.629854	207.947902	477.610389	-616.077315	-646.198995	-501.033815	-823.449043	-663.494075	1730.60929	-386.116847	-726.833252	15199.2784	110152.954
16	293.218793	0	-840.438479	-698.276496	-439.888369	1520.47855	-628.898485	-649.164888	-468.056358	-655.051013	-636.818982	-128.512427	-632.619215	-694.629473	364.609067	2581322.15
18	293.394229	0	-754.509176	2751.60114	17144.1286	62414.109	1025890840.0	24381.7537	-443.916713	2.19439082	-483.692936	949790.441	-29.6279715	717.618465	-714.359175	43726403.7
20	297.722604	0	-844.249796	63.2194474	-482.115139	25677.6999	-632.709803	2546.98886	-249.090286	-566.102817	133.470593	781.418065	-170.920572	-610.523862	373076.04	15482.403
22	299.425605	0	-783.889619	1196.60313	519.312539	505838.242	38878.0091	16160.718	1343.79511	-308.093938	-71.2388	722423.707	17.8039558	-499.145117	-743.739617	18247.0725
24	295.922545	0	-858.625014	361.671843	7409493.54	1763.21624	-647.08502	38800679.1	-307.925602	58539.7187	311.941156	178466.848	-289.951242	1124.24539	5400963.37	5382772.4
26	298.144187	0	-787.905385	4351257.02	-694.415387	150950.178	3887957.76	747750.548	394357.006	177313946.0	3429214100.0	3565734.76	38771140.1	1222118.02	209302.576	1356437.46
28	294.428408	0	-879.999673	433.424535	-482.809553	619.916264	-668.45968	484409.824	-513.612268	14276.7377	-429.798338	15212.7889	-550.511497	-698.673971	6300.34179	86538.825
30	297.455519	0	-851.479528	1807.1327	1088.54294	7014406.32	-639.939535	29960.6717	1802.53556	13685.5317	15321.7375	14456.2343	1011.30008	44.2084162	5429625.27	11758.7804
32	301.66863	0	-803.600776	-513.970479	114319.068	-497.071223	-592.060783	-483.071889	-456.03874	38.8815541	-571.291564	32854.7106	744.892904	-667.156755	1520.70407	46252.7361
34	300.195172	0	-871.634411	1124.3655	-375.628149	21123.9167	-660.094418	30751.9948	-482.296546	4216724.9	1061.96939	51365.5921	-244.268117	-283.769428	2855119.86	2343.21131
36	296.936249	0	-763.603412	5496.34863	-670.113414	582871.583	109980.548	56168654.4	649.58151	234905.825	76496.7232	378322.728	427.165866	680.195412	11512.0466	21792850500.0
38	298.46619	0	-833.471843	28118.4679	-2.09046075	1304828.46	-621.931849	-315.523653	21.6566206	6360.05515	-120.593197	1846.52942	-35.1691364	-661.929398	2654.67982	9589.72226
40	295.512782	0	-819.074123	16108.4798	60638.0463	8056.97747	-607.53413	13188.1914	-346.729812	1251902.62	-527.939572	11444.5454	2349.2745	-295.509231	148737.708	208716.042
42	301.17888	0	-818.505048	-635.443943	62008.328	105569.816	-606.965055	-179.75692	-437.027427	-96.9369772	57.1598834	2342.30939	-464.508137	-478.46081	3855.93782	12317811.0
44	300.079091	0	-835.071096	3556.75677	637.85737	-182.733989	-623.531102	-378.313779	-305.070219	176932.897	-372.703651	192.531098	-205.958021	-390.524317	2374.56032	4480.79356
46	295.410747	0	-811.709618	-542.42089	-648.613197	59101.3504	-600.169625	-256.677043	-374.173724	-161.004634	-632.062659	-512.183355	-372.530451	-701.524314	154333.513	5031.50534
48	298.907321	0	-861.622995	-679.900037	248152.235	-500.239269	-650.083001	-640.615304	-524.072991	-626.076667	-341.844396	633.816333	-637.175215	-742.523536	4718.472	103501.307
50	294.721593	0	-763.732457	-139.040427	-670.239683	1263.31716	12456.6278	1131.17489	-176.835006	-576.182782	-650.357029	1084.98507	-564.979535	-662.200769	1623.03082	6571524.92
52	297.373241	0	-782.518331	-96.0188464	-689.028333	56840325.9	124896.832	1617348040.0	9526.54311	244668.657	3387.17255	43040.9	50550736.6	53043311.0	1949288330.0	152213677.0
54	296.242345	0	-870.458215	2474.87285	39842.5531	-208.647209	-658.918221	9441006.25	-421.646193	18461.353	-605.905054	3362.055	-651.644561	-436.777785	5212.96045	7874.01803
56	295.305332	0	-798.262613	-603.384224	-343.888282	13836090.0	-586.722619	41238.984	132.655419	22276.1589	-582.496225	2446.85767	10533.287	-293.534396	1029960.32	6383.34836
58	293.626191	0	-777.206038	2391.49093	6934.35899	1972.31076	-565.666045	31550.8335	-417.000331	289595.005	-553.064905	7322.69585	-351.319417	-623.904203	1387071.18	22115128.9
60	293.043431	0	-797.741717	94976.5725	2102618.74	-49.0981589	-586.201724	-403.628024	2681.30113	7105700.86	142.32158	-759.395906	-430.974353	-324.56125	395.187386	18073.1918
62	301.886336	0	-868.292359	-566.845128	-415.218303	-262.725435	-656.752366	-609.926638	200.29854	164821.676	-687.625592	-811.680627	1558.70215	17.545713	437.701688	3006.02465
64	297.107846	0	-814.733992	-472.815282	16678.4829	344846.318	-603.193998	184735.625	-459.184195	-749.83202	-645.752712	-453.896449	-483.21515	-578.994874	37175382.1	1284481.77
66	293.822695	0	-834.472066	-642.522301	137876.714	686120.7	-622.932073	94.4699818	-499.19604	24156.5186	103.109539	1536.49024	-587.429076	-407.913983	14963.4245	5445130.21
68	298.436403	0	-824.108638	-716.292729	2981636.11	1318080.18	-612.568644	64214.046	-504.061917	201706.201	-477.206323	422.687415	190.485746	-727.455941	28604.5322	919.221225
70	303.068029	0	-816.558645	64209.0461	100.776227	159232888.0	-605.018652	449460.621	-373.028964	13604.2212	-431.06774	95083.7561	21240.4741	-569.411208	482386.796	19595.4032
72	301.260889	0	-800.646905	-640.173495	11201.88	-598.226907	25812.9187	1196612.81	-345.147469	27791.2244	7591709.1	6152763.21	-260.413025	-653.046524	5066.52251	176576.047
74	296.871193	0	-812.803413	585.769437	222610220.0	2698.07038	2540.01928	-257.468761	170.798485	-896.603416	-432.263077	1539.2567	-141.790093	-6.41969845	25356.0088	11765743.9
76	296.307321	0	-825.376133	-686.145162	1914.31894	-622.956135	12736.7515	1953053.17	-524.990732	-634.026255	-655.208861	106519.178	-607.585777	-720.741382	-674.660568	5226.89674
78	291.422041	0	-833.661553	1048.41754	1033139.0	3837800220.0	-622.121559	34689.0883	2434.3049	18223.7159	40.5765541	168840.557	881.896591	52720.7294	9224458.38	5456.59684
80	301.066911	0	-774.39296	-774.39296	-477.059827	295599.604	1766606.09	5319.87387	-455.120152	16248.4477	-358.659424	13991.6768	-472.779102	-577.645053	7929398.57	32253.15
82	298.470078	0	-815.522325	-781.717053	51313.1976	-514.662254	198442.294	-610.222787	-480.547636	-637.030902	-671.392037	4437527.35	-661.183312	-369.404879	-775.372321	949.477355
