#
#     time		Distance%7:1206,2248		Distance%7:1206,2237		
    0.000000000		0.387366		0.573751		
    0.200000000		0.593951		0.352615		
    0.400000000		0.689912		0.530357		
    0.600000000		0.414224		0.493795		
    0.800000000		0.466143		0.609747		
    1.000000000		0.479557		0.596482		
    1.200000000		0.678334		0.33615		
    1.400000000		0.462582		0.604095		
    1.600000000		0.600655		0.358297		
    1.800000000		0.487072		0.4788		
    2.000000000		0.512157		0.594938		
    2.200000000		0.53452		0.576111		
    2.400000000		0.463717		0.571073		
    2.600000000		0.427626		0.559517		
    2.800000000		0.65856		0.353177		
    3.000000000		0.483777		0.55653		
    3.200000000		0.674973		0.3808		
    3.400000000		0.493604		0.585305		
    3.600000000		0.658865		0.323331		
    3.800000000		0.473907		0.586992		
    4.000000000		0.445749		0.629532		
    4.200000000		0.437576		0.631		
    4.400000000		0.694057		0.345396		
    4.600000000		0.734934		0.550841		
    4.800000000		0.390318		0.444224		
    5.000000000		0.391355		0.501193		
    5.200000000		0.540349		0.339762		
    5.400000000		0.377673		0.540129		
    5.600000000		0.542826		0.540453		
    5.800000000		0.493923		0.590748		
    6.000000000		0.681502		0.371793		
    6.200000000		0.644298		0.335533		
    6.400000000		0.451533		0.567139		
    6.600000000		0.52056		0.626932		
    6.800000000		0.521223		0.592016		
    7.000000000		0.657928		0.384433		
    7.200000000		0.428244		0.5349		
    7.400000000		0.681308		0.373325		
    7.600000000		0.409571		0.476566		
    7.800000000		0.486869		0.541981		
    8.000000000		0.515676		0.570435		
    8.200000000		0.430052		0.466614		
    8.400000000		0.405559		0.571459		
    8.600000000		0.398665		0.547344		
    8.800000000		0.486538		0.524024		
    9.000000000		0.426119		0.496072		
    9.200000000		0.619638		0.640292		
    9.400000000		0.749969		0.341969		
    9.600000000		0.409509		0.450132		
    9.800000000		0.484917		0.554776		
   10.000000000		0.445963		0.542822		
   10.200000000		0.406488		0.539331		
   10.400000000		0.460853		0.586216		
   10.600000000		0.546915		0.529026		
   10.800000000		0.472747		0.563938		
   11.000000000		0.491399		0.507859		
   11.200000000		0.603088		0.348048		
   11.400000000		0.42482		0.400329		
   11.600000000		0.48832		0.554729		
   11.800000000		0.420723		0.421083		
   12.000000000		0.611181		0.335071		
   12.200000000		0.43421		0.511177		
   12.400000000		0.38737		0.485146		
   12.600000000		0.405314		0.447711		
   12.800000000		0.472064		0.546798		
   13.000000000		0.492808		0.564091		
   13.200000000		0.452888		0.613042		
   13.400000000		0.461551		0.566102		
   13.600000000		0.400574		0.550157		
   13.800000000		0.436915		0.507342		
   14.000000000		0.421828		0.592226		
   14.200000000		0.442353		0.525893		
   14.400000000		0.503658		0.526599		
   14.600000000		0.690222		0.433544		
   14.800000000		0.655031		0.387664		
   15.000000000		0.492559		0.533253		
   15.200000000		0.448655		0.466601		
   15.400000000		0.654608		0.368948		
   15.600000000		0.630705		0.708384		
   15.800000000		0.454867		0.480477		
   16.000000000		0.453642		0.563436		
   16.200000000		0.438364		0.573895		
   16.400000000		0.46145		0.525647		
   16.600000000		0.42041		0.408514		
   16.800000000		0.450965		0.519868		
   17.000000000		0.453325		0.470943		
   17.200000000		0.443497		0.496142		
   17.400000000		0.475381		0.562253		
   17.600000000		0.501654		0.592872		
   17.800000000		0.451304		0.549731		
   18.000000000		0.45807		0.587119		
   18.200000000		0.810693		0.768331		
   18.400000000		0.498855		0.506168		
   18.600000000		0.449258		0.455529		
   18.800000000		0.77101		0.604032		
   19.000000000		0.587047		0.371088		
   19.200000000		0.475061		0.590596		
   19.400000000		0.484066		0.610756		
   19.600000000		0.449501		0.605028		
   19.800000000		0.388624		0.495478		
   20.000000000		0.557003		0.337929		
   20.200000000		0.798465		0.680244		
   20.400000000		0.397816		0.568606		
   20.600000000		0.400811		0.405604		
   20.800000000		0.440769		0.504911		
   21.000000000		0.393869		0.49484		
   21.200000000		0.43153		0.481771		
   21.400000000		0.440328		0.426747		
   21.600000000		0.391771		0.433655		
   21.800000000		0.429613		0.595569		
   22.000000000		0.79543		0.75928		
   22.200000000		0.470607		0.628869		
   22.400000000		0.395272		0.569477		
   22.600000000		0.8251		0.641282		
   22.800000000		0.737674		0.695972		
   23.000000000		0.452822		0.583828		
   23.200000000		0.383492		0.579155		
   23.400000000		0.618326		0.338628		
   23.600000000		0.55046		0.353503		
   23.800000000		0.770073		0.786409		
   24.000000000		0.389227		0.565987		
   24.200000000		0.385817		0.533838		
   24.400000000		0.40296		0.590192		
   24.600000000		0.422909		0.578372		
   24.800000000		0.716162		0.72452		
   25.000000000		0.386782		0.539495		
   25.200000000		0.673389		0.338321		
   25.400000000		0.500189		0.600452		
   25.600000000		0.690503		0.339732		
   25.800000000		0.384363		0.611747		
   26.000000000		0.588663		0.319343		
   26.200000000		0.407781		0.550072		
   26.400000000		0.403555		0.545723		
   26.600000000		0.696773		0.660213		
   26.800000000		0.627804		0.366244		
   27.000000000		0.404658		0.587957		
   27.200000000		0.392205		0.466048		
   27.400000000		0.395873		0.510459		
   27.600000000		0.366989		0.520124		
   27.800000000		0.566307		0.344859		
   28.000000000		0.698268		0.57821		
   28.200000000		0.455663		0.434103		
   28.400000000		0.512055		0.344206		
   28.600000000		0.701871		0.58401		
   28.800000000		0.396827		0.565295		
   29.000000000		0.670127		0.341106		
   29.200000000		0.438765		0.427563		
   29.400000000		0.701613		0.343044		
   29.600000000		0.829433		0.587743		
   29.800000000		0.45703		0.455009		
   30.000000000		0.662058		0.324852		
   30.200000000		0.406609		0.633112		
   30.400000000		0.686229		0.370328		
   30.600000000		0.519869		0.346151		
   30.800000000		0.383497		0.471127		
   31.000000000		1.34949		1.05855		
   31.200000000		0.396603		0.563872		
   31.400000000		0.367032		0.45105		
   31.600000000		1.35264		1.01663		
   31.800000000		0.404572		0.732187		
   32.000000000		0.688343		0.347315		
   32.200000000		0.698195		0.342869		
   32.400000000		0.385078		0.486851		
   32.600000000		0.397669		0.535805		
