#
#     time		Distance%7:1208,2237		Distance%7:1209,2237		Distance%7:1211,2237		Distance%7:1212,2237		
    0.000000000		0.649502		0.573974		0.585024		0.520354		
    0.200000000		0.726085		0.62377		0.523325		0.442652		
    0.400000000		0.713674		0.551745		0.565694		0.448716		
    0.600000000		0.808035		0.685948		0.574084		0.55508		
    0.800000000		0.599659		0.546966		0.548606		0.46519		
    1.000000000		0.582615		0.471478		0.511303		0.388885		
    1.200000000		0.68236		0.569154		0.494326		0.432679		
    1.400000000		0.7705		0.655838		0.673795		0.618173		
    1.600000000		0.638756		0.546013		0.520715		0.42463		
    1.800000000		0.480497		0.40918		0.481057		0.391518		
    2.000000000		0.60586		0.444088		0.550219		0.391385		
    2.200000000		0.628757		0.546337		0.483338		0.456664		
    2.400000000		0.843902		0.722293		0.533646		0.500546		
    2.600000000		0.520744		0.381611		0.493772		0.345247		
    2.800000000		0.582506		0.532277		0.56674		0.499379		
    3.000000000		0.504768		0.375015		0.406986		0.303162		
    3.200000000		0.559456		0.472893		0.430735		0.401143		
    3.400000000		0.594437		0.502801		0.342242		0.376233		
    3.600000000		0.667734		0.575658		0.598086		0.521969		
    3.800000000		0.726783		0.571892		0.463758		0.430953		
    4.000000000		0.65212		0.622391		0.626644		0.610393		
    4.200000000		0.599124		0.511613		0.305911		0.309162		
    4.400000000		0.65933		0.546046		0.523736		0.449881		
    4.600000000		0.529507		0.402032		0.32825		0.283008		
    4.800000000		0.603375		0.567982		0.437001		0.467947		
    5.000000000		0.544364		0.428955		0.279761		0.290439		
    5.200000000		0.804079		0.697441		0.549948		0.507843		
    5.400000000		0.911563		0.771793		0.63528		0.611288		
    5.600000000		0.604523		0.507359		0.617793		0.509391		
    5.800000000		0.584472		0.468643		0.530506		0.400143		
    6.000000000		0.612801		0.50565		0.582988		0.494451		
    6.200000000		0.562196		0.427973		0.452502		0.363922		
    6.400000000		0.52977		0.411793		0.316155		0.289444		
    6.600000000		0.604459		0.560254		0.609085		0.523519		
    6.800000000		0.64518		0.547261		0.622995		0.529717		
    7.000000000		0.744509		0.63114		0.563825		0.47418		
    7.200000000		0.70163		0.575052		0.626419		0.531043		
    7.400000000		0.532104		0.511014		0.651088		0.562374		
    7.600000000		0.535349		0.417768		0.343272		0.316798		
    7.800000000		0.621851		0.529415		0.594228		0.51424		
