This file contains the TI integral evaluated using the first n% of the data.
dH/d(lamda) values used to compute the integral where averaged over 3 random seeds.
Percent	dHdl	dVdl
10.0%	-109.82
20.0%	-111.13
30.0%	-110.58
40.0%	-110.3
50.0%	-111.25
60.0%	-110.33
70.0%	-109.63
80.0%	-108.69
90.0%	-109.3
100.0%	-110.63
