This file contains the TI integral evaluated using the first n% of the data.
dH/d(lamda) values used to compute the integral where averaged over 3 random seeds.
Percent	dHdl	dVdl
10.0%	240.21
20.0%	237.94
30.0%	240.17
40.0%	243.16
50.0%	243.2
60.0%	243.51
70.0%	244.46
80.0%	243.91
90.0%	244.23
100.0%	243.36
