time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
334	296.395052	0	-2047.73222	-329.812679	-1278.0219	20119664.2	-1833.79222	109253950000.0	2635.88418	2441220.67
336	299.185295	0	-1929.25231	2420905.17	5016719340.0	168653.61	-1715.31231	2928288120.0	1666455520.0	567513148.0
338	299.238949	0	-1958.47664	75224123.1	1309504560.0	85229.4198	-1744.53664	582438.498	3271278580.0	11547765.4
340	293.822248	0	-2057.7964	101819.098	220011529.0	253011.397	-1843.85639	624320291.0	21441592.1	325259716.0
342	290.971461	0	-2049.31008	621467.12	16208.4954	3491.92014	-1835.37008	6160.85885	4660.0166	7165.80476
344	301.243211	0	-2014.76795	391879.318	758229.452	10732.6781	-1800.82794	32692494.4	8838198.95	21837758.0
346	297.027167	0	-1982.94507	552708.769	23407.3414	75139.5659	64559.8561	21658020.9	108490685.0	-1837.51507
348	299.165808	0	-2035.95633	149100239.0	64872.6897	8117.40091	-1822.01633	77595904.7	60411777.6	35608046.0
350	304.068227	0	-2000.44446	4842397.96	2071.40328	10421.3176	-1786.50446	56938.6342	46485.6647	14724.987
352	297.200359	0	-1997.67909	548916.827	9731.24137	12781.4701	-1783.73909	4070.24722	1579834.75	296310056.0
354	297.042857	0	-2074.09415	537179.239	6618.73583	8005.33095	-1860.15414	7266.60895	4384720.23	747817503000000.0
356	297.529507	0	-2057.04131	10886.4377	244603.973	6108.74263	-1843.10131	2489515.03	12646230.5	1063205.21
358	295.571806	0	-1996.62211	255259.508	27979.5452	321887.097	-1782.68211	54816.4	60381.789	538057.773
360	305.168803	0	-2050.27972	39875648.0	2951.08422	66921.9531	-1836.33972	483373055.0	771629364.0	589360718.0
362	303.188594	0	-1944.54817	18252.5733	19330.0619	-1874.74816	34916.0557	612429.983	5456841300.0	1890225030000.0
364	297.31659	0	-2013.33785	3916747.93	-726.546149	-1943.53785	4721418.08	55776140.9	5837117550.0	1254953350.0
366	293.60077	0	-2028.86979	1547467.53	14701.3648	94358.0547	-1814.92979	599767.013	59510.1745	45026.2699
368	299.917982	0	-1984.5644	26952597.2	19329648.1	3476.38969	-1770.6244	306600881.0	40790.6137	29698051000.0
370	294.435023	0	-2050.29665	1246166.55	1091.8422	1365.85363	-1836.35665	679895.507	615551.154	1164815.23
372	293.589493	0	-2006.04683	941325.789	182833.832	6401.85052	-1792.10683	324400.267	52171303.1	717921.185
374	298.525656	0	-1970.83901	892190.249	2274164570.0	548575.504	-1756.899	66009273.0	31192.6961	13936724.6
376	295.237325	0	-2017.60727	10800636.0	148874.282	2633789.38	-1803.66726	10942840900.0	3122937.76	1884548.38
378	296.28108	0	-1985.97639	62569152.0	3848.93005	1563.21966	-1772.03638	3889.74162	2594517.97	50438.5485
380	296.751857	0	-1977.08201	130537883.0	7532014.82	-1907.28201	74930.0468	428118.298	1906012580000.0	165188190000.0
382	299.3779	0	-2016.50778	710902203.0	1028.60759	786741.081	-1802.56777	98205.497	23124.8515	31047.3317
384	292.302494	0	-2008.93993	1190620.14	1739013.78	-1939.13992	46058.6242	1632384.04	3054701610.0	2252549.76
386	300.469413	0	-2046.9503	15862185.3	21307.2703	1109.66155	-1833.0103	26567.1719	7092.83052	29180.8342
388	298.339328	0	-2004.09292	8459285.24	2368066690000.0	-1934.29292	107763284.0	1.21001146e+18	1273319480000000.0	1385039130.0
390	297.275179	0	-2052.94917	5484580.09	23676.3404	-1676.62266	-1839.00916	73712.2481	94151.4442	95524161.5
392	296.643634	0	-1986.32124	373847.843	373072.178	409.638483	-1772.38124	64115.9064	336262171.0	2465659.96
394	293.538234	0	-2017.60363	17972.0657	315474.859	-1947.80363	98453.5166	59129014.2	10263971400.0	456123.031
396	302.515092	0	-2067.4977	2441624.58	35095.462	59.5692087	-1853.5577	113034618.0	1691372.11	3952873.81
398	291.288361	0	-2083.76962	165116.383	290347562.0	15647366.9	-1869.82962	1942186.77	21344872400.0	182955727000000.0
400	296.120379	0	-2003.16553	50152.7765	67401.6845	129296.077	-1789.22553	19016483500.0	38213460.2	5358128770.0
402	293.323962	0	-1936.97042	-1936.97042	-1800.7536	-1464.84984	-1032.91425	-2075.03915	4094853.38	-1440.30227
404	298.873976	0	-1995.37169	342296693.0	332.342744	27631.9674	-1781.43169	-591.31636	73617.4802	11708.9802
406	302.158363	0	-1934.56949	158247.031	-1456.8978	1391.69072	-1720.62949	292969615.0	3169899.81	13069334.2
408	298.827969	0	-2050.4301	11934.7977	-2138.5701	4398.01606	531134.661	64904.6858	837332.463	5123.24482
410	296.827036	0	-1945.8291	3020.20583	228221.818	-1876.0291	431046.459	98053.3919	12527452200.0	21975329.3
412	295.069533	0	-1958.67601	21533.3348	-1562.51976	-1888.87601	159829.315	119147.823	424007815.0	13571848.6
414	296.504216	0	-1934.3697	3592517.75	-1767.91047	5867.14858	-1720.4297	1819814.25	139503374000.0	2578317980.0
416	290.563454	0	-1957.49272	8612.44843	16923.5592	265208.297	-1743.55271	86049617.9	11527027500.0	2512747.38
418	295.024168	0	-2023.07071	528068.117	51985.7486	11555.8147	-1809.1307	4629985.85	85476704400.0	30993.345
420	301.436212	0	-2006.0185	6171.56417	1328997.82	-1936.2185	820668.378	3734919260000.0	106018911.0	414705007.0
422	296.509765	0	-1943.60206	160247.703	113986.452	-1873.80206	760891.688	224725828.0	52173867600.0	8502264.54
424	295.954761	0	-2038.58938	46225.3297	87085.3499	287432.146	-1824.64938	12585.6845	3869432.53	103869.764
426	304.274355	0	-1964.92909	43491.9905	288549.515	-1895.12909	606287412.0	3659534.89	955552242.0	492383756.0
428	291.641514	0	-1960.13132	7352040.98	14893914.0	-1890.33131	24225348300.0	577626954.0	114688480.0	4123988120.0
430	294.676945	0	-1904.25321	2718.02221	288199780000.0	-1834.45321	403318.001	171489355.0	32889048.9	939793902.0
432	298.477706	0	-2015.2953	6493733.06	20042.7462	4108.06182	-1801.3553	946010.808	93788.906	86269.5443
434	297.400438	0	-2029.87578	2337652.51	1934.25943	33817.6751	-1815.93578	1515080.89	6502813.91	332603.234
436	297.062477	0	-1961.48481	73203.9323	8208227.7	-1891.68481	20485003.0	443865962000.0	18552781400.0	22675631300.0
438	297.411249	0	-2000.89282	12725.607	1955242230.0	-1931.09281	6229426.47	613904.626	698390.712	7297687.25
440	294.19182	0	-1962.83368	55701.1735	241473028.0	-1893.03368	780334988000.0	10615804400.0	135441354.0	85817546.6
442	292.842783	0	-1957.61024	64872988.4	2451.90753	-1260.93483	28641705.8	1604150.16	72905457.9	-1812.18025
444	299.96	0	-2017.11452	49434.0357	1300276480000.0	16247974.4	-1803.17452	6791904350.0	12637320400.0	739061118000.0
446	302.176485	0	-1988.69305	1616028.21	2155.50487	8221.16463	-1774.75305	-625.129717	81666.5462	9381.48596
448	296.297195	0	-1922.69205	332000779.0	129198.672	27751.8544	386136605.0	117278196.0	4915973.7	-1777.26206
450	297.965803	0	-1963.95505	481287261.0	83336.3512	-207.630223	176112027000.0	69731.3302	59917.6914	-1818.52506
452	301.988508	0	-1930.64474	93561.5869	614386.382	7154.89455	-1716.70474	13019137.9	5447484210.0	264824.73
454	297.968864	0	-1937.1367	140857.018	1740472770000.0	-1867.33669	8164610.14	15083720.5	80220565100.0	169140274.0
456	297.352015	0	-1975.78638	107494.042	34124112800.0	-1905.98638	8578380.07	136140274.0	109876651.0	143809474000.0
458	296.77982	0	-1963.68239	64576.6471	18596.7574	-1893.88239	4439693.81	55888520.0	58778082500.0	106195748.0
460	296.92419	0	-1954.8809	4659718.56	5668.21991	-1447.70082	437655263.0	881803289.0	5175562.03	-1809.4509
462	298.222441	0	-2042.76289	84629.9346	-2130.90289	510662.018	26727359.8	38958921.6	71171730100.0	3170789020.0
464	296.636221	0	-1992.05502	8131188.22	1963007.32	10007.3713	-1778.11502	2689388190.0	33193071900.0	31715513.3
466	298.494658	0	-2014.42713	254194.568	1446.88705	13755.1445	-1800.48713	22211.0478	40285778600.0	3950132.48
468	299.475837	0	-1902.36506	4072.91085	147299.942	-1832.56506	931.565489	4252026.5	3731622880.0	81180.9992
