    0.000000000		0.368225		
    0.200000000		0.487078		
    0.400000000		0.527821		
    0.600000000		0.505741		
    0.800000000		0.413654		
    1.000000000		0.512958		
    1.200000000		0.352755		
    1.400000000		0.503991		
    1.600000000		0.537397		
    1.800000000		0.492891		
    2.000000000		0.442508		
    2.200000000		0.51781		
    2.400000000		0.464085		
    2.600000000		0.491765		
    2.800000000		0.463016		
    3.000000000		0.431615		
    3.200000000		0.558045		
    3.400000000		0.470779		
    3.600000000		0.289548		
    3.800000000		0.446958		
    4.000000000		0.615504		
    4.200000000		0.470523		
    4.400000000		0.465051		
    4.600000000		0.318847		
    4.800000000		0.515987		
    5.000000000		0.450737		
    5.200000000		0.447204		
    5.400000000		0.372587		
    5.600000000		0.577117		
    5.800000000		0.504732		
    6.000000000		0.463118		
    6.200000000		0.472516		
    6.400000000		0.463773		
    6.600000000		0.451398		
    6.800000000		0.430976		
    7.000000000		0.471972		
    7.200000000		0.407601		
    7.400000000		0.519187		
    7.600000000		0.438947		
    7.800000000		0.574863		
    8.000000000		0.437599		
    8.200000000		0.561987		
    8.400000000		0.585981		
    8.600000000		0.527115		
    8.800000000		0.481487		
    9.000000000		0.521622		
    9.200000000		0.472286		
    9.400000000		0.518335		
    9.600000000		0.426443		
    9.800000000		0.491064		
   10.000000000		0.526273		
   10.200000000		0.451588		
   10.400000000		0.500809		
   10.600000000		0.480753		
   10.800000000		0.499486		
   11.000000000		0.466491		
   11.200000000		0.417347		
   11.400000000		0.418897		
   11.600000000		0.58152		
   11.800000000		0.544263		
   12.000000000		0.522711		
   12.200000000		0.416577		
   12.400000000		0.431104		
   12.600000000		0.441254		
   12.800000000		0.445274		
   13.000000000		0.557017		
   13.200000000		0.528122		
   13.400000000		0.398942		
   13.600000000		0.515181		
   13.800000000		0.545317		
   14.000000000		0.534974		
   14.200000000		0.537416		
   14.400000000		0.45817		
   14.600000000		0.47075		
   14.800000000		0.461299		
   15.000000000		0.449858		
   15.200000000		0.494382		
   15.400000000		0.516161		
   15.600000000		0.482762		
   15.800000000		0.501925		
   16.000000000		0.461449		
   16.200000000		0.464013		
   16.400000000		0.469348		
   16.600000000		0.470384		
   16.800000000		0.435487		
   17.000000000		0.52905		
   17.200000000		0.492357		
   17.400000000		0.500929		
   17.600000000		0.364792		
   17.800000000		0.508616		
   18.000000000		0.489873		
   18.200000000		0.506009		
   18.400000000		0.419064		
   18.600000000		0.393476		
   18.800000000		0.401771		
   19.000000000		0.559079		
   19.200000000		0.506856		
   19.400000000		0.554		
   19.600000000		0.385962		
   19.800000000		0.508985		
   20.000000000		0.542003		
   20.200000000		0.53637		
   20.400000000		0.54872		
   20.600000000		0.402732		
   20.800000000		0.591409		
   21.000000000		0.487		
   21.200000000		0.53126		
   21.400000000		0.503219		
   21.600000000		0.309522		
   21.800000000		0.450273		
   22.000000000		0.590863		
   22.200000000		0.51537		
   22.400000000		0.483169		
   22.600000000		0.447078		
   22.800000000		0.397746		
   23.000000000		0.285088		
   23.200000000		0.479832		
   23.400000000		0.337104		
   23.600000000		0.470635		
   23.800000000		0.411079		
   24.000000000		0.532503		
   24.200000000		0.470312		
   24.400000000		0.448518		
   24.600000000		0.546953		
   24.800000000		0.484728		
   25.000000000		0.471096		
   25.200000000		0.502937		
   25.400000000		0.448808		
   25.600000000		0.590007		
   25.800000000		0.440999		
   26.000000000		0.479679		
   26.200000000		0.598349		
   26.400000000		0.519404		
   26.600000000		0.576578		
   26.800000000		0.584937		
   27.000000000		0.594291		
   27.200000000		0.428009		
   27.400000000		0.451445		
   27.600000000		0.445428		
   27.800000000		0.548511		
   28.000000000		0.585692		
   28.200000000		0.475397		
   28.400000000		0.472897		
   28.600000000		0.507058		
   28.800000000		0.490689		
   29.000000000		0.509225		
   29.200000000		0.500809		
   29.400000000		0.437978		
   29.600000000		0.523082		
   29.800000000		0.48444		
   30.000000000		0.62864		
   30.200000000		0.509471		
   30.400000000		0.416128		
   30.600000000		0.602848		
   30.800000000		0.41855		
   31.000000000		0.483829		
   31.200000000		0.435385		
   31.400000000		0.461946		
   31.600000000		0.535839		
   31.800000000		0.524609		
   32.000000000		0.473383		
   32.200000000		0.363009		
   32.400000000		0.448319		
   32.600000000		0.515017		
   32.800000000		0.461614		
   33.000000000		0.443937		
   33.200000000		0.543232		
   33.400000000		0.399238		
   33.600000000		0.422616		
   33.800000000		0.457441		
   34.000000000		0.503624		
   34.200000000		0.454812		
   34.400000000		0.487161		
   34.600000000		0.496141		
   34.800000000		0.448548		
   35.000000000		0.482176		
   35.200000000		0.458228		
   35.400000000		0.486088		
   35.600000000		0.496824		
   35.800000000		0.468503		
   36.000000000		0.467215		
   36.200000000		0.64368		
   36.400000000		0.46169		
   36.600000000		0.525763		
   36.800000000		0.499879		
   37.000000000		0.509515		
   37.200000000		0.509941		
   37.400000000		0.518423		
   37.600000000		0.493756		
   37.800000000		0.490901		
   38.000000000		0.365522		
   38.200000000		0.431089		
   38.400000000		0.511615		
   38.600000000		0.41625		
   38.800000000		0.613106		
   39.000000000		0.612408		
   39.200000000		0.597434		
   39.400000000		0.56241		
   39.600000000		0.474084		
   39.800000000		0.582727		
   40.000000000		0.491287		
   40.200000000		0.313564		
   40.400000000		0.494836		
   40.600000000		0.493946		
   40.800000000		0.469301		
   41.000000000		0.484668		
   41.200000000		0.463236		
   41.400000000		0.550749		
   41.600000000		0.558031		
   41.800000000		0.539742		
   42.000000000		0.531106		
   42.200000000		0.536996		
   42.400000000		0.553706		
   42.600000000		0.506633		
   42.800000000		0.424781		
   43.000000000		0.484454		
   43.200000000		0.38061		
   43.400000000		0.468676		
   43.600000000		0.571394		
   43.800000000		0.532874		
   44.000000000		0.457424		
   44.200000000		0.470124		
   44.400000000		0.451368		
   44.600000000		0.39575		
   44.800000000		0.48878		
   45.000000000		0.434974		
   45.200000000		0.438142		
   45.400000000		0.562331		
   45.600000000		0.552105		
   45.800000000		0.57704		
   46.000000000		0.461323		
   46.200000000		0.577526		
   46.400000000		0.561882		
   46.600000000		0.4999		
   46.800000000		0.55587		
   47.000000000		0.435852		
   47.200000000		0.416907		
   47.400000000		0.593817		
   47.600000000		0.495772		
   47.800000000		0.565469		
   48.000000000		0.504017		
   48.200000000		0.486124		
   48.400000000		0.484022		
   48.600000000		0.406632		
   48.800000000		0.618214		
   49.000000000		0.415671		
   49.200000000		0.632938		
   49.400000000		0.430447		
   49.600000000		0.581814		
   49.800000000		0.442497		
   50.000000000		0.441026		
   50.200000000		0.441026		
   50.400000000		0.536906		
   50.600000000		0.552919		
   50.800000000		0.526947		
   51.000000000		0.437673		
   51.200000000		0.492615		
   51.400000000		0.427917		
   51.600000000		0.561382		
   51.800000000		0.515845		
   52.000000000		0.51538		
   52.200000000		0.404354		
   52.400000000		0.57798		
   52.600000000		0.442077		
   52.800000000		0.508895		
   53.000000000		0.466362		
   53.200000000		0.552617		
   53.400000000		0.455957		
   53.600000000		0.549553		
   53.800000000		0.548107		
   54.000000000		0.483762		
   54.200000000		0.347528		
   54.400000000		0.561705		
   54.600000000		0.590653		
   54.800000000		0.48066		
   55.000000000		0.37851		
   55.200000000		0.487262		
   55.400000000		0.368621		
   55.600000000		0.489967		
   55.800000000		0.393342		
   56.000000000		0.53982		
   56.200000000		0.515332		
   56.400000000		0.493881		
   56.600000000		0.552859		
   56.800000000		0.46372		
   57.000000000		0.489112		
   57.200000000		0.352761		
   57.400000000		0.4284		
   57.600000000		0.604181		
   57.800000000		0.630026		
   58.000000000		0.564027		
   58.200000000		0.588202		
   58.400000000		0.414468		
   58.600000000		0.419224		
   58.800000000		0.42687		
   59.000000000		0.574124		
   59.200000000		0.571199		
   59.400000000		0.505688		
   59.600000000		0.488697		
   59.800000000		0.537779		
   60.000000000		0.501264		
   60.200000000		0.413197		
   60.400000000		0.607986		
   60.600000000		0.457926		
   60.800000000		0.491668		
   61.000000000		0.483918		
   61.200000000		0.510309		
   61.400000000		0.652585		
   61.600000000		0.550632		
   61.800000000		0.597491		
   62.000000000		0.462409		
   62.200000000		0.506694		
   62.400000000		0.475458		
   62.600000000		0.508213		
   62.800000000		0.598025		
   63.000000000		0.512318		
   63.200000000		0.498457		
   63.400000000		0.390653		
   63.600000000		0.55338		
   63.800000000		0.540191		
   64.000000000		0.485176		
   64.200000000		0.540746		
   64.400000000		0.631369		
   64.600000000		0.59141		
   64.800000000		0.438479		
   65.000000000		0.565527		
   65.200000000		0.608032		
   65.400000000		0.420221		
   65.600000000		0.497054		
   65.800000000		0.402388		
   66.000000000		0.510666		
   66.200000000		0.567487		
   66.400000000		0.377369		
   66.600000000		0.626872		
   66.800000000		0.679217		
   67.000000000		0.399658		
   67.200000000		0.511526		
   67.400000000		0.442208		
   67.600000000		0.495296		
   67.800000000		0.470727		
   68.000000000		0.544508		
   68.200000000		0.477686		
   68.400000000		0.607334		
   68.600000000		0.526859		
   68.800000000		0.479646		
   69.000000000		0.48423		
   69.200000000		0.622651		
   69.400000000		0.535233		
   69.600000000		0.418549		
   69.800000000		0.455953		
   70.000000000		0.519844		
   70.200000000		0.536601		
   70.400000000		0.61494		
   70.600000000		0.52957		
   70.800000000		0.451769		
   71.000000000		0.452045		
   71.200000000		0.475381		
   71.400000000		0.364468		
   71.600000000		0.483232		
   71.800000000		0.576029		
   72.000000000		0.517666		
   72.200000000		0.663596		
   72.400000000		0.548736		
   72.600000000		0.462279		
   72.800000000		0.41119		
   73.000000000		0.486383		
   73.200000000		0.575762		
   73.400000000		0.509012		
   73.600000000		0.504099		
   73.800000000		0.374922		
   74.000000000		0.562825		
   74.200000000		0.404305		
   74.400000000		0.490296		
   74.600000000		0.525238		
   74.800000000		0.321924		
   75.000000000		0.535844		
   75.200000000		0.508129		
   75.400000000		0.580288		
   75.600000000		0.512931		
   75.800000000		0.47904		
   76.000000000		0.584783		
   76.200000000		0.446097		
   76.400000000		0.676621		
   76.600000000		0.412216		
   76.800000000		0.515534		
   77.000000000		0.648255		
   77.200000000		0.477241		
   77.400000000		0.541205		
   77.600000000		0.506515		
   77.800000000		0.639637		
   78.000000000		0.458448		
   78.200000000		0.643563		
   78.400000000		0.52982		
   78.600000000		0.413429		
   78.800000000		0.582911		
   79.000000000		0.451032		
   79.200000000		0.555699		
   79.400000000		0.621702		
   79.600000000		0.494434		
   79.800000000		0.486508		
   80.000000000		0.475544		
   80.200000000		0.448215		
   80.400000000		0.519793		
   80.600000000		0.531322		
   80.800000000		0.472433		
   81.000000000		0.501987		
   81.200000000		0.608464		
   81.400000000		0.619743		
   81.600000000		0.397148		
   81.800000000		0.469358		
   82.000000000		0.64475		
   82.200000000		0.446451		
   82.400000000		0.443489		
   82.600000000		0.467326		
   82.800000000		0.384624		
   83.000000000		0.570945		
   83.200000000		0.467936		
   83.400000000		0.438697		
   83.600000000		0.405038		
   83.800000000		0.653179		
   84.000000000		0.505106		
   84.200000000		0.531558		
   84.400000000		0.683068		
   84.600000000		0.500521		
   84.800000000		0.591043		
   85.000000000		0.460848		
   85.200000000		0.605723		
   85.400000000		0.459578		
   85.600000000		0.456524		
   85.800000000		0.514847		
   86.000000000		0.532949		
   86.200000000		0.474445		
   86.400000000		0.554053		
   86.600000000		0.628071		
   86.800000000		0.618876		
   87.000000000		0.59426		
   87.200000000		0.550695		
   87.400000000		0.498088		
   87.600000000		0.468398		
   87.800000000		0.585157		
   88.000000000		0.502529		
   88.200000000		0.330458		
   88.400000000		0.522499		
   88.600000000		0.499383		
   88.800000000		0.50332		
   89.000000000		0.516277		
   89.200000000		0.448106		
   89.400000000		0.498678		
   89.600000000		0.417622		
   89.800000000		0.327311		
   90.000000000		0.487388		
   90.200000000		0.372322		
   90.400000000		0.509789		
   90.600000000		0.447905		
   90.800000000		0.447004		
   91.000000000		0.306913		
   91.200000000		0.458568		
   91.400000000		0.444193		
   91.600000000		0.507418		
   91.800000000		0.438467		
   92.000000000		0.283245		
   92.200000000		0.288816		
   92.400000000		0.654363		
   92.600000000		0.289828		
   92.800000000		0.457118		
   93.000000000		0.527065		
   93.200000000		0.292025		
   93.400000000		0.53779		
   93.600000000		0.345504		
   93.800000000		0.348399		
   94.000000000		0.396553		
   94.200000000		0.551372		
   94.400000000		0.369181		
   94.600000000		0.425272		
   94.800000000		0.558757		
   95.000000000		0.438962		
   95.200000000		0.404817		
   95.400000000		0.412732		
   95.600000000		0.680611		
   95.800000000		0.617096		
   96.000000000		0.453496		
   96.200000000		0.682761		
   96.400000000		0.377666		
   96.600000000		0.607486		
   96.800000000		0.369684		
   97.000000000		0.546518		
   97.200000000		0.53685		
   97.400000000		0.600618		
   97.600000000		0.498824		
   97.800000000		0.452009		
   98.000000000		0.408171		
   98.200000000		0.461018		
   98.400000000		0.411216		
   98.600000000		0.697594		
   98.800000000		0.360867		
   99.000000000		0.522824		
   99.200000000		0.466708		
   99.400000000		0.41001		
   99.600000000		0.494028		
   99.800000000		0.603269		
  100.000000000		0.551739		
  100.200000000		0.430064		
  100.400000000		0.430064		
  100.600000000		0.474652		
  100.800000000		0.541534		
  101.000000000		0.658251		
  101.200000000		0.498025		
  101.400000000		0.478962		
  101.600000000		0.291081		
  101.800000000		0.572916		
  102.000000000		0.490849		
  102.200000000		0.409768		
  102.400000000		0.425423		
  102.600000000		0.494964		
  102.800000000		0.465357		
  103.000000000		0.569775		
  103.200000000		0.485428		
  103.400000000		0.503028		
  103.600000000		0.479514		
  103.800000000		0.522015		
  104.000000000		0.434734		
  104.200000000		0.428829		
  104.400000000		0.534992		
  104.600000000		0.284385		
  104.800000000		0.513734		
  105.000000000		0.288152		
  105.200000000		0.31638		
  105.400000000		0.341848		
  105.600000000		0.412662		
  105.800000000		0.482094		
  106.000000000		0.565423		
  106.200000000		0.488485		
  106.400000000		0.305332		
  106.600000000		0.272909		
  106.800000000		0.544318		
  107.000000000		0.497622		
  107.200000000		0.296762		
  107.400000000		0.368285		
  107.600000000		0.561779		
  107.800000000		0.481741		
  108.000000000		0.329596		
  108.200000000		0.293255		
  108.400000000		0.56298		
  108.600000000		0.512488		
  108.800000000		0.295217		
  109.000000000		0.546843		
  109.200000000		0.603486		
  109.400000000		0.541187		
  109.600000000		0.558992		
  109.800000000		0.555322		
  110.000000000		0.286612		
  110.200000000		0.435097		
  110.400000000		0.527434		
  110.600000000		0.493841		
  110.800000000		0.435201		
  111.000000000		0.595819		
  111.200000000		0.403002		
  111.400000000		0.495166		
  111.600000000		0.508242		
  111.800000000		0.464658		
  112.000000000		0.53746		
  112.200000000		0.617208		
