    0.000000000		64.8931		19.9276		15.259		12.916		13.9342		15.1009		19.1718		
    2.000000000		-9.66244		44.259		-7.84024		-11.556		-15.3791		7.97433		7.9859		
    4.000000000		-5.98493		-26.374		-0.0754794		50.4712		7.5558		-0.00475689		12.5887		
    6.000000000		15.5146		-21.1949		75.1573		-14.7509		-9.80862		-6.8031		1.55145		
    8.000000000		19.9513		-6.63381		-8.28334		55.7704		8.93859		-2.04114		-8.27855		
   10.000000000		-6.9757		27.1299		51.0963		-3.13156		9.67677		2.95739		20.6035		
   12.000000000		12.5537		-9.95699		3.93456		7.78017		7.60772		8.75959		55.7899		
   14.000000000		14.767		-18.0992		77.2828		4.85363		5.90436		15.4047		-6.55791		
   16.000000000		-3.74272		29.8395		-18.5014		-17.1016		5.93437		-13.1918		84.4282		
   18.000000000		11.3758		8.11671		81.7445		-8.44195		-27.1185		-17.9495		-6.98057		
   20.000000000		13.6027		-17.5187		-5.24061		44.3592		9.7137		-9.28209		-14.9769		
   22.000000000		-12.7808		10.9607		75.4601		2.2542		-4.71193		8.94949		-2.55865		
   24.000000000		6.1653		3.97934		19.8734		-10.0596		-10.3989		-3.25538		45.361		
   26.000000000		13.2319		-3.47327		9.06018		67.8895		6.83669		-26.2132		2.34107		
   28.000000000		16.3855		-12.2352		71.0945		3.90953		-9.62246		-19.1588		0.778048		
   30.000000000		17.7289		-36.3925		58.9892		-12.4685		5.79283		10.9669		-11.2222		
   32.000000000		-14.3657		-6.4859		79.4241		-23.8228		9.9773		1.86449		17.9467		
   34.000000000		-8.27833		0.749857		50.5498		-5.16601		23.8421		15.5618		16.3856		
   36.000000000		74.4049		34.5229		-2.24529		8.26272		11.8819		-5.83175		24.7296		
   38.000000000		16.0664		8.2717		54.4271		-4.93948		4.24199		-17.6564		2.81444		
   40.000000000		-28.064		-6.68463		6.65412		59.3671		-14.7131		16.4802		27.665		
   42.000000000		-13.3344		8.13228		36.3208		-11.5808		21.1706		0.491209		-11.3397		
   44.000000000		-1.36416		3.14781		70.158		12.8194		1.37238		-21.0041		-10.1287		
   46.000000000		45.0087		-21.7993		-8.49797		59.8819		12.7165		3.04145		-3.09575		
   48.000000000		3.80156		-27.3974		84.769		4.60905		-7.63552		-18.4386		-16.7803		
   50.000000000		10.7349		-0.471223		53.6356		2.75578		-8.675		-18.2177		17.7208		
   52.000000000		-3.83368		1.17236		64.6693		-1.1369		2.46248		-5.23049		-8.01759		
   54.000000000		11.9611		35.2053		10.0752		-0.0269425		-8.36688		-24.7268		46.1711		
   56.000000000		-1.9947		-17.9396		88.0804		-3.6987		9.78075		-6.24483		35.2519		
   58.000000000		-10.9456		-19.976		50.6099		11.9523		9.15996		-3.40745		-9.09181		
   60.000000000		-7.29022		19.3253		52.0859		-1.7122		2.77763		3.7336		6.1342		
   62.000000000		11.81		-2.60548		73.8625		8.02169		1.60741		15.4975		-14.9435		
   64.000000000		13.4682		18.2674		-9.12998		68.3782		-9.73981		10.6544		-7.48257		
   66.000000000		6.58402		-2.8043		7.62543		50.8234		-27.7114		3.90544		23.0193		
   68.000000000		18.7779		-16.0981		20.6977		-7.32405		-0.964377		16.9738		14.8908		
   70.000000000		14.9986		-12.3637		14.9663		56.0885		24.7366		21.5254		20.6993		
   72.000000000		10.1869		15.3083		3.28585		40.2585		9.44375		14.7407		-6.50276		
   74.000000000		-26.6763		5.76476		-15.9774		65.2358		0.935979		-4.93402		5.22946		
   76.000000000		10.2953		10.3819		-7.65679		71.7299		6.93989		-8.46404		-6.33867		
   78.000000000		-16.5011		57.9288		-16.0228		11.6282		9.53159		3.96962		-13.701		
   80.000000000		-9.00984		11.6633		-10.3901		53.4423		-17.357		-12.0541		1.17681		
   82.000000000		-20.1155		-8.90186		3.21581		13.0948		-0.292453		-3.28549		46.7728		
   84.000000000		-25.473		9.40609		-16.4696		49.6919		5.12971		-6.21584		19.6661		
   86.000000000		-7.61815		12.4495		-16.2741		51.5455		-2.25689		19.1878		-16.7817		
   88.000000000		-3.57402		-10.0615		-5.99551		44.4317		-4.09994		-1.85537		-8.14259		
   90.000000000		-10.1607		15.4694		15.2049		-18.6657		9.80953		-18.9618		80.2717		
   92.000000000		-31.0817		-5.77055		-0.490929		49.9974		-18.8452		-20.817		-2.508		
   94.000000000		-0.859532		53.9024		-3.44304		-7.63998		-5.63628		4.10994		-13.2351		
   96.000000000		11.2437		15.9966		49.3558		-10.1997		-4.65572		-11.8954		-12.1517		
   98.000000000		-8.37696		-2.86504		46.6675		-16.2138		7.6327		6.65713		-11.5139		
  100.000000000		-0.10635		101.391		0.527761		-3.2236		4.42591		10.2404		0.943046		
  102.000000000		8.39057		20.905		10.0497		75.9363		-18.8202		22.4277		-11.0158		
  104.000000000		-23.9147		15.6393		-7.41944		65.8758		16.2749		-7.46685		16.9195		
  106.000000000		19.0784		20.2989		-1.60624		36.9652		-18.2492		11.7137		-20.8247		
  108.000000000		1.65168		-5.3811		-24.0654		53.7942		3.32132		-19.9668		-5.17296		
  110.000000000		-4.44167		-10.2466		-33.0855		13.1125		7.59294		65.7503		14.6974		
  112.000000000		25.2979		-14.6137		65.6586		-8.52961		-3.78437		-3.60628		4.11774		
  114.000000000		22.4658		5.24527		62.5034		-7.69854		18.4104		8.15285		-9.5325		
  116.000000000		-15.2863		-7.28745		-25.2831		-10.3521		1.08593		71.0167		-11.894		
  118.000000000		-25.2037		26.5821		44.9845		-2.06704		-11.3703		-6.13896		3.51475		
  120.000000000		-8.69908		-1.61284		7.41203		0.850628		-18.548		52.1595		-0.632833		
  122.000000000		20.3003		1.67934		66.8303		-1.73482		23.9258		-14.7455		-26.2962		
  124.000000000		-4.66766		8.67115		11.65		52.447		-1.90533		-16.5413		24.449		
  126.000000000		2.64313		-15.3021		-13.5774		49.7205		-17.6773		18.9625		-0.798979		
  128.000000000		8.35334		20.4126		0.28574		29.8144		-5.77794		-12.6076		-2.1873		
  130.000000000		-10.8161		-6.77145		3.45029		55.9239		-7.22269		1.90487		-3.6828		
  132.000000000		5.24938		-4.07475		70.3218		-8.1032		-9.40099		5.42273		-6.65874		
  134.000000000		33.7283		0.0728311		78.009		19.7914		8.24516		3.40506		0.036594		
  136.000000000		-14.2193		-8.95763		7.42716		53.5895		-2.03387		6.77502		26.5272		
  138.000000000		-5.97785		3.45669		-3.3544		68.5458		11.0599		23.8637		24.3392		
  140.000000000		10.3298		1.41909		10.6722		61.7874		-7.37687		5.73632		2.47071		
  142.000000000		-6.91653		8.66787		-10.6692		67.8193		-0.61101		9.40174		-0.652978		
  144.000000000		10.2359		-7.86706		5.3039		40.055		14.1544		5.63859		-4.18741		
  146.000000000		2.58728		-13.4169		78.7465		-8.5423		1.60958		-8.0644		-36.0531		
  148.000000000		-2.64335		32.5624		36.5576		-6.55274		-9.54042		21.2025		-0.0640853		
  150.000000000		5.74074		11.8235		26.495		45.8474		19.9937		1.10743		-10.3353		
  152.000000000		-3.67487		21.9037		-0.886125		45.2001		-9.02784		-13.3352		-2.55301		
  154.000000000		4.14051		-21.1462		15.1354		79.3251		18.1864		3.44771		-3.95554		
  156.000000000		4.99479		16.4087		-35.5004		-12.6737		0.132905		-2.08496		44.1338		
  158.000000000		-4.26695		24.7668		13.5669		38.5732		-7.44675		6.02653		4.39282		
  160.000000000		-14.7443		-0.799135		-4.29618		41.1173		10.8219		-13.7678		-12.8378		
  162.000000000		5.61496		14.0905		-18.8136		63.9586		12.7644		-10.7186		12.8864		
  164.000000000		-1.17192		-5.5225		10.1561		67.2387		13.4697		8.69296		-15.9271		
  166.000000000		2.51386		-1.13478		-7.86248		51.4101		9.61693		3.77761		13.0933		
