time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	295.314395	0	-158.690387	-66.7774876	945.226334	8934.6564	-63.8861325	-197.890387	908.727983	-84.1828778	-38.2048625	-122.867646	-122.036157	-130.225866	-175.324868	-627.079955
2	293.730358	0	-107.507672	377798257.0	33176090800.0	72791.5298	-107.042337	1097.33449	-184.697642	-83.9810881	-2.98681029	-108.352731	-118.705301	-20.3655238	2185.13815	-587.942267
4	298.849478	0	-121.286188	2437.04473	-177.33616	228.927019	-47.1620448	423.490825	2601.98716	-103.775512	15.537315	-121.612503	-82.583781	-95.9416033	-185.995693	-582.89213
6	299.409535	0	-134.493609	72865.922	3260.51448	66893.5549	-198.930618	3877.51919	40189.9662	-135.937235	-67.4302553	-139.857575	-141.210715	-102.729594	170.745097	-653.487703
8	299.607507	0	-111.816915	1349.27809	-167.866915	26244348.5	2200.97557	3269.56391	18341.8073	41.1202022	66160.3121	-98.4379345	-105.819694	727.798991	83.0324356	-573.321309
10	294.825391	0	-135.216768	45792.9748	359.35398	25955.5964	-114.22614	25160.2808	-212.40677	1587.52252	226.44666	-133.73006	-129.890043	-15.0864348	389.425866	-598.754327
12	303.627824	0	-108.344029	110545.7	155404.465	59295.2724	301.841471	413386.219	1703.83044	42592.5177	-21.6978881	-130.509252	-62.6733244	152.436786	833.482928	-640.069802
14	301.29115	0	-111.612968	13788.3241	56985.1166	5296811.56	-16.9565444	145743.706	11474848.4	1824.73081	-5.32966503	14.2862222	59.9144633	-138.872968	21979830.0	-538.89168
16	296.553466	0	-132.396816	117669646.0	1623950800.0	36244366.8	-43.1611278	10620.0722	84512641.2	37.9209909	-101.036815	-63.3882039	-53.9794257	7.21784678	2579407.31	-534.808441
18	296.095315	0	-143.117785	11360.8132	119552.688	158116.024	-124.962464	-182.317786	-100.539827	329.315497	-27.0609182	-135.476564	-136.529074	101.106809	-171.388173	-589.668721
20	297.287789	0	-137.424141	29074.3953	91633756.0	170152.648	-149.582655	14509.085	467390.467	13.3665965	19.2775914	2070.32001	-176.70414	310.811708	6687.38815	-567.777231
22	297.602516	0	-82.4364085	12512.8849	39.1503502	9872.34044	-101.579309	67722161.0	-159.62641	-50.358456	25.5531896	-58.9110222	-59.8807915	-71.8901904	631.709822	-417.596237
24	299.406326	0	-99.9028877	771.703248	3712.73441	11192.9908	793.550336	-139.102889	145062.181	-22.0889271	14416.3933	10755.6311	6.47467891	15.1218143	950.336599	-227.999817
26	294.056762	0	-148.46189	2839.19177	1131302.11	18768853300.0	-148.208924	76702359.0	10048023.4	-9.39854564	-66.784515	10.0625269	-187.741889	-94.9123263	76458.9743	-626.899436
28	306.834829	0	-79.5186747	381.130546	9050.49192	7397512.36	463.929539	1202548.46	71949.3802	-90.2986684	124.427076	-85.4221786	-62.1452619	-39.0428674	1672.90361	2729.1492
30	300.961548	0	-90.6805082	1187.42628	296657901.0	72903.6128	-155.166307	7283.22584	3445684.56	-84.4080425	6.5962359	-116.201073	-114.663002	6195.22457	3950478.6	-596.789508
32	298.712407	0	-85.654212	27948.8005	37444943.6	1848113.44	-140.595755	4215182680.0	8097.4475	-96.3642043	-21.6070049	-110.485179	-106.8784	-88.0562862	19801.3762	-600.430181
34	297.689829	0	-154.351329	834.959826	14708428700.0	29911164.9	-171.218663	2838687730.0	-231.541327	124.431783	-48.6708718	-155.815726	-134.729613	-147.890342	-76.1280395	-607.035209
36	297.427272	0	-135.8733	-69.697237	-191.923298	456.903904	-151.228986	1564.1136	-9.63875701	-96.7982813	-31.4630805	-137.957702	-121.104386	-109.511292	-197.12838	-509.508709
38	292.393753	0	-139.748502	-125.512365	-195.790489	889.924366	-177.400186	670.277387	241.437109	-117.358004	-22.8313297	-134.404058	-134.08716	-105.015004	-193.625422	-597.717614
40	297.995656	0	-99.0977788	14835778.0	204503233.0	518029.804	-110.902829	5144.1682	-176.287781	-42.9910322	19.7006707	-88.3135032	-74.390053	-71.1498688	-28.3353373	-566.001094
42	298.832594	0	-118.438025	248347.569	6109.22021	1488.20201	4702.85924	-157.638024	121.576428	278.402065	4336.09197	-117.179096	293.419482	-108.742984	-92.4642788	-595.987992
44	297.964053	0	-106.828437	132777.419	9499.76873	600318.25	-94.2164737	114203.892	4094517.14	191.771421	-23.6264518	5.92294244	-108.380469	1014.04675	146702.81	-638.558417
46	296.64803	0	-131.237539	247003184.0	5793911.29	97180459.7	-185.492369	12176.9175	9616624.15	2947.68731	-72.0209252	-169.177582	-137.896684	-124.076159	145815027.0	-590.824999
48	302.316412	0	-139.976001	3.5661361	3348.16189	2363567.35	-136.354598	-179.175991	811.833492	-106.117611	-29.4756011	-131.897523	-118.437302	-91.8042968	-216.007936	-551.936341
