time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	296.336198	0	-146.844228	39406.8117	53879.8555	116101695.0	-136.274228	15643.7911	84753.3043	60.234408	21.1233728	-43.9842736	0.0512446057	1394.95521	149746.66	-315.692792
2	295.416366	0	-193.553553	547.098697	-178.753501	99.1669171	-147.555384	112.036593	1136.41512	-111.681019	40.7046661	-132.705175	-125.951927	-166.944031	-176.850768	-616.805041
4	297.3407	0	-179.150135	-21.7234967	1251.2204	291002.998	-43.9768901	-29.5726075	11506.6612	-68.3318174	78.6706182	-84.6275045	-74.7291866	-71.2328632	-223.920135	30.6764033
6	293.720026	0	-197.641006	367.616716	-182.841006	1490.59339	58.8733529	-19.0541367	46.2614049	118.025745	151.693087	-77.5574476	-103.711162	-143.554992	16718.4879	-545.244819
8	298.850058	0	-168.609302	616571.254	18977695.1	30862707500.0	-109.68979	4534.50956	10458.3515	25.8913011	472.233495	364.355913	2587.94936	-191.339302	9230.50748	-567.987354
10	297.540648	0	-189.7415	93378.7198	11765879300.0	3353842.61	-179.162535	7593466980.0	2843878.02	-16.5608907	27.8052386	-143.089455	-116.710276	-160.847242	565927.756	-500.566174
12	299.12722	0	-210.923769	2008996.96	101026009000.0	10342146.9	-161.001303	1558.61351	17871510.9	217.474455	-3.24185887	-133.088095	-155.089153	-233.653753	29.597609	-646.225297
14	300.812458	0	-186.191995	21536.3742	3463.54695	76629.9286	350.572884	6121812.17	389.776169	-133.245916	697.838323	-138.570281	271.009444	-130.362316	222.48132	-636.178456
16	297.751818	0	-193.234056	306.468901	16946302600.0	11616.3339	-71.7411383	6619.12887	-204.014056	-72.2089787	87.3261619	-58.2437398	-97.6053923	48.0883781	855.101602	-566.24912
18	291.361509	0	-199.153866	15676.6974	14439024.7	155115370.0	16.1458806	212361.666	1225810.8	-146.213867	2.90246487	274.867829	-45.3940286	-149.871676	-57.7730294	-448.900486
20	304.919974	0	-170.928908	783.440729	4116.53896	7072.15255	-86.113585	-178.01879	16091183.1	-93.3188691	30.3727664	-98.9755278	-88.7809703	25.8460629	427.701265	-597.120003
22	303.993874	0	-151.450864	4264.89736	11156.7451	447646.432	-49.9095277	325495.676	18124.3668	3612.59673	62.4267094	-31.7380633	-69.2192587	345.489542	602766.533	-630.330869
