time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	299.504287	0	-203.17722	1051.45474	6037240.51	12504.0751	1234092050.0	-210.26722	2230.35259	866927.548	864.630243	14874.3368	397.925607	14649703.5	10297.2036	18068.5477
2	302.123518	0	-144.871575	20927457.4	10423.4021	321087.973	1697.76077	5838.81811	1291.64599	-91.8970452	67.451107	-88.1309337	-75.1954198	-156.966651	2919.39652	-599.932564
4	295.861343	0	-198.642573	69.4168333	131.194687	10061060.8	-123.587644	-205.732573	1934.73785	-62.5126584	32.7664166	-29.7299982	-84.9813055	-140.75442	4776.10437	-567.991103
6	302.260589	0	-251.309992	577.128144	5512.01203	840.049939	-47.7147175	23834.9506	1100.0987	-17.3565251	1.4219284	-98.2998802	-95.8308432	-45.000231	-296.079993	-472.920907
8	299.805911	0	-179.190233	4610.75498	6307.66637	7129.21358	401.943614	-186.280234	3050390.12	1404.76689	76.3090058	38.7977651	522.513794	73.1584284	151.54221	-500.782793
10	296.914085	0	-223.616533	64739.4315	6531518.32	2450290500.0	-149.590474	281272106.0	292106953.0	727.167174	-34.3374439	-109.926322	1557.04193	-246.346532	135410.695	-635.82834
12	296.77492	0	-187.579577	1363.14577	-172.779577	358.855581	-1.84085354	-153.451778	816.207637	-60.5259587	24.5770526	-100.222153	117.209251	-145.154056	1219.15369	-599.059693
14	292.273924	0	-216.976392	-47.1225827	3370048.66	3313915.17	-163.761648	-224.066392	16343312.9	578.230517	4.47160499	-140.513243	-134.521459	4449.16523	139922.419	93.0680023
16	297.691034	0	-201.567654	2970.29494	26572.3411	4462.18464	479.611038	2997.20145	24737.9425	1288.3264	50.535241	861.051767	-129.985236	6.11814224	-246.337654	-617.915865
18	296.071208	0	-201.110533	65090.4834	-92.9860987	558.724201	-124.738414	265.760075	832713.862	992.129831	-2.81189728	80.1543596	83.3476736	-157.966856	-245.880534	-632.249137
20	300.902383	0	-149.779241	4360582.77	14973911.9	27720268.7	-139.137597	316402.353	15373877.1	-85.1935083	15.5578082	17.5568384	-113.892334	-101.235302	34101.3389	-527.089428
22	296.393509	0	-148.661615	398.160708	35096.723	10360777.3	-136.74843	288909.089	345.849353	-18.7671627	36.7041794	-92.2678778	-91.3892373	-169.230626	327.340139	-600.073506
24	298.881613	0	-173.30461	367.026079	22066.7675	38571864.3	-106.180685	4698.38563	19793.9807	29.4900478	-2.06860628	-116.423562	-147.194465	-100.763335	108.27324	-514.348433
26	299.23532	0	-149.642422	57782.8236	2.89048196e+17	2993432.87	71.84538	20002519.8	42239293100.0	632.55518	27.4964513	460.530529	-123.532421	236.657899	3443544.31	288.419283
28	298.510942	0	-225.242779	699.438822	-210.442778	288.754197	-176.490269	1164.42229	14698.6299	37.3998855	2354.30726	36.1406788	-120.316582	-141.197343	-225.497562	-626.458287
30	305.813757	0	-140.346128	-140.346127	259704.748	6213.93971	570.726509	497.96003	667425.695	-49.2328406	61.1129983	14714.5787	-9.38899488	-112.766669	882.166007	272.086082
32	301.015754	0	-210.041292	92931.4499	7348.11348	15658441.1	-121.980484	-217.131292	16100.3056	-114.573446	1.6131865	-128.611975	390.952418	-178.258505	-81.9256172	-634.428799
34	296.727407	0	-271.928261	126417.947	11781.9106	579014.416	-161.150716	1337341.73	79137.603	-107.412504	-39.5383962	-176.847486	-148.689955	358.558446	-316.698261	-650.06163
36	298.07708	0	-210.271158	1468.50029	932.721798	47677.0791	-199.69376	1415.49451	29238.6815	6.34715974	123.987133	-65.7000016	-169.744018	-136.602876	-52.7793703	-588.562961
38	300.519623	0	-212.312411	-150.331361	-197.512404	6323.32208	-169.236949	16.591558	1886.93918	-78.0900955	0.818259608	-143.914782	-37.1998962	-179.143414	-200.205647	-616.736264
40	300.265517	0	-222.798339	971459.37	167843718.0	792346.658	-158.695567	73189.2732	-233.578339	3970.97677	-10.8343319	-46.9319678	0.208935309	-118.697512	41586.111	-628.664079
42	297.634623	0	-178.3333	48406072.6	6821.02802	239968836.0	475.12021	38921.0227	4848887.92	367.161472	93.7352546	768.16911	-152.2233	2248.52562	2063.26258	102.77431
44	299.503324	0	-205.36792	791907.142	24010826.7	168518.228	970.211574	193309219000000.0	282896.389	1794.48978	544.154602	814.932494	27739.1856	-228.097919	20856134.0	273.827346
46	299.095599	0	-209.138326	3209.09644	20318.6713	668124435.0	-142.860912	7026.19754	-219.918325	-117.159432	3.84545568	-136.379275	-135.407539	183.994413	-14.9783511	-624.218325
48	296.062101	0	-160.09018	5450.65901	13435928.2	2188225070.0	-42.5028425	8039443.82	1757.65365	-107.150152	17.4837699	-93.476568	-104.548466	-142.884153	3938.05633	-607.900802
50	296.666692	0	-210.484026	27843.2501	275.088829	3368312.95	-175.620598	11409.8324	371.052119	-142.637979	-39.176983	-177.715302	-172.595236	-208.892719	4370.45651	-678.443937
52	296.480608	0	-130.280377	111058.227	24796572100.0	2107594830000.0	-119.709876	28396.6165	23403319200000.0	1270.70075	27.0220669	13.5410401	-82.9734623	-41.1950924	22823925.1	-214.496106
54	291.649687	0	-229.847259	-158.096692	-85.106796	-240.73726	-151.895874	-166.460726	380.129834	-45.496324	-2.63704772	-125.790867	-127.34389	-177.763939	259.758658	-491.946973
56	294.422705	0	-230.895754	-73.266086	-153.419311	-241.785754	-147.462381	-129.996106	870.635863	-105.576494	26.7203072	-119.0748	-117.282777	-144.049214	-139.292043	-606.455073
58	295.44511	0	-175.263291	385110.424	113919.292	5950223.61	-132.67958	188942.137	92564409.5	2620.17417	350.434442	1824.86595	-48.0609456	-197.993284	13964.2481	-50.3966866
60	298.453235	0	-172.218329	573.919529	1832.8063	1365.8145	-98.1436526	4647.08584	-182.99832	-88.2816945	29.5319478	31.331694	-3.37392363	-120.334094	2888.42283	-533.943946
62	298.762496	0	-203.290669	34309.315	4077.29676	15805.7652	-140.700694	-210.380634	4175.10144	-116.958478	-22.3361684	-142.582611	-132.984783	-114.857374	969.852067	162.324638
64	301.894995	0	-216.638884	-105.483397	175.292302	-227.528884	-128.066418	-35.417992	684959.872	-102.746775	50.3592826	-115.941643	19.7084859	-162.99871	556.534359	115.148477
66	300.902516	0	-173.847118	4303236280.0	335115.44	258411.098	-110.050933	3452.69223	65633.2165	-120.89687	-12.8313776	-127.525014	-22.4358579	77.1820511	-51.5736377	-616.75067
68	301.007021	0	-226.422541	140882.571	576020.395	926447.66	-91.5608278	8062959140.0	30982.2405	17.3437291	256.313862	-139.366453	-89.5328578	-249.152541	5427215.73	-4.37761699
70	299.377513	0	-201.251787	-201.251785	2.62652436	154684.834	-19.8948421	146664.33	1319224.15	-99.0289051	9.17577144	-133.579726	-111.881451	754.720479	3772.28356	-560.135179
72	297.794753	0	-205.897002	-30.8713667	281.643811	38368730.9	-152.54799	-212.987001	514165.925	-112.973118	23.509354	-36.222282	16.5114233	-34.6211607	1528.46416	-596.955392
74	297.100439	0	-203.031388	3014.60709	366531.076	1347663.82	-72.5947293	-105.331275	-213.811387	202.016676	114.232129	-126.835028	-112.878466	359.529454	-2.43645824	-579.246404
76	293.335573	0	-181.305797	112678.364	430542256.0	7275852790.0	-106.543892	4601506350.0	257499.319	20235.3814	47.7128131	4837.20324	-115.491519	-204.035796	3013873.03	-530.38709
78	298.148116	0	-147.459729	92066.6872	182950.301	5176879.06	-136.869	8568.23015	27746675.8	105.615521	6.53760721	-102.869621	-55.4918479	-112.116135	292686.964	-539.69297
80	297.144283	0	-213.146592	-213.146592	907.354064	1187.92898	-150.81692	-132.565781	43264.2391	15017.126	15.7528299	-132.438963	-133.065849	-165.080017	13.2475233	-297.773319
82	295.791498	0	-188.095708	246579.12	119607.108	20939.5008	-164.840157	34663.0808	593777.826	-135.140773	922.313407	-127.784107	165.046439	-161.020508	4603.98791	-224.640623
84	293.070003	0	-108.014265	86807.2471	448678.851	1609126.16	492940.911	51974.1422	9853.92436	693.096155	55.8552872	-75.304264	50.6748044	6719.48333	18732.2245	-505.610989
86	292.59702	0	-220.760833	50414.0397	-205.960832	-179.766995	-168.043033	-146.399311	80212.1	-127.532698	-6.62262103	-106.955735	-153.380013	-147.998826	-189.876062	-608.335394
88	292.414533	0	-179.605111	38595.5024	10281757.0	3379569640.0	-102.446804	81790.9836	14927438.7	641.892219	62.7079312	-52.1665345	602.178164	-202.335111	261828.278	-568.195101
90	299.511783	0	-107.25935	24340.4441	1442.0198	1193.76302	1174.20104	355.898792	17572.7729	-54.3193516	149.371947	14575.5036	206.023433	-35.8284547	265.099622	191.457108
92	297.524248	0	-232.477129	4445.08052	509.171518	1784.65013	-190.003183	162930733.0	125080.386	-179.537124	92.7580375	1528.4687	-156.253497	-192.245122	190.058285	166.514282
94	297.699027	0	-220.145415	9855.16724	45031052.2	26078054.2	-209.575174	3648.15206	19002.9504	1734.88162	-34.2997939	-40.8544101	-171.138363	-184.908234	5400899.34	-405.398584
96	294.390976	0	-149.264763	-23.2885648	1437.16767	2297700.28	-138.694763	265328.474	35134464.2	-40.3494347	56.458954	-6.41564536	418.589344	1100.8248	618592.465	-491.518998
98	300.047006	0	-237.638767	1897295.47	3191576.49	75887.2002	-96.8694806	384843940.0	2522.59402	-113.437358	-18.6575218	-176.142853	-146.463592	-260.368744	14910.8213	-660.763798
100	300.385139	0	-211.543136	26072.4717	-28.0685519	74949.0054	-102.460932	-218.633136	43054.2187	-91.787837	26.3524034	-86.3189888	-23.3068462	1893927.74	22575.3328	-566.89927
102	301.335752	0	-191.841353	762.302262	-177.041353	2024569090.0	-2.41456966	2553.6697	65732.1258	-74.7492142	22.289627	7550.35134	-108.999716	-4.23742241	-159.90014	-1.00233387
104	300.251642	0	-177.590414	6258876.47	67782303.7	5296.85421	-78.8336005	15973805.0	126693491000.0	219.384715	29.2206571	-74.5273766	-94.7275948	-200.320414	276348.962	-528.30586
106	300.718628	0	-183.572594	1996.06116	217161.323	1324780860.0	-173.002116	80670.7991	11284.265	-50.6776582	-21.9343461	-129.63572	51.329545	-138.219934	3248.67839	-621.218476
108	293.455916	0	-210.268172	3947396.47	1064.01923	842.38201	-112.72642	-217.358172	1725.65966	6911.90244	-6.02059135	-68.3707951	-6.51103353	-107.448124	281.797054	-624.527833
110	296.285837	0	-89.1776772	1643832.73	3681045740000.0	607886915.0	-78.6076773	1352519.76	90194.5142	1847.19754	103.557701	-16.1534357	-10.1487863	312.867817	46769898.9	-422.289776
112	293.071864	0	-201.260627	1892.13138	-186.460626	420.968625	-137.239515	-97.140356	-23.7877035	-61.0591238	16.8832941	-109.982639	-72.1592074	-162.082131	66.5805822	-440.203945
114	301.239418	0	-195.874601	-165.240976	-181.07459	-106.052208	908.64825	443713.678	1313.20894	1476.84937	1263.01539	27.818755	-127.703479	18.2480569	13.0287579	-6.41669282
