time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	315.39141	69.2758793	-566.759904	-566.759904	918086.958	235128.744	38222.1786	16196.5685	18208.9044
2	300.302943	79.5052371	-546.541059	-62.9711098	142310150.0	1059848480.0	-316.911054	27.0350655	491671.223
4	295.916036	77.2150083	-539.108142	335187.181	1593.49178	4197780.99	4827802.47	-395.708148	78626565.4
6	300.949258	71.3899973	-521.82765	-521.82765	197492.802	4031497.5	543221.88	65625.7994	16042890.1
8	296.937241	64.7047573	-505.2026	-505.2026	110209.849	825308.819	46658.6329	617957.308	510942.378
10	293.66437	75.4446229	-515.187567	-515.187567	18905.2978	400169.007	10358.281	7040.40405	32709443.6
12	302.217755	68.629818	-552.580119	127019.214	3429.87224	2275340.42	-322.950114	2002.92123	229.703242
14	298.509304	55.3937601	-561.512366	-561.512366	837296585.0	1589031960.0	1504556.63	10685.5525	5531.20804
16	293.134309	71.7421182	-511.216593	-511.216593	1620716.7	617475380.0	57013.3403	912.558151	12000.9502
18	299.30093	62.5638997	-514.364964	-514.364964	56834.6269	27619365.1	142020.796	27885.6595	66675035000.0
20	296.634005	73.4554491	-500.559972	-500.559972	96004.7187	13753716200.0	2315.34249	1019.60555	7992.18814
22	295.375612	63.7496022	-517.096358	-517.096358	177651.646	7892164.6	26853.7111	26622.2196	54148.9927
24	296.187992	77.1457795	-532.17539	-532.17539	6829095.71	51667.723	24254.8051	59.3305332	1758.23267
26	294.128583	61.6454659	-527.287846	-527.287846	13075.521	994195.465	40302235.1	1944.91198	109715.282
28	299.769761	55.2730447	-503.638063	-503.638063	5460.70666	28508290.1	14992.7795	2686.84617	1053.87519
30	299.202572	95.8027893	-508.782013	-508.782013	40398.8761	4022713780.0	321990.765	256.285539	1373.03428
32	298.563202	84.8477326	-520.145368	-520.145368	5235.42339	955526.768	1382229.14	309.253055	86112.0045
34	297.509623	61.9103379	-558.736295	-558.736295	14130.5195	228523538000.0	159523.659	819.777384	114956.605
36	298.718524	73.2101216	-559.199117	-559.199117	30299.3263	65813.0609	288643.684	3220.93621	1016563.75
38	296.106415	75.6437449	-554.588724	-554.588724	157240.332	38292.8994	4482776.77	2152.13331	332361.137
40	297.37912	75.2957862	-511.850851	9.80903507	363551.096	5272909.16	-282.220846	39.8302256	22629505.4
42	299.165841	56.3180204	-495.976494	1289249.22	-361.486489	3355441.58	31994.0825	9430.94165	1064534.01
44	298.01521	99.5855483	-520.9869	15613783.0	914.251081	19338888.8	-291.356895	3933.35224	330172.79
46	298.980516	80.7648543	-549.697877	1217.59867	206.422191	25753085.5	-320.067872	-151.19139	30121.5531
48	296.972831	75.4529873	-514.750961	-152.136916	-380.260956	7246001.92	43129.448	1246.45121	333015.423
50	294.622727	90.1021494	-493.830595	-493.830595	22924.2046	1206714.69	217641736.0	1001.45312	5538.50309
52	298.588745	85.8375455	-570.2949	556776.845	87936332.4	701422.517	-340.664895	311.783018	20172522100.0
54	296.133449	69.7662826	-554.990659	1100443.76	4673.80408	4364130.42	-325.360654	22.4030759	1113.07733
56	302.074261	61.6766245	-536.615734	-536.615734	565617.684	94948.582	1238912.9	1239.18555	20183.402
58	296.611245	54.6177401	-565.238239	32.1675792	25997262.7	35368589.7	-335.608234	1429.97976	234.591905
60	299.07448	52.9245254	-577.727302	-275.70546	120624.26	1157897180.0	-348.097297	-216.265027	57.9201997
62	297.512532	63.8382346	-516.453652	-516.453652	44941208.6	5091.96336	173951.758	9365607.5	66921340100.0
64	299.219429	72.9990557	-575.085646	1060.53297	1114.47609	2991027820.0	-345.455641	1381.86989	7494.04405
66	292.996656	76.2652492	-510.728666	-510.728666	48159.9019	369421.127	3336502.79	42232.6786	26102.5525
68	298.9848	83.2701329	-531.807871	-531.807871	66909.6903	1605434720000.0	147548916.0	131204.31	164354495.0
70	300.789195	86.0143185	-489.264628	-489.264628	11606590500.0	15709.6353	3568144.22	5700.45989	733.918862
72	299.176356	104.28121	-523.001984	-523.001984	970364.417	12938413100000.0	37303.0381	454073.547	13530.1534
74	294.042271	101.671507	-536.526918	-536.526918	153626.56	47214904600.0	354908848.0	4269.02275	9172.42255
76	294.45267	67.8528357	-521.592449	1787354.9	374.621379	24439262.2	-291.962445	22220802.8	54154.8971
78	298.516579	76.1083435	-536.897904	1644807.14	1427.05684	31755151.4	-307.267899	1053.30525	4057422.57
80	297.900324	70.7893072	-521.461826	14399.3974	2104.08753	1184882.25	-291.831821	-15.468804	6667250050.0
82	297.521668	74.8203243	-525.646676	845.850841	492.353802	1077.60796	-296.016671	775.027938	1110.9156
84	296.46459	73.1644597	-488.895273	162.757786	973617.656	19357.7085	282375771.0	567135564.0	-600.995272
86	295.021265	87.1911332	-560.151866	-266.006474	1081.9054	44753806.5	-330.521862	-85.1178094	39288815.2
88	298.167706	73.1200631	-484.727252	-484.727252	311216.347	440895.237	68865557000.0	119197.305	273934.477
90	297.864846	69.3734261	-530.511117	-200.74911	129477.698	5121199.94	-300.881112	-135.30507	-297.833802
92	298.223619	79.3840159	-540.959002	-540.959002	722179.052	271.899531	4345.6318	857.616928	11335.005
94	294.800172	67.2328018	-514.307747	-514.307747	108.985273	238810.545	800367.261	4549.93264	47309.9248
96	295.094168	92.9206879	-544.359145	-544.359145	2456144.32	5692015.16	147592.884	29903.5567	419083.938
98	293.346735	53.7616106	-544.028323	-544.028323	41362.1779	378017.843	10709523.5	1774.02529	813.034854
100	293.987898	72.3394031	-505.175883	-505.175883	7416587850.0	2506658.56	132745.432	507.777626	117804.715
