time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	292.589454	0	-175.234964	-175.234964	49566231000.0	804303.053	-45.7339785	17442.1447	19705909.3	442.40468	46.265765	170.423595	1196.99616	1736.52988	747.464667	-344.161406
2	296.438804	0	-103.734748	764.189357	391136.795	14299648.8	-89.6604445	5477520.99	5670902.88	6.6947915	60.0156505	-65.164794	-83.0291089	3303.12696	1414836.42	-545.118838
4	298.996507	0	-114.666738	1053102.86	118333657.0	2441025.64	-61.6061647	3962.48629	34691.0074	16.1095887	46.8901107	-79.7255396	-76.8818693	93.4665835	8141.01299	-554.251719
6	297.639615	0	-98.7530421	471673.744	10731.3804	729743993.0	195.051321	84788.1517	1843066190.0	362.74038	33.7569524	-16.6558241	75.9061628	289.824615	12700.7984	-354.058632
8	296.471636	0	-165.419922	126989.47	77998.9884	1219593.35	-111.489487	2688.07799	2549.91731	93.0445603	67.1110364	-100.086623	-0.0495457744	-191.31991	1975.74499	-263.855873
10	294.964791	0	-159.132309	-159.132309	888363.01	13370.1076	2.11045792	880.620958	48270.9345	-61.0487842	45.0729615	-55.1797199	-72.1917115	-98.7481175	39.3098764	-467.959777
12	297.612681	0	-124.26535	-124.26535	87237.4857	546.686442	317.814017	649.378053	3129.93056	-18.6508251	505.952904	1710.55758	1691.01327	13.6271101	198.094398	-551.405517
14	300.230318	0	-92.345737	132.823867	30.479227	17565.8205	-71.7084627	200.717131	284121.177	8.21812133	70.73061	-32.742811	-73.4624857	-66.8264289	7177553.47	-522.573373
16	293.741678	0	-26.0066604	1695.53412	18595.6519	166758480.0	23611.9533	9793.64187	81008.3108	24926.3085	106.503334	669.603802	64.8445438	1100.52428	43073.4864	800.081319
18	295.6718	0	-210.638588	-210.638588	72870.8117	56186.1919	21722.6506	622794.472	13413.2484	7172.14612	19369.6763	23047.5572	15588.7026	9936.79864	103915.931	1781.40598
20	304.473293	0	-135.096103	328.933221	22755.2197	702.933187	165.421148	22884.3717	537.215864	517.350188	309.601245	82.7087044	-116.266103	9.80035315	562.113658	-544.178109
22	298.470763	0	-42.3157448	4441.12702	22205691.3	6442.88727	16.5936631	12824.6797	1019957.43	482.852565	133.340852	-7.37289653	-6.71520866	5.38039856	-38.2099251	-446.314905
24	302.727155	0	-103.8179	10338.8943	1743529210.0	64200984.9	-49.6143668	12386.7561	37782667.3	-35.6071164	80.9374931	-68.830955	-74.9363734	-107.915562	10935.5475	-530.395688
26	298.08668	0	-147.104427	457.40036	8271.36614	1924517.46	-65.7131124	27057635.1	6073.32236	-51.9252391	59.7610537	-0.336307576	-128.274427	-78.8382352	19949.7471	-444.371852
28	303.592742	0	-110.064373	-110.064373	425588.399	6991229910.0	39787.0002	68013.8091	257978683.0	55327.1264	26900.7214	3391.29583	4955.33278	2886.14126	14434.8333	1948.02225
30	293.086514	0	-115.790476	3048.75421	7186.32812	321.864825	-54.0808111	2783.30964	-122.290476	36.4970627	102.438759	117.002157	-18.6207224	772.025146	-12.2861642	-528.182856
32	298.181079	0	-59.2114349	28345.6071	1590.53402	6042.31336	309.184569	1445.14566	17865449.6	103.784743	129.92992	-24.2714363	4.43670067	-27.2825101	1962.32172	-463.362585
34	301.055207	0	-153.56942	1330332.55	233827.776	20310968.6	-118.343996	2780153.24	24889.6947	2817.47227	-9.91859628	-118.561385	-124.474532	30.2988147	1552.51174	-597.840447
36	301.524131	0	-150.940001	83112.6285	-23.823115	511560.966	-65.3441104	-159.290001	21041.9865	-36.0334092	53.9056527	-77.037995	-15.9741141	67.9071273	1033.29104	-548.368827
38	299.231119	0	-136.609993	4400.54276	5258.64463	6863763.71	-125.059542	24028401.1	445.456324	-80.1713197	29.1564503	-75.757732	-107.726052	-141.041979	10511631.8	-596.466934
40	303.255972	0	-87.5833751	27315.5344	27265998.8	258090.907	-76.4924207	278011.915	1434490.24	239.013186	91.9145975	-31.9853458	-46.8648289	65.9638961	366203.306	-462.756783
42	296.239754	0	-116.340156	2655.43196	222861798000.0	502245.393	29.0382529	711.347454	23002.9642	188.900889	76.4968908	-8.22700282	-97.5101563	29.1112569	6641082.66	-451.126723
44	287.901757	0	-112.89041	133498.265	446.930265	46584.3339	-1.95393404	-121.24041	5445.4722	111.097171	127.210022	678.076736	8.09054947	-63.243505	705.986407	-483.001912
46	300.474855	0	-182.57049	1422573530.0	8570.78394	1006096.96	1022.15168	51760.6801	50503.6474	2463.83414	-50.0604958	-78.6491983	-96.8070183	576.621851	952.815736	2047.95775
48	298.242697	0	-148.050218	1571177.44	76040.2548	4679.57687	-121.321718	575.166566	1525.43846	-96.2727806	21.4421915	-90.1705927	-112.310139	8.34872217	41761.8773	-584.576821
50	298.599001	0	-126.621444	498.052164	38.3204367	304365.811	-38.9655148	39785.3903	-133.121431	-11.4201654	71.9268409	-61.5234876	-58.7671522	449.173475	-1.84200359	-546.034165
52	304.501214	0	-87.9570289	961.350983	4097.63754	74498.7591	-76.866982	2709433.4	42967.7643	202.348898	71.7119321	17.8004916	-26.9363868	-80.558385	1151.85835	-467.530815
54	297.61663	0	-150.279673	1499.42739	2020227.19	160462.082	-41.7184724	44942.8302	5908.83015	102.807127	154.460158	-65.8082559	-14.7934311	-176.179672	28904.5444	-542.897301
56	300.035283	0	-115.352846	83537.3482	1342761630.0	9928528380.0	-8.96158794	3454797.2	396077.471	227.896471	147.358503	118.068999	-19.2405077	120.694088	1261.76923	-596.902834
58	301.24566	0	-145.043472	2359.00853	729452992.0	3295546.07	145.588219	565046.41	475.823342	-79.2906551	33.75879	-93.7891966	-126.201245	-46.1240114	209423.84	-571.429085
60	299.745519	0	-88.4487561	9844.37601	4358.43936	95975.393	-77.3578801	2263638.96	30570626.5	757.869937	123.49463	-33.8163373	-20.7348906	4.98244005	2001276870.0	-487.924444
62	298.218231	0	-61.6785486	450346.23	209683.715	7659349.14	70.7320677	38916018.9	7989.6814	56.5079654	159.622217	499.273931	8.04515034	113.949765	474.780929	-543.228536
64	297.635321	0	-73.5608874	268334556000.0	42.4758861	182931787.0	-29.9225398	869.779833	1877589.1	981.083984	102.873114	-38.6176431	-38.2788636	106.332471	-15.0767867	-488.935497
66	293.370678	0	-125.536374	1538.26367	55704693.3	2969798.95	-112.958179	28096.2987	2901.87711	-51.6870451	40.0045583	-88.6255744	-66.3114995	-110.678012	20999.0105	-568.638008
68	296.842509	0	-105.17526	-1.29890448	321.003091	10657.8689	-82.1007565	-33.0969698	21455.0878	-53.1358878	79.1418184	-64.3548627	-50.4631404	-82.0256073	702.071768	-571.215706
70	292.994667	0	-129.707626	6686.60762	3465682.14	3601585.1	75.3141196	259059.911	75331.2146	-48.3879359	53.4207649	-94.7676113	46.4248392	-40.7419712	766093.653	-353.183823
72	299.632084	0	-102.837078	1709923.16	8356460.21	2879066.23	-91.7320882	24317.0876	74687.5107	153.979922	127.529635	-55.2340239	-40.741363	76.9906345	55255932.4	-534.455353
74	303.740129	0	-117.863372	7924.56964	9899.46906	683223.383	-56.5538582	404059.49	2904001.98	242.872897	89.9737757	169.207104	-99.0333721	35.3121488	16769.678	-516.933762
76	295.847454	0	-115.652888	81486796.2	452999.425	1161704.09	72.8369567	2120341.92	9690540.65	40.7489977	102.288557	-41.3688575	-23.5120093	-141.552887	40384.2956	2103.7592
78	300.696004	0	-126.280056	10759.7878	12430.4332	327262.818	-15.9676412	488820.1	823329.594	11144.9777	67.6812254	-70.1376948	-107.449526	-125.551836	44830.5953	-426.692489
80	304.85837	0	-43.8908894	5049.84179	1847.31712	1773471060.0	20.4506312	135278.066	-50.3908894	90.4962036	156.482367	38.0530249	44.8702105	22.4658698	101.494242	-335.619229
82	294.950347	0	-102.574722	5491.22221	1039850.72	10988.7426	44.2583585	2883.02063	5103.24551	-50.8047209	231.564979	-28.3864736	-29.7897928	-85.6997259	-36.9163119	-535.52854
84	296.148473	0	-124.483446	714722975.0	1462429030.0	10753658.3	-55.451026	1161626.49	42664.1414	158.766683	8.02654895	218.387246	-20.3516301	116.655204	62930.9182	-444.400478
86	298.788566	0	-88.1559374	96264.4385	4005663780.0	1648438.16	15.4564935	47960.2545	1244.7746	1583.14491	399.249476	-5.72459361	74.2739772	-114.055937	256408513.0	-366.165743
88	305.470444	0	-85.6082911	124.764477	2868.25137	7957.81221	-51.6327583	152361.552	3749.39641	4479.05178	87.2347318	35.330425	-66.7780496	-61.3448469	11404.1802	-337.437956
90	291.55703	0	-130.704592	315717820.0	9826665.68	7.00896994e+16	36.2866102	29756963.4	4072549.71	3853.53867	1.80540253	1037.31598	427.470565	38314.0932	42308.6663	3066.37991
92	294.636099	0	-121.998521	43255.6408	64900.4103	20773361.1	-37.896252	46614.0804	2339.36818	706.110451	100.310552	1.84794535	-43.5375204	901.969403	77556.3959	-603.548509
94	301.732681	0	-89.9843616	218.260688	2202.93157	850.433527	28.312679	2439.10182	188.849153	36.3277862	142.290876	272.47881	-71.1543617	208.676574	367.733041	11501.5852
96	299.413594	0	-109.830349	4081117.69	33099.1614	23032.5961	-98.7386281	787.536411	1051198.82	1620.59547	43.3954716	6.84966154	-71.9632394	266.805736	27015.0769	-541.180457
98	303.529971	0	-92.7865202	1078.12346	5673.63042	29299906500.0	50.4481196	26234.4135	4329291960000.0	1200.92574	246.20022	6998.1835	-73.9565203	380.291986	3631.01889	-309.735845
100	297.243823	0	-169.947499	3408.27946	1183895.7	1724872.38	-95.1051872	10484.0435	73631.2865	370.951649	79.8089312	-41.3389676	-91.018522	-195.847499	3243135.85	-37.4713677
102	299.273986	0	-155.566089	3842980.74	50040925.8	1038664500.0	-36.8850965	5846813600.0	1938.66433	278.269897	178.537712	-10.6300828	5549.68701	-181.466088	6792.3547	-576.720403
104	295.203811	0	-121.394126	59.8709262	80157.5166	45743.7229	-104.532798	15104.8953	278952.871	-2.95421874	44.722191	-86.2003056	-70.3966701	118.977947	191.784012	-549.326183
106	301.270907	0	-79.5470892	4060700.04	3426.60462	2795878470.0	94.8671984	32215.4572	139209.286	579.723686	52.9629053	398.500568	57.1375321	258.105197	6051196.8	-335.621987
108	294.541756	0	-133.414275	14259.7572	123314.646	28836456600000.0	-9.91323643	14341399.8	33431517.0	153.183582	-0.904280226	161.804357	-1.54360898	123.629193	3676960.58	-411.721574
110	297.149797	0	-179.083335	23114300.1	80304678.4	139446.137	57.0477365	1245.03896	2917521.73	526.5744	-46.5733402	490.461774	34.7922797	78.7419764	5724.26209	-497.89646
112	296.824909	0	-84.2875026	11217.9611	299183.322	7457.95856	0.389793079	4442.46002	4942.3736	99.7445084	116.055656	-7.24458313	43.3093947	355.688894	-132.7475	-529.855881
114	300.159875	0	-130.275105	5477.92363	141.789871	855.083079	-26.1939898	147.328396	26716.0046	4763.84088	70.7454613	4080.92955	1.96665632	-71.4746071	-178.735104	-525.21979
116	299.064996	0	-116.8428	542079.994	6757047.17	16673896400.0	-105.740263	3392379.2	30513.9324	131.809781	52.1077862	-68.7957337	-67.7695688	-33.8023547	112145.124	-528.964485
118	298.350397	0	-135.440563	113749.654	1293690040.0	1791270.0	26.2093036	11094.4043	26145.908	-57.9218956	66.6337539	-36.8711201	-116.610487	18845.3178	139486.563	-524.467672
120	296.659552	0	-192.33153	21422.417	427.205515	-206.83153	65.8139576	-83.7381422	8803.19209	716067.794	68.6917853	182.526427	-90.0015964	-60.6749864	-72.4461766	-389.006052
122	296.707419	0	-97.3702396	12648.8821	15740.8823	20693.948	304.062113	560868.831	854680.701	105.374652	87.7371214	-62.4302357	-46.1830515	-65.8353641	627224.102	-127.920775
124	294.198149	0	-134.367497	3035.07917	164030363.0	790557.826	-75.2762731	469029.819	513552.564	871.154145	-1.85750266	318.721111	91.5472945	454.350467	61526.1093	-535.920796
126	298.911969	0	-78.3671585	3150677.78	63633.5303	30090228200000.0	917041.862	16019.6441	6835852.48	15165.4426	149.387836	-43.4271598	451.291533	248.698304	446352.505	-359.632463
128	301.347443	0	-62.3448472	137.493984	1803.77183	9452.34834	-24.0213816	-70.6946549	1610.76733	22.9654319	125.955643	-3.25211842	-7.20247975	-53.2590891	23.9188509	-496.794094
130	301.617869	0	-118.094769	950.92416	185324.861	18972265.7	161.084919	2658544.62	40675.0917	-42.8325113	124.779145	168.228521	-13.5764228	-143.994579	511.680756	-326.257344
132	298.6883	0	-59.2117322	4118.75855	102079186000.0	5896515.85	-16.5693014	1033530750000.0	1527.68487	-0.127132069	104.86636	-24.1388108	6.87934033	137.173809	42013.4086	-496.947369
134	293.670241	0	-55.8735145	14244.4113	2713828.2	66602.5708	40.1750264	11236.4292	1428847000.0	152.587545	76.63648	71.8515221	133.831829	1003.72138	722743.165	-448.107673
136	295.867886	0	-117.971844	146174.556	45250.5736	10651.1148	14143883.2	14043796.1	-124.471844	19370.9522	3996.57881	4006.24177	6941.63421	1606906.73	550410.715	1316.90202
138	296.046903	0	-79.8651519	1532.65746	18588.8187	1268.00723	-46.6140801	680.08958	169.210845	-28.0494368	114.861487	-19.1756615	-51.0974638	-31.5984966	660.628187	-527.671825
140	292.852252	0	-164.244652	569637101.0	35336.3769	59794.0103	87311.249	1411.64693	669638341.0	-112.474651	15300.6966	1162.74182	3932.27918	31544157.1	1896291.46	773.104025
142	292.189656	0	-209.368501	50224358.5	3677.1506	853797270000.0	-150.626371	51487317400.0	-215.867243	75.6456204	22.8382829	-112.253302	-146.491984	-216.4736	1647.6316	-579.533223
144	302.080597	0	-134.098509	2077096.55	115163.424	1392818650.0	41.9133856	39924218.0	652963.236	117.438227	171.626999	16.1218314	-0.994087122	56.7655841	54895.6758	-615.648496
146	290.784227	0	-192.023461	46598718.1	146207271.0	1775303.22	-92.96375	740260.442	1451366.81	622.873375	50.1164629	-80.7524004	-173.193461	26240.9895	55854.6918	-447.2454
148	300.352668	0	-142.933314	9249.49323	3398.18666	833449.072	433.947088	901841.253	-149.433314	-36.6016133	90.325085	-47.4401956	-63.0895764	-96.5583342	70.3929223	-549.849181
150	301.886307	0	-108.372793	26959.5711	251094.838	9146320.53	0.934208691	11798782.9	14193260.1	67.0674474	116.648409	1444.36306	-33.4467031	-49.8139139	3198.8305	-589.922781
152	297.352611	0	-131.61235	2866.1902	431.791596	640129.842	7655.96821	310853782.0	-138.11235	-29.1740971	109.34764	-23.7660122	613.219687	-111.822417	-64.7575864	-512.445494
154	305.140784	0	-110.146647	1261.09415	1961.39424	295882.376	-97.2953836	275.110089	500821.502	-54.3801836	66.250625	-72.300216	-63.8128882	-109.886758	2880832.71	-553.147998
156	295.104309	0	-76.5634614	128607.722	3782.92619	176551.512	201.705908	27779561.0	-83.0634614	128.115344	142.403706	93.7373831	34.4676852	4.71388257	43092.4191	-328.883394
158	292.576407	0	-150.619183	20711.2793	20917.101	50384.7331	1220.81362	7126.69024	-157.119183	3684.39389	3639.88414	2083.7356	1913.85236	2043.04126	13893.8799	9208.14548
