time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	297.954944	0	-137.038561	-83.7145687	117.340712	-151.538561	-56.1895308	720.639535	3746.70811	10486.0928	115.046078	94.6177347	-66.7349359	9334.78164	-76.2580105	57866.3347
2	300.216825	0	-145.612864	446.758926	319.786396	-160.112864	-54.0503381	92.5644796	2107.74875	-18.7205827	97.3411557	-27.9498747	-45.00599	-96.3466593	6.00175714	-497.810783
4	297.724135	0	-111.320478	35161.9736	244198.878	1610.58853	360.64467	6449486.59	2126.55136	6481.88609	124.505488	-17.5876253	-37.7009972	-137.220477	163.673116	-357.402438
6	299.378518	0	-95.4896378	243.771497	889114902.0	35332.0111	61.1020041	318787.532	8894.61724	-19.1687356	354.164579	25.1727925	221.654265	-121.389514	266903.278	-530.112278
8	291.42079	0	-153.620988	182907.565	-100.196565	-168.120987	-3.45552161	171.877495	690.071859	-49.6869698	81.8643328	3853.0317	82.8559769	-125.86343	152.385441	-377.358661
10	294.237158	0	-185.565228	15747.5451	735283359.0	21358.2193	2390.98039	-193.915228	165738.89	3209.28044	5690.96644	1276.85454	17711.334	1388.64363	1389.24727	7064.98599
12	301.629138	0	-139.939829	-37.7645301	20056.6426	15364.4471	-124.846871	24824.9773	3969.47084	2583.82518	28.091165	-104.450692	-93.0111154	-124.897835	1481.8285	-533.264568
14	301.198453	0	-99.4168917	5015979450.0	6030061.98	495323.135	23084.9442	3489297.07	6022213.62	-47.6468912	1023.18999	5412.40657	1672.2518	13532.0423	64107.4632	-121.933056
16	294.715569	0	-122.396447	912457955.0	6869963.13	174975.063	-103.952388	203234.565	6182036.48	12.6003289	53.3579982	78.0492265	-72.6206954	-148.165686	2069.64162	-555.504744
18	298.236473	0	-125.623089	1045.65181	1626.77249	37334561.4	-112.709812	3215.21128	6472.40995	-17.0988732	36.1497849	-89.0667557	-83.4230061	-116.528562	3276.75527	-560.557951
20	294.178385	0	-130.689898	18513.0408	1179.3804	625151.514	-88.541191	2326.59905	63564.525	-78.9189273	109.328471	-76.2834282	-77.1389897	-106.645513	13315.7713	-384.854138
22	298.392805	0	-146.089061	8803686.96	429590.062	650432389.0	235.954908	321704751000.0	3333609.41	-94.3190605	592.265983	66.6804312	114.185475	5199.81351	11700.0406	584.621775
24	295.941729	0	-139.957991	63288.7927	9915.18038	15614580400.0	215.664841	5412717.75	1412685.29	4419.91254	80.7976803	24.9523672	208.491201	-165.857991	99943119.9	-322.72594
26	298.685625	0	-79.4118574	4625.81634	7641574.62	5349.91273	-52.4507593	16078.7696	1177.16613	-27.5803117	108.706434	-35.1034945	-37.2141863	320.003198	835.619654	-528.150985
28	293.688117	0	-173.973305	13353.8586	1768.18125	12984.9992	-78.5854411	-182.323305	276.597354	343.60483	39.5599874	-92.8167378	-108.899967	157.1372	5718.41471	-549.227479
30	303.756528	0	-156.050983	-156.050983	10360.478	629956.24	-6.59610193	232.814698	8002.25446	-48.1861873	120.810464	504.384271	1030.43236	724.507265	754.8682	705.951056
32	303.173748	0	-131.630751	1501.80929	-82.5566646	6611.16804	770.724075	-139.961877	-126.036049	-33.9855607	81.456324	-63.9165203	-68.4706934	-87.6621561	-50.6868256	-3.48172163
34	298.280394	0	-142.406347	3630.6306	74887.1257	2319.06673	-131.316343	490.909074	243315.994	215.822631	47.6916146	57.0275997	-90.250944	88.3323529	115108.767	-413.622315
36	294.074996	0	-200.682795	-138.181855	-117.845364	29380955.0	-101.327207	-209.032795	20794.0422	-83.7743804	56.5311592	-94.7285275	-118.955759	-180.992295	-167.417516	-616.97299
38	297.410573	0	-128.064081	23745373.2	548992.666	27011.7274	-67.6613704	280321793.0	5653.73135	578.450878	41.7832263	-93.1071379	-96.8736431	142.241462	1009.28106	-531.7936
40	295.126057	0	-87.854479	17108.5147	45484.4427	44680877.6	-11.5254398	56252.6012	-94.354479	53.0054592	132.922065	-2.52773573	4.97355798	-55.1496165	2351.94515	-504.059173
42	299.362724	0	-107.228018	9872175.56	1096.67367	246471.301	864.160493	1623.67348	805601.727	2897.08509	7415.55347	2304.51825	1422.97412	6854.59533	-155.688017	961.781487
44	295.132034	0	-139.978949	1359405.7	306.342357	5709283.5	-96.0398196	-111.362868	-146.478904	-32.1455181	60.1720257	-77.6583506	-73.8674552	-122.410299	4441.98159	-526.771337
46	299.521577	0	-106.851065	69265.4151	99932.0298	25141603.1	-45.4709357	130.104631	3471058.67	8.61868226	497.824704	76.4855433	-34.9692881	-32.3323267	-155.311064	-503.397653
48	299.689545	0	-133.537624	1571538.59	33259527.0	33147268.0	119.771708	222456.53	840544.641	184.65214	137.592878	-14.9547327	-42.8698395	-159.437624	1847126.07	-431.497298
50	299.097224	0	-141.952032	1414.62479	26867711000000.0	20833.3545	-103.458398	-150.301926	3.29547027	-62.7943321	48.9972524	-78.8109818	-75.8638454	-118.392554	7951.47529	-547.108542
52	297.924319	0	-123.003035	82336.4264	141491.383	1590514.86	-76.0508469	115103.643	862320.336	210.313882	86.8252317	-51.8306326	-70.1260044	-35.5909997	452.092827	-604.553018
54	296.631591	0	-133.135723	230993.904	16229.4402	11819.3156	11280.9022	41390.4023	-139.635723	-36.0743953	1939.15644	-13.586984	228.434483	122.484863	1733.99233	-515.216633
56	296.728582	0	-121.738781	117573.492	138011.374	170777.981	1787.72682	160145.348	4944233.17	20277.5845	184.102751	1458.59002	102.760253	5924.38489	20830.2692	-603.288769
58	302.038873	0	-132.92258	1287181.59	4382519.21	18036.6186	-32.4200266	-141.27258	646.711081	-8.33289682	137.519397	-46.1017285	-12.1281374	-118.196615	145.89722	124.369662
60	292.536429	0	-96.3653651	39138.7351	26756.1416	9766.62493	-70.2605159	-56.4582836	42.686491	-30.4200283	106.994701	2.43616888	-9.78172757	81.1533921	-144.809044	-560.683973
62	299.938407	0	-123.362222	266.546718	57995.3895	10575.3394	-55.0124226	-131.711654	13925.7999	5.69791995	226.929652	-67.6129622	-73.7143543	98.2322483	-84.3515635	-550.014463
64	295.892632	0	-114.135482	1287.73574	515643.41	9074249.99	187.727308	303348.448	1357882.96	124.233849	83.9139299	105.874015	-24.0195456	185.732692	9424.22537	-595.68547
66	296.053345	0	-248.789738	2450.04967	98.3993389	1993457.99	-62.8194813	7912.5442	-255.289738	8457.85861	22.2998156	161.862286	-109.782995	6.53622136	1043.77608	-229.588602
68	301.029195	0	-148.295763	10113.1425	14247.7276	344310.975	87.1393379	730.807617	4628.73663	72.7761255	564.689889	-12.4388887	31.5542855	48.5263409	-196.755762	-492.384513
70	294.457433	0	-122.865494	22608164000.0	18758.0488	243399993.0	-76.176164	123469.346	83894.8457	5.01899435	92.211551	-22.7445983	-104.035492	-3.25180513	4367.93714	-497.117898
72	303.940607	0	-114.491889	7341.98971	292981.1	167827.655	305.678943	9630.68209	-120.991889	441.311707	198.858632	172.690497	3139.86523	-52.2433351	8477.1618	-510.576541
74	298.58547	0	-141.299049	443.848767	143.182727	-155.799049	711.82302	196.566453	6.16667685	106.419704	127.159765	658.669687	-28.451734	175.101844	-52.3860523	-521.670242
76	295.219565	0	-107.511134	551.28551	305124769.0	5522903.38	103.789069	237983.408	47078.8893	-55.7410025	73.4708826	-44.0651803	-63.7473102	0.219800741	106.943026	-472.034883
78	292.583863	0	-142.602408	477864.25	746.44459	40783.0156	1933.80108	35755.2924	-149.053975	82.0233742	93.406223	63.249011	-15.2016207	-83.8483832	-181.28861	-576.080455
80	304.424048	0	-113.422112	1819.93374	201839.32	-127.922112	44.675335	1087929920.0	221.739934	98.4657038	195.217378	290.94183	148.283583	63.4169017	2175.77477	-139.101732
