time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	296.307784	0	6.27179981	4442.95572	10498.0531	13120491.1	-25.8562756	5761.20615	57579026.0	-3.98374455	173.937129	-22.0306817	37.1190485	8.98154946	820.316201	-440.754716
2	300.37706	0	-44.5981081	5083.85741	228153918000.0	36802217.8	-98.6970149	1989290220.0	13898608200000.0	-54.8513976	169.512387	215.484986	985.221037	145.77625	6891.6394	76.9646176
4	291.719222	0	0.196000011	5391.54411	11294.6004	1110356.97	-63.6829378	1008299.03	21339.2307	55.6825944	55.1275586	-35.1883128	-0.868786131	37.0734569	137518.234	-489.813931
6	298.212038	0	6.59841661	31686.864	336424.526	531598.79	82.7045905	42885.7495	43930.5929	703.535238	35.0984166	696.604777	79.6648402	97.6330152	25598.9448	-233.776232
8	301.220773	0	-62.6378265	5764.04064	40789788.0	207528920000.0	-121.080833	49371.8447	9616.12168	506.697726	-9.6382116	-101.308201	-94.3865743	-37.218597	196725.538	-340.856482
10	298.035455	0	-85.4607128	-28.638862	367.2221	62462.4679	-102.950418	1646.47039	-156.750714	116.457373	27.228187	-81.6286203	-72.5870096	31021.056	934.802219	-539.278783
12	299.888326	0	2.34878084	7709.65291	8780.17046	154007.633	-61.5366767	256031.37	58292.376	50.0542293	65.5248349	-33.0048043	-23.370393	-6.28159772	74295.8877	-501.567368
14	298.794964	0	-83.6294293	47.1080144	-57.0906746	146030.807	-117.369771	152.29877	-154.919228	-69.9385066	5.49367355	-94.4583373	-77.1319849	-87.6747443	325.551621	-570.081048
16	296.574385	0	-25.5383264	341448.948	96058.8817	3838881.36	-90.0570944	243885886.0	11397754.3	58.2003757	31.648274	-11.5579424	-58.2118948	-42.8309373	32994.1083	-531.018791
18	298.806839	0	-36.7694297	729.836225	747.146155	1963851.61	-59.6232352	3504.64563	210217.486	39.6566886	274.330588	2.82527482	-25.5352305	46.724615	1830.66483	-574.109456
