time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13
0	297.738993	0	-116.632337	-76.8930397	681304616.0	1064.53428	17.145876	260319.74	-123.132337	-7.77769353	93.7233519	508.66497	-27.1943864	-40.803736	5.02616349	-550.823975
2	299.771718	0	-130.989906	1646.36867	1272.49679	31318943.0	4562.50971	211586.595	-137.489906	109.325482	104.970939	14.8355056	13.9171975	118.946912	2644124.98	-490.383667
4	294.155834	0	-122.613711	1540.8544	37610.9053	159896.769	8198.4251	-130.963712	517031.817	6591.02492	306.295689	-3.10836393	835.706422	2064.40366	4403.97937	-367.535225
6	300.66367	0	-171.623684	-171.623679	210404.412	57285.1065	-100.471657	39823.5459	4617.12958	-87.5343633	216.496129	-56.9408581	-105.174618	-62.1538906	790.929514	-570.061421
8	295.692152	0	-147.218902	-147.2189	7905.84561	53295064.6	429.210517	4328.95491	796472534.0	-60.5753625	359.033161	-13.7032372	-10.6992266	-71.3895139	-60.634501	-503.357999
10	302.295896	0	-95.9187287	298781.387	189528960.0	722788.447	-41.8423476	2536687.12	713.952123	61.4614406	91.7712544	31.7304567	-77.0887287	-61.7141528	2271151.15	387.520423
12	297.800226	0	-95.3478672	1631388.46	246.298681	399.759933	1158.86768	901.12053	-101.847867	11.4500287	130.360266	-0.0274088831	233.034728	-44.1500272	7.42986518	-515.963954
14	299.995207	0	-112.967488	115.195733	375913.328	9592341.12	-35.3724936	6419.18549	53.9564268	-61.1972891	87.352801	2613.778	-70.7352136	-101.205765	958.611316	-559.273412
16	291.497558	0	-159.097484	315.750181	779494.697	49958.6314	-61.7402191	634.393547	4229.23292	56.9461075	58.8700708	828.420763	-13.4078087	305.883216	-207.557483	-243.466194
18	297.535287	0	-160.576901	1613.13866	565556.304	11684843.2	259.242412	250.416547	22912.1084	-46.0813969	47.5374178	-81.724536	191.779849	-125.355752	-209.0369	-580.940529
20	295.132254	0	-99.8970392	29148.3137	16611283.2	2920.32643	253.517137	4743.02706	17906314.2	153.629408	212.735	54.6549324	33.6503178	79.7835357	-148.357038	-528.576851
22	303.24468	0	-113.92791	4204847500.0	6622.51136	3159.89628	-75.0418061	75430.3591	529687468.0	11.7190883	76.5571847	-78.9878778	363.827265	-95.6045707	37526.5443	-258.520155
24	299.434988	0	-201.372595	63618366.6	15397.0036	72805.4179	-167.656786	968834023.0	521483428.0	-149.602106	-10.6490779	-143.258183	-149.948611	4.15665025	5657.91406	-627.826715
26	302.121367	0	-89.3242526	124986.559	65854583.3	126560111.0	80.2944484	4309.80995	545986.595	165.6442	70.5224593	-54.366484	-58.2454453	-80.9748329	13161.1657	-461.102868
28	295.838654	0	-125.719259	2063.87561	10842.4444	12331.9393	-54.8425104	39831.5173	6600.70628	-73.9490382	37.6534937	-59.009053	-83.5860481	-84.0051624	1341.72917	-457.420126
30	294.562024	0	-85.5789204	14486510.1	185005.04	1101281.12	-20.0124708	130742.091	190.613093	-24.6342168	77.71423	-50.5770269	-39.1449529	-41.3517294	169376.366	-502.759497
32	300.353167	0	-101.526012	-101.526012	1791.99064	3742.9162	-48.5789011	-24.0946937	-54.1800615	198.106139	112.538821	243.856361	-13.1416682	1.37311492	-6.43501403	-510.015523
34	298.966425	0	-105.901335	223293.907	30555.6119	108490.004	-81.1465901	2120.22085	340567.447	46.3793477	69.4990903	-70.9513325	-46.0206134	-100.663555	34770.1528	-516.127494
36	292.319935	0	-70.7072122	5134682.09	10850.4418	4360646.94	-44.4007433	384401.689	23276.977	2018.71545	92.3732625	-8.22892912	-51.8718264	31.4944404	2499802.38	-479.376056
38	294.727615	0	-73.7654457	216747.75	10873.0545	2599657.96	-62.6603416	1689699.62	94000.5736	-9.34807247	100.892507	-2.28819591	-22.037632	-69.6116757	569.80881	-504.285143
40	296.569458	0	-142.89405	327144.195	1105246.93	9135510980.0	1677.78411	194094.104	12389.3606	1274.96297	85.4584907	432.796651	-24.5067789	-86.777189	21052.7219	-624.444038
