time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	298.499246	0	-210.028572	1376148.86	-210.858572	23.4232481	-26.3273574	107055.098
2	298.229762	0	-297.336723	-203.70165	-298.166723	-64.7891422	2442.405	554.392787
4	297.374778	0	-277.941106	5648.2549	26862.6875	514965.646	3316708.54	-219.961107
6	297.648055	0	-228.199951	932.558544	-229.029947	-24.2647552	180.740019	151470890.0
8	301.497512	0	-310.445359	7296.70794	-196.607738	31.6883072	-291.325359	4253.87146
10	302.000402	0	-216.959332	-177.342143	-28.1929548	-46.1893274	1559.05168	214.391632
12	293.634019	0	-214.38358	-214.38358	892167.72	12918322.2	4900440000.0	1752073.5
14	294.580069	0	-237.662113	-136.120713	-238.482192	-53.2088011	113.375188	3234.14365
16	300.395232	0	-220.399422	-220.399422	1550960.51	2512708.47	2275067830.0	81329.7668
18	297.285558	0	-271.325051	1376.40099	6596.17367	3425.16986	24309944.1	-213.345052
20	300.555609	0	-223.842933	-223.842933	-18.7088763	-13.0869136	71344.9947	1114.38111
22	296.693769	0	-173.606126	-173.606126	13236.0828	4732.6623	637578.463	42850.591
24	298.542037	0	-255.771355	-194.360208	9.30696594	13.433935	-236.651354	14239.8207
26	294.014639	0	-143.115254	-13.5258327	213.982146	27.6547498	468.698011	1279.64348
28	298.372286	0	-177.87338	-177.87338	945.831075	144.247937	85486.9571	52808.4875
30	298.178273	0	-248.196212	-50.9970614	-221.248797	-25.2806404	-229.076177	9939.32561
32	293.552514	0	-207.546152	1587.91425	-208.376152	3.67468854	1869.18354	1.78520971e+16
34	294.264163	0	-211.381322	1408.18174	84813.5768	3782.05106	11293090.2	-153.401322
36	303.490098	0	-257.85616	-174.139667	118.180039	-87.0861563	84299.1656	2530.06437
38	297.944514	0	-311.933612	3432.88235	1128.56512	2247.27982	75629.7348	-253.953612
40	304.929731	0	-168.954659	-120.863653	-37.631708	1.81534496	16960.4023	87923.9485
42	305.903341	0	-239.806556	29306.0636	-240.636553	-35.2534886	13618.7687	784098684.0
44	296.37518	0	-178.95207	-72.3842635	44.5272639	-8.18206575	8905.88068	998278.786
46	297.419884	0	-139.548825	-99.6173227	-72.2747511	31.2211799	2495.21762	5633.43748
48	299.869498	0	-158.852174	-94.4608449	-107.922672	46.0503579	-139.73217	306.834278
50	297.645902	0	-209.938949	157774.915	-210.768945	-6.11292553	97870.1934	50716.2943
52	302.807567	0	-221.018945	-221.018945	8845.5657	196.030102	482364.495	2777139.03
54	303.035132	0	-193.159147	-193.159147	2593.79301	1297.66574	23139285.6	906.500124
56	297.353225	0	-167.304552	83.0809618	-168.134521	31.4150033	65379.4651	305.02591
58	300.061275	0	-260.269067	-43.0532161	-261.099066	-46.3719376	562.547627	498735711.0
60	300.19747	0	-235.828389	8979.87123	-182.220891	15.163344	-216.708388	8858.02613
62	296.247549	0	-194.04605	-194.04605	18654.768	6893.37588	726012.826	52691595500.0
64	297.462767	0	-256.64892	5022.18235	-11.1979861	104.0997	-237.528919	62672.4156
66	293.114546	0	-217.844993	-194.336218	-218.674805	-4.14227992	4427.24865	35521506200.0
68	299.186121	0	-195.128491	-195.128491	1128.65012	61.5581877	50408872100.0	16587.2721
70	299.775785	0	-247.681956	-247.681956	3046.93365	238.125849	94453.0145	34235.7671
72	295.365226	0	-219.958515	1883.85231	21519.6886	84895.1173	1696454050.0	-161.978515
74	302.784729	0	-261.777032	-261.777032	2442.1711	231.043807	13325192.8	37368.61
76	296.9102	0	-198.506676	2198.49413	98043.8814	19066.7916	1231335.64	-140.526677
78	291.737977	0	-206.947494	30751.4481	-105.807973	40.003203	-187.827493	117.702704
80	300.329736	0	-129.836996	2552911.9	153311.194	2775.61141	1007723.28	-71.8569962
82	290.945523	0	-203.867981	-203.867981	6008.97185	30.5027374	149956.468	138696.625
84	297.706056	0	-238.314735	-238.314735	83726.9976	35728.9754	47799310.8	2010111.21
86	296.122884	0	-268.111062	746945.674	-268.941062	-31.399821	-10.8246022	220265542.0
88	296.670437	0	-253.425747	-253.425747	9842.15065	782.482469	263600.04	2001582760.0
90	300.316012	0	-174.73757	-174.73757	140433.177	537125.591	7162429290.0	16824560000000.0
92	301.502262	0	-193.873907	11521.7836	215032.223	21311.573	4254233.41	-135.893907
94	301.923037	0	-171.538058	83.2793463	-37.6872196	-0.768053937	5766.63484	228632.152
96	296.873316	0	-229.112063	9705454.05	-229.942061	-22.7781072	1307.46685	209815831.0
98	295.981316	0	-241.242232	2585.8151	-123.104108	-70.4722275	108968.645	2710.85916
100	300.806625	0	-227.839631	1785.61296	4450.33433	14546.4006	68552516.0	-169.859631
102	295.473116	0	-283.136306	-254.949387	-247.784911	-49.501561	-264.016276	8661840360.0
104	294.239636	0	-220.205848	1324.57974	36123347.0	60252.0239	5883639.22	-162.225848
106	293.32737	0	-244.717739	-189.01072	-209.652369	22.4864616	-225.597737	56689180000.0
108	293.714656	0	-270.152797	-80.0756286	-241.296287	34.1483181	-251.032781	1.65598787e+18
110	307.901169	0	-201.706182	-136.193411	-202.536182	47.05218	160699.477	1330.2969
112	300.691438	0	-229.887868	225230.435	21804777.8	1309746.88	47817014400.0	-171.907869
114	295.442879	0	-253.351962	123.773376	-101.746169	-82.5819577	17959.3615	199425.99
116	292.117222	0	-257.260627	-178.995778	-246.316621	-86.4691348	198.952582	783.68271
118	299.962406	0	-211.912637	-50.043197	-189.804411	12.8463117	-192.7924	620.024292
120	296.186531	0	-239.128116	9513.92284	30208.7676	327.843088	27833.9746	-181.148117
122	298.263861	0	-162.329884	432.164685	-135.552761	8.44015613	443.68618	20450.9797
124	301.972089	0	-177.021792	-145.819105	-135.030033	-6.25177895	25443.5729	11617.503
126	298.096137	0	-275.240667	20543.7288	-276.070666	-66.4759537	405.931475	4339.75177
128	295.628198	0	-222.791092	9688.05871	-223.621087	-19.5334253	46727.2752	37368.5177
130	296.154876	0	-228.119014	-169.540236	1144.30858	7872.76117	80415.6878	-170.139015
132	298.018978	0	-251.015102	225646.083	4239.35991	190399.188	1048184.44	-193.035102
134	299.606644	0	-223.787936	-140.12478	-224.617212	-32.8562914	476987.898	129904943.0
136	301.550664	0	-186.76732	108957.175	-187.59732	29.5528034	43965.9261	4139.09163
138	295.04841	0	-206.045397	-175.088985	1760.2756	2451.98965	181649.789	-148.065388
140	297.755491	0	-280.514676	-103.870849	-190.788631	54.9225099	-261.394675	9825229120000.0
142	299.614624	0	-233.51647	-155.346241	-202.088207	-62.7464608	2633.85646	8771.79964
144	296.724685	0	-196.92088	118666.358	-149.825417	-26.1508758	3751.03445	104798.048
146	292.90983	0	-178.020892	86.1162803	-178.808713	2.8623767	13672.3839	191481.589
148	297.454662	0	-215.635274	-154.852936	-203.549718	-44.8517362	68.2963446	7892.15167
150	295.934742	0	-165.708096	-90.7916923	-60.2974531	5.06190783	14169.749	52481329500.0
152	300.652867	0	-259.892647	-211.082591	553498.119	44244.2242	124056.12	-201.912647
154	298.549901	0	-157.57477	1500700.5	-132.504625	13.1953058	1748.75402	2746412940.0
156	302.086529	0	-282.787644	109810733.0	-283.617598	-85.0246961	148.689262	95.5479129
158	293.529459	0	-174.684834	2251.34009	39.5546592	-3.91483014	32974.0401	81866081000000.0
160	296.827485	0	-224.607677	-172.566886	-225.437677	2.65099203	-165.267356	540742252.0
162	300.337623	0	-175.208328	2376966.78	8.81745327	-4.43832389	7112.25576	9731715.03
164	294.760381	0	-204.218561	16871.2079	-205.019305	-22.4352985	15558.6741	179.217741
166	293.246194	0	-186.67085	136835.404	-187.500849	20.7108474	6234.05725	3058314.41
168	293.914496	0	-220.928413	-178.209424	9269.79121	1630.90837	3840535.22	-162.948413
170	296.676274	0	-217.996674	-217.996674	2782.79743	1077.90756	679367.01	6637.55271
172	300.388527	0	-211.671964	19007.8626	-212.501922	-13.704923	1074.41989	923.19341
174	305.769044	0	-223.685636	-88.2572303	-224.515636	-10.8430735	79.0140384	479666832.0
176	301.323652	0	-279.064537	172761.206	-279.89417	-86.4441109	500.46753	47929.242
178	301.309279	0	-253.011387	-144.115522	-253.840068	-63.5629751	-187.305081	209705075.0
180	308.520563	0	-190.160403	-157.353032	-190.99037	8.77114474	21601.1465	4053.56465
182	302.618399	0	-241.018125	-241.018125	917.823088	-15.9329724	17769.7141	39226.4882
184	295.882816	0	-226.218794	743.662351	80.2630875	-55.4487893	14835.5827	8092.11384
186	298.707326	0	-205.078188	-205.078188	244.518288	7794.33338	31439419.3	6613.04933
188	298.85993	0	-167.652647	-167.652647	1554.59444	642.447943	5593183.03	54655.669
190	300.010356	0	-204.997978	15702.5949	-205.827978	50.5422334	3602.15501	8.55749247e+16
192	294.46253	0	-266.750933	-266.750933	13825677.8	81551.0326	214670.163	149054.817
194	299.138412	0	-245.820072	-245.820072	385.872733	6.03333914	830117.325	11633.2163
196	296.560252	0	-214.451464	42067.2947	-215.281193	-21.0785465	9937.51446	4634397920.0
198	296.819924	0	-200.29279	9589.42283	-201.122786	3.3395365	-92.6301881	96423.4141
200	299.168569	0	-210.92648	-210.92648	1705.60718	102.326812	20207624.3	23884.9277
202	300.730887	0	-210.577257	-171.216479	-125.605011	21.8091969	-191.457256	1034430760.0
204	294.915153	0	-228.546452	17448.4644	-229.376452	-4.71553662	27225.6726	717694301.0
206	295.107774	0	-223.746507	75224.3892	-224.576504	-19.3028624	1346857.03	14704039800.0
208	295.602526	0	-210.195179	608.937738	-211.025179	51.7549194	131726.733	1487677210000000.0
210	294.300274	0	-180.331446	124.999966	43.8560522	18.5241659	-161.211416	115172907.0
212	296.241335	0	-181.321057	241121.582	-50.9782382	-10.5510528	1452.8844	306711660.0
214	297.901352	0	-156.897794	-156.897794	11956.3498	7054.29713	95562995.2	146672.479
216	301.090252	0	-284.256177	3673288.5	-285.086167	-82.8068516	-39.1188878	100.574934
218	297.203804	0	-239.382171	14832.7158	-163.935505	38.6910439	-220.26217	2789.3811
220	297.172193	0	-207.540309	-166.603827	-208.364182	-21.8951813	695.467097	150303427000.0
222	296.985212	0	-229.0454	-137.478598	-200.515769	-7.49544453	-209.925382	25948.7641
224	296.056855	0	-269.565628	-186.685258	-270.395628	-43.136428	41044.9014	821.099076
226	293.081447	0	-200.952364	-182.228829	-181.441509	-30.1803905	517.583948	4692870.26
228	296.070768	0	-218.009506	421.749114	-218.839506	3.59642442	510.663063	971.578136
230	300.477205	0	-236.764324	2617.91888	-10.9482033	28.123983	-217.644323	6759.73379
232	292.754712	0	-245.983732	-90.1469867	-174.132562	87.3422056	-226.863731	452.856935
234	299.447117	0	-268.564291	-268.564291	13095.1414	1233.23817	63345155.6	481.039075
236	300.386879	0	-200.172036	825.198301	-201.002035	6.3858823	2127.64809	481.204514
238	298.564283	0	-244.418861	648.387708	-245.24886	-37.1334588	9298.21836	2716.95589
240	300.064054	0	-185.349631	-185.349631	3659.06463	179.306645	4053564.62	157268182.0
242	299.945752	0	-191.593343	-138.159678	-165.294755	29.8505313	-172.473299	4881.11149
244	296.598695	0	-234.099188	-234.099188	39837.4078	2079.91176	18390.3445	33400071.1
246	299.83048	0	-201.97329	-34.3843159	-160.889048	68.9149609	-182.853289	2766.69801
248	298.678247	0	-245.672367	-30.3548853	-246.499872	-57.8028766	5562.4663	10002511.2
250	297.664968	0	-199.783597	-155.57036	-187.548911	-29.0008516	1402.65326	470804567.0
252	294.658209	0	-208.303712	-208.30371	141.407736	-2.55926865	8910.91393	3192939610.0
254	297.324643	0	-264.126464	-264.126464	6924.26344	1172.81407	32472831.6	22894525.3
256	298.426366	0	-138.127941	-138.105273	-107.62074	44.2851178	15014.4894	4839292940.0
258	301.030821	0	-249.998932	-24.3693097	-215.689348	-22.7793269	-230.87893	5276348790.0
260	296.11853	0	-152.390164	-152.390164	12784.9029	36989.3704	1449665.14	24892079.4
262	293.904319	0	-204.791325	-161.173616	-114.144842	15.0468	-185.671324	382.114747
264	301.207809	0	-263.074926	-103.686527	-263.904918	-60.8972733	2207.16901	24685.6812
266	298.874586	0	-253.221487	-253.221487	41373.0102	-13.697447	20560.9276	1177.64241
268	301.298599	0	-198.588934	-198.588934	753664.913	11940377.1	28223666.1	97624827.4
270	296.580619	0	-150.272627	-150.272627	663.904278	111.431486	1321181.5	7004.32608
272	297.06802	0	-226.80133	-226.80133	3574.9003	242.385009	726760.514	29564.4052
274	297.885	0	-253.361943	-197.956888	-182.901768	23.2387485	-234.241942	313.222665
276	295.824058	0	-151.403128	285.87879	-112.615726	87.4953763	-132.283127	397.407812
278	297.817354	0	-202.823419	-126.891033	-203.653419	55.2575923	-30.900796	276.029094
280	299.15749	0	-169.723953	-169.723953	3492675.73	5895769.38	1228500.23	1127530260.0
282	294.629467	0	-242.983121	24368.2561	-243.813121	10.9388389	578.251257	53.6751841
284	297.047219	0	-159.433774	-159.433774	466234.72	237645.492	938424.221	1251401930.0
286	301.710467	0	-171.633973	-140.652325	-172.463959	31.5177895	34351.7319	1865471300.0
288	301.154191	0	-237.163489	-201.708057	-237.992888	-45.7628914	2352.91779	4177.59524
290	300.754396	0	-205.370838	14336.9379	-206.200838	3.42274459	135.440729	1565.72738
292	296.237092	0	-206.915999	-127.247564	6.55586512	-36.1459943	794.433802	9435760320.0
294	295.754638	0	-227.21135	-227.21135	8188.78041	111.000315	11883723.3	35576273200.0
296	303.860001	0	-178.174508	15366448.3	-179.002346	10.0502385	276.149758	2233.35961
298	298.469781	0	-277.398365	386.161567	-225.771985	-17.103893	-258.278365	44457040000.0
300	296.445459	0	-178.80908	-66.297962	-126.354095	63.6611152	-159.689079	239688265.0
302	296.788342	0	-288.576905	4313.826	-289.406904	-68.9623807	495.299053	18867834400.0
304	300.930542	0	-261.264365	128632.542	-148.53723	-90.4943608	578.494906	6268198.08
306	299.818156	0	-199.109861	372.437567	-71.2625769	-28.3398564	4040.32055	394394.987
308	299.138186	0	-261.164878	-261.164797	-185.881336	-64.8250329	13643.7269	554077.952
310	294.808806	0	-244.201859	-244.201859	544.277952	-8.70335284	22447195.1	1506.19019
312	296.922297	0	-179.660875	264.926541	-47.3893757	3903.22314	-160.540875	18008756.0
314	297.626842	0	-243.73707	-149.832	-72.302822	482.304637	-224.617069	66763955.4
316	295.710549	0	-242.374989	607.565266	-243.204966	-42.8550397	11297.6866	17938.8793
318	295.63462	0	-161.751385	-112.953046	-162.58129	34.2139651	665.122922	4884656840.0
320	295.20971	0	-255.485321	-73.5738629	17.6827621	-9.61831885	-236.36532	397.04534
322	300.889192	0	-263.339472	781.994769	-264.169472	-53.3755725	389618.854	43299.4383
324	292.803764	0	-133.714112	4960.78326	-68.0522502	37.0558919	28947.0555	34272.0874
326	296.702405	0	-232.706168	710345.472	-233.53576	-40.351951	105.220469	180509345.0
328	301.516261	0	-197.797749	142.303693	257.186614	-27.0277445	15023.6939	2300146.54
330	296.292439	0	-182.678823	-144.922828	-183.508822	37.939088	3532.6011	40316309400.0
332	300.461085	0	-226.89177	629.802989	-227.719571	-38.7098088	480.944653	1906.25956
334	294.880534	0	-199.708695	-109.989081	-200.538695	14.5191995	905.863883	719477064.0
336	297.922979	0	-179.019314	-179.019314	8935.205	2611.70523	2015618.11	136513736.0
338	298.958306	0	-235.9209	-125.984357	-236.7509	23.7165452	6770.90193	2956.67906
340	293.895227	0	-204.607945	-171.102519	-205.437942	20.4928025	1050.46668	487591.176
342	298.847436	0	-213.730399	-213.730399	1636.56613	114.613281	5743502.83	27012362.6
