time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
724	297.096143	0	-174.672928	497370.8	-203.858171	-170.071408	1094.64619	14841.9473
726	295.852873	0	-184.903506	-184.903506	6531.85844	713.752918	5994.0501	18168.7479
728	297.343191	0	-190.510615	-190.510615	58.6411037	-97.4104975	5926.00909	2331.95501
730	300.575166	0	-177.384583	53.2141893	-206.581025	-169.264006	271.772457	1485.8007
732	296.532122	0	-177.889878	16671.379	-189.862324	-185.987509	9427.84799	7628294230000.0
734	301.342388	0	-137.949487	1501.00832	-132.839454	-146.049485	156.755951	68224.3972
736	299.337924	0	-125.045729	48555.1723	303.115103	-133.145729	564.454241	93221.0333
738	300.182737	0	-245.23039	2128.52753	-226.693799	-198.352054	-203.130391	6343.36404
740	297.918604	0	-204.28331	1974.54149	-188.060262	-164.13849	-162.183311	49315.539
742	300.128374	0	-224.778001	-105.51853	-168.494013	-179.038616	-182.678003	282810.293
744	298.621361	0	-196.463438	-72.629438	-225.632406	-193.695403	-85.2366094	42199022800000.0
746	295.0203	0	-214.96657	97782.5374	-178.672196	-223.066571	26924.4728	54805.4188
748	299.935768	0	-159.740009	62.2770263	-188.832341	-160.016133	1659.92735	1231.00344
750	298.10404	0	-186.560787	-79.028408	-215.706067	-185.186285	1065.5761	31471915.5
752	296.870352	0	-198.578001	-149.861668	-183.203221	-161.876996	-156.478003	11437.2866
754	296.381744	0	-227.827806	310.667088	-257.022178	-220.842605	1371.44103	1365272650.0
756	297.122171	0	-183.51291	31405.5532	-194.094774	-168.048876	-141.411377	9287.16885
758	295.327665	0	-199.891531	-59.1153346	-229.091532	-154.345243	39891.0433	11928157500.0
760	297.224739	0	-203.909097	1080536.78	-155.131726	-212.009097	12275.7456	341137.774
762	297.423288	0	-196.15632	2702.44215	-225.333561	-192.624233	440.555835	172447.808
764	293.586187	0	-202.668077	970.899178	-231.862332	-195.733557	363.448674	1188886680.0
766	297.237913	0	-108.261171	15966.2817	235.306532	-116.361172	433514.458	153635.113
768	293.724224	0	-210.029947	-192.053157	-239.22709	-199.014793	578.123084	14230546100000.0
770	296.112493	0	-160.996332	9416.64073	-190.196328	-136.824121	3263.23469	10748.9756
772	303.119657	0	-220.523069	2186.54075	-211.715534	-179.953719	-178.42307	116680.534
774	298.968167	0	-190.052679	-43.7482632	-139.503463	-198.15268	13381.684	620654.229
776	294.198363	0	-174.458516	303.923914	-179.902586	-182.558347	1046.31464	8563.1332
778	297.761894	0	-186.615368	2525.67649	-175.055206	-194.715369	1496.87146	27165.3997
780	297.81061	0	-190.701801	4458939.77	-118.846835	-198.801801	203663.206	39390634.7
782	297.826521	0	-218.01414	-218.01414	478.98191	-171.43331	6762.6735	66193.272
784	298.454003	0	-173.288484	-20.0339776	-202.485294	-164.898636	5601.4127	525.320308
786	289.91442	0	-223.593751	5512723.49	-242.727317	-231.650761	4409.81059	5994342.85
788	294.729615	0	-147.326833	-94.8590298	-156.868685	-155.425945	17838.2705	20364.408
790	304.35269	0	-206.733133	803.632264	-203.656909	-214.833128	186.616141	2490.353
792	299.127565	0	-193.331522	35.7823287	-176.850149	-154.165996	-151.231524	9447.75394
794	295.781866	0	-186.535458	-87.916814	-176.342924	-194.635458	8583.97666	51753.9882
796	306.474321	0	-177.997772	29614.7636	-207.099259	-178.058274	1521.35059	7892.75298
798	296.995257	0	-204.735631	-204.735631	270.90039	-172.519324	5708.03545	18609.3686
800	298.299697	0	-219.640163	3289.22716	-248.815046	-216.351113	4357.29201	1150373240.0
802	301.138724	0	-155.536975	-76.2857403	-184.566344	-156.922777	97.5293653	624.530511
804	300.326852	0	-242.843738	10021.4099	-193.903738	-193.724223	-200.74374	104304.108
806	297.744012	0	-194.657619	237.128759	-178.321583	-202.757619	1362521.23	1411.35597
808	304.51805	0	-143.417458	194.420265	-172.599035	-139.363876	455.823569	18878.0375
810	300.275453	0	-160.300544	30985.5555	-172.760357	-168.39766	1999.45979	24617.0785
812	304.219676	0	-153.181403	421.724755	-182.37944	-143.588798	1194.95469	169852.016
814	298.080782	0	-153.262585	8199.65383	-182.454702	-147.111209	323.002133	52741137100.0
816	292.899207	0	-165.222027	-165.222027	334.127117	-127.135608	158413.35	29310.4004
818	295.355062	0	-183.161139	56.1390171	269.248661	-191.26114	2131.05221	4714.06814
820	296.483981	0	-215.083461	18.6610892	-200.512803	-167.449513	-172.983463	42775.4537
822	295.017259	0	-158.056345	13875.5072	-147.96674	-166.156345	2251.8585	8968.25989
824	299.810654	0	-187.358139	13.7049374	-216.558138	-161.068088	444.37398	1007.67042
826	289.626317	0	-194.090902	23881.9507	-63.5747172	-150.568598	-151.990904	3825629.06
828	292.392786	0	-263.668935	-196.413072	-231.818768	-213.914684	-221.568936	1273173.76
830	299.469679	0	-222.452618	-57.0039441	-214.080415	-199.127628	-180.352611	16891885200000.0
832	297.483315	0	-203.365062	6546.32748	-179.704212	-169.282379	-161.265063	216267.685
834	300.551453	0	-213.760249	-69.1521458	-185.720063	-221.860249	5616.40537	38237992.5
836	296.855901	0	-263.164659	-144.060909	-256.880965	-227.395236	-221.064659	228779.145
838	299.121712	0	-201.626166	-68.2431306	-227.661	-208.916531	6117.25801	4647.77427
840	299.010902	0	-155.003067	6426.82925	-184.022365	-156.525988	477.989234	1056.58032
842	298.743799	0	-148.003569	6394.34411	-177.189216	-143.33344	85.0868165	17246.2094
844	294.056834	0	-153.00779	550.284403	-103.751673	-161.10779	7854.44856	23052.0516
846	302.016045	0	-222.199416	-167.218433	-203.131401	-188.617061	-180.099417	43352.3799
848	296.088923	0	-254.528002	-209.037095	-251.540365	-217.423072	-212.427998	298.932635
850	292.598253	0	-145.002308	-29.0165545	-174.187484	-140.411837	311.96508	3489833840.0
852	299.635588	0	-204.42943	-9.97916464	-233.590722	-202.205172	89.2003754	4489892880.0
854	297.650866	0	-215.293345	-129.752394	-222.190724	-191.517437	-173.193035	19698.0563
856	290.644209	0	-219.313412	236.647308	-179.388814	-173.769213	-177.213413	107304.856
858	297.479434	0	-154.410241	17827.0491	-148.130466	-162.51024	658.913522	15186.7349
860	293.783915	0	-224.833571	6345.96128	-254.033487	-207.449832	500.982924	65310111200.0
862	295.285792	0	-183.521323	-98.1655575	-147.589073	-147.514609	-141.421325	2859613.13
