time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	294.999572	0	-176.490447	-105.794792	-142.516408	63.3722621	-157.370444	382.281909
2	304.428881	0	-228.73131	45618.7314	-229.561309	-12.6570902	2954.8043	55561.8098
4	299.148097	0	-233.543771	45019.4296	541.628498	198.660201	35223.9666	-175.563772
6	294.381772	0	-204.814289	-204.814289	221028.022	12506.6508	20329558.5	4450025600.0
8	300.51277	0	-234.460995	672.779834	-235.287784	-47.2160849	1885.97292	13773.9075
10	301.095368	0	-263.959717	-214.90276	-264.789715	-59.0300354	112719.698	323.742038
12	296.691768	0	-209.161553	-209.161553	8665.5931	14776.3386	1028155.63	513649630.0
14	297.633006	0	-233.161095	-70.1396685	-233.991095	81.794614	6542.89984	5210.54523
16	294.90366	0	-233.28016	-233.28016	1068.75184	532.104171	25146.4778	399309610000.0
18	296.639962	0	-321.994572	-321.994572	872.509201	13220.8471	275818.837	143920151.0
20	299.470475	0	-250.053206	1878659.72	75.9512699	-79.2832015	23716.4284	68302575.7
22	301.222641	0	-230.581231	-173.282224	-185.699761	5.49193491	-211.46123	254428834.0
24	296.513918	0	-219.596979	-129.384492	-144.125763	7.3410927	-200.476978	1580.65218
26	298.421617	0	-278.900903	-170.400516	-249.236864	-57.3307367	-259.780891	2336.6971
28	294.577106	0	-212.462937	1305.59485	-189.771717	4.78923163	-193.342749	17235.3911
30	292.445408	0	-195.668394	-165.881149	-184.424906	-24.8793425	-69.2265716	1908.27381
32	303.61584	0	-146.213872	-90.1510563	-88.4127943	81.4675141	-127.093871	-3.99890074
34	301.180215	0	-189.43909	38983.3926	-146.823434	22.9386343	-170.319089	873.635322
36	297.181962	0	-256.87239	-256.87239	7533.08364	1379.71998	3203946.21	34438174.5
38	294.365075	0	-277.12144	-277.12144	13146.3977	14140.9748	30086222.5	220708333.0
40	293.10954	0	-200.347057	-104.399259	-95.6440411	-29.5770528	3209.96494	2987222.69
42	302.743544	0	-202.066857	-202.066839	18.8274844	-2.02026087	39874.9071	2583.47127
44	299.26888	0	-270.91794	42.6482229	-50.6240771	-100.147936	9722.69785	58841.6255
46	295.656806	0	-240.075722	-240.075722	63425.6283	722639.232	1376128950.0	475500951000.0
48	298.42263	0	-306.203932	-306.203932	1194.86443	227.247711	97494.1528	389544.685
50	304.929946	0	-193.520029	-193.520029	289.623368	42.8157422	25112.4579	13890030.4
52	298.361786	0	-186.095597	-34.9907624	2094.76727	168.609574	-166.975596	25882.4378
54	302.94012	0	-225.667912	2151.32425	-226.497888	-26.2649947	-67.6022494	4218.76017
56	294.830196	0	-217.076338	-80.0121827	-217.906338	11.9649152	-40.6409004	43.7660869
58	297.201238	0	-184.934337	-99.0531427	-92.4397383	-14.1643323	1914797.2	117451.86
60	298.135916	0	-261.815788	-261.815784	925.93536	-58.141414	890150552.0	25482871800.0
62	295.108227	0	-224.1204	-151.249183	-176.564249	-7.3445138	-205.0004	12331.2235
64	295.036561	0	-239.61394	41.8311873	-240.443936	-35.6937653	3199.74624	798510654.0
66	299.429238	0	-228.149228	-171.54924	-228.979226	-22.4511531	278.678679	105049.784
68	296.31608	0	-245.925303	227368.642	153.534016	-75.1552987	10720.4592	56238301.3
