time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	299.664588	0	-160.8478	-134.328913	-161.540251	-115.720788	380.279717	95676.6208
2	295.065486	0	-147.533843	163.430953	37.8150886	-37.2563229	8288.67412	-89.3938435
4	298.307506	0	-195.70464	-136.982348	69620.1339	495145.358	3604635240000.0	-137.564641
6	294.779028	0	-119.91743	1071.4711	-98.2228691	-89.167136	45.701675	1127.0004
8	303.674098	0	-180.515125	-180.515125	1976.81493	696.952204	49162.4231	1001.50353
10	302.467421	0	-149.021987	-131.695514	-149.719643	-92.2408453	271.73896	4746356720.0
12	300.078512	0	-197.986964	-197.986964	24144626.4	2572676.2	196131744.0	2702560.24
14	296.389668	0	-153.855559	567.447843	-5.22474942	-42.6562856	-137.855559	90559.7819
16	295.513109	0	-171.688368	-171.688368	-48.4545044	73.2884647	1025.98504	7016.63628
18	300.205799	0	-135.426349	1804.20946	77.4439686	-84.8392183	-119.425523	3830.77844
20	297.720171	0	-125.245643	-125.245643	21350851.0	33347.7589	953411469.0	44871.5647
22	297.886618	0	-186.339891	-47.6896799	71.2453438	-122.814641	-170.339887	608.405689
24	297.403765	0	-134.676934	-134.655522	-80.1334725	-92.1443033	-5.33156454	1687.1295
26	296.640253	0	-116.563268	-40.170778	-50.9185535	-33.8998668	-100.563268	1041.08521
28	297.669986	0	-143.048463	534.884098	-143.748074	-90.5958631	306.674394	1240.74187
30	298.280378	0	-139.243831	-114.045522	183.226599	-54.0876076	-123.243736	692.027207
32	299.787186	0	-189.715912	148903.039	-190.415355	-138.151021	11.058946	533.6101
34	300.739052	0	-176.547394	5019.80196	-99.3115747	-114.420923	-160.547387	522.086845
36	298.03808	0	-99.4225897	269607.189	-58.2477466	-68.6725895	-7.43630032	35405290.1
38	296.581572	0	-162.017935	-33.1540738	-162.707293	-117.758377	9078.83636	46264.0681
40	297.505687	0	-92.0892508	10581.2938	204.979279	-61.3392508	695.613753	8459.02863
42	299.056596	0	-193.72555	465817.923	-194.423613	-145.248148	11582.0554	23256.3088
44	302.050293	0	-121.944167	-121.944167	12.9535319	-23.4255004	40589.38	7588.33548
46	302.405258	0	-167.622041	-167.622041	800168.729	1710.22207	11894163.5	5144877.4
48	300.004764	0	-126.063324	-126.063324	4655.70017	2051.49183	404.856732	550.644853
50	293.604921	0	-177.682777	-177.682777	18794.0148	378.099644	9005817.22	728.401631
52	299.354602	0	-84.0290268	-84.0290268	999.751201	47.9035132	3494.7114	2806.5949
54	296.131462	0	-155.405488	-105.196911	-156.104998	-103.521631	-94.684852	434.980135
56	294.633166	0	-112.387027	80781.617	-97.3319179	-81.6327327	4032.71574	4648.84208
58	300.734647	0	-134.856936	-101.806692	-135.555354	-85.8730029	906.505919	2284.04023
60	296.037761	0	-146.840776	-146.840776	535.411183	107.549943	161087.023	168794.696
62	298.825422	0	-145.172197	23745.4801	-69.8975826	-114.422197	305.424979	126735.76
64	295.749017	0	-129.561238	799.929881	453.308714	-98.8112376	1801011.72	204706.088
66	295.891406	0	-157.131837	96.944332	-130.787509	-126.381792	111.407345	193279.618
68	295.862154	0	-145.233453	2252.9775	-145.93248	-95.0505506	167.483779	2857681560.0
70	295.952319	0	-90.7090159	-90.7090159	59136.9589	489874.281	7688.6811	1730904.31
72	294.707495	0	-159.475007	-159.211864	-154.049615	-118.534068	755.429092	7970.46677
74	297.287185	0	-195.964598	-23.3127747	-122.650301	27.0464644	-179.964598	333393527.0
76	292.232284	0	-179.606205	-133.688956	-127.280694	-115.188996	-163.606202	299078.918
78	293.026958	0	-122.777268	-43.2805053	-43.9063749	-68.4665049	-106.777085	5605.51971
80	297.16114	0	-184.549234	3406.67707	-171.298255	-153.790332	209378.94	9790.18102
82	298.612058	0	-133.182504	-91.7405845	-133.881729	-82.4356717	15236.3299	420108.49
84	295.357456	0	-196.666476	-131.020098	-130.9664	-145.196042	-180.665898	6791.03883
86	294.937781	0	-145.385949	23.4554528	-2.0042812	-83.9560693	-129.385939	732.056741
88	293.58309	0	-125.394888	18883.2194	-31.1809005	-94.6448878	3276.9667	467267741.0
90	297.931221	0	-140.666661	-140.666661	3319.82081	2608.8274	251085.224	3853491.24
92	300.271126	0	-116.14287	-116.14287	374.90165	8.95637109	29318.023	19089.0899
94	298.172781	0	-159.891376	-159.891376	3722.74638	-29.2705982	129079.654	6235251.08
96	299.158021	0	-151.007623	533.709699	-124.857043	-120.257574	38421.9445	712.659094
98	297.960621	0	-164.228623	6668.41038	-42.827701	-133.478623	794001.317	2871.34877
100	294.327741	0	-141.755664	-141.755664	21048.7321	1751.95894	954144.029	1521.0104
102	301.631418	0	-167.233024	-50.6194751	-167.165173	-133.20635	2042.13977	714871446.0
104	298.702646	0	-126.701718	-83.0268196	-127.401511	-72.6847713	31744.6276	63755.5141
106	299.736181	0	-150.223945	-84.914055	19.5655872	-119.473945	743.532822	134164604.0
108	308.278362	0	-106.83106	-106.830911	93.2968572	-51.9998686	979.628426	207229.497
110	298.832876	0	-172.138129	-172.138124	169.498472	-108.812332	156748.232	229054.817
112	297.062939	0	-153.286901	-153.286901	290.210018	162.081064	15110.0692	36611.8715
114	295.109735	0	-138.689964	45489.0823	302.373635	668.019424	-122.689964	13667.5513
116	293.16971	0	-75.8998125	-75.8885951	146.261974	-31.7703596	15755.0746	22332573.7
118	297.726087	0	-96.7016439	126.451871	-97.4015148	-41.5147957	338.791314	680591.202
120	298.15292	0	-127.529921	-127.52917	-27.0849816	-76.7069223	241.918827	51803.6944
122	297.527044	0	-183.586752	29097.362	-173.049832	-152.810035	19486.9743	322267.151
124	298.212786	0	-66.76123	23261.9078	-67.4433318	-23.7861186	162.103258	2479.41672
126	295.798333	0	-129.388653	394.867284	-130.088607	-71.6119269	699.153956	29756.8738
128	297.82594	0	-140.365048	128338.075	946.120427	-109.615048	13298.4643	48296.0131
130	303.397473	0	-191.552179	2211.5381	-192.210884	-150.636856	9115.77793	4545364430.0
132	304.468266	0	-135.967669	-135.967669	-73.8418415	-45.4027649	2549.60049	3202.70646
134	298.983028	0	-175.354233	-132.583525	-176.054184	-117.768249	415.806172	1433.44949
136	298.086872	0	-140.179508	286.22161	-119.810924	-88.8397382	-124.178396	488.845728
138	302.460382	0	-100.172187	-48.2802222	2323.25417	-69.4221872	2248.61508	253069.566
140	293.986685	0	-212.235036	499.764868	45.9734455	-20.836134	-196.235036	469.617962
142	299.370989	0	-82.3430426	-7.25650635	16.8841343	-51.5930426	681955.728	178822.965
144	300.676857	0	-170.66613	-82.6999162	-171.360007	-125.039039	78656.8973	116.132428
146	296.620713	0	-151.951764	1099.97989	-78.579135	-76.9683186	-135.951764	1003331490000.0
148	301.161266	0	-177.903257	11824.6281	-83.3318084	-147.153257	1830.47558	281936.465
150	305.177751	0	-170.927793	18171.3667	325.703492	-140.177793	617.977128	4767.20262
152	301.938329	0	-150.866176	-150.866176	469.251904	-61.1954123	1357.75502	4977367.08
154	298.503047	0	-137.903443	21592.4614	48.6106133	-107.153443	165.66316	9469206070000.0
156	303.438014	0	-162.341102	9.37848871	-163.041005	-106.449706	430.363348	26212.1842
158	294.621976	0	-127.906992	1341.39629	-128.606691	-74.8159231	-49.9762278	1668.25026
160	301.767657	0	-118.16776	98235.4719	-118.866924	-67.6103037	6524.59335	8390.10067
162	301.371974	0	-109.445174	391.524566	-100.83752	-78.6365955	414.415923	681.571056
164	298.939038	0	-131.13934	11062027.2	-131.829698	-86.6357912	3329.00812	787176.137
166	297.528298	0	-133.831185	-133.831177	-103.125716	-55.9296646	22355.2653	10821857.2
168	300.515718	0	-147.399432	-147.39942	-91.4319915	-86.5051419	7849.57886	4162.4185
170	301.138704	0	-100.096088	4840033.88	-88.7300565	-69.3269984	892.790112	314851.314
172	294.125593	0	-124.709186	-124.709185	-49.6301432	-57.6432845	15396.3716	4115669.71
174	303.356414	0	-131.480354	-94.6707014	-126.458401	-100.471156	718.937846	3773390550000.0
176	306.793262	0	-165.95949	-83.5165372	-74.8388004	-135.20949	1863.22852	4585.71316
178	301.936907	0	-109.742649	138404.206	-109.730453	-75.5559922	2488.43068	1069.01591
180	301.207647	0	-120.705138	-85.9645867	176.148262	-89.9551359	95518.1485	3688995.67
182	295.994154	0	-142.18729	550.478415	-142.88729	-70.0512782	633.370659	2611.52749
184	299.023388	0	-130.003895	943.250621	12.1494418	-99.2538948	1119.73045	23516.5814
186	297.086365	0	-66.0475977	148.810648	36.2250198	-35.2975977	452.541036	228.841195
188	300.498102	0	-132.539362	-46.4395753	-133.239351	-71.2316316	201.39049	2022.70255
190	296.440981	0	-94.7131181	8631.26881	-88.6084405	-63.7988126	472.636514	9267.40672
192	294.549016	0	-112.353763	-43.840415	-113.021596	-70.824058	4.90543547	718.650977
194	290.998245	0	-138.976187	563669.993	-139.601119	-99.5248736	2216.91203	1014.36466
196	296.554719	0	-167.22938	-167.224976	-63.9851217	-120.786631	93917.6299	602220072.0
198	298.776474	0	-109.277781	56.050217	22.4059398	-17.606207	-93.2777813	704.964442
200	296.933383	0	-161.632433	-149.082253	-162.316128	-110.293849	650.916537	1689806900000000.0
202	299.846559	0	-132.461083	90910.7264	291.729232	-101.711083	156099.921	30443.0375
204	297.763692	0	-144.455419	1616.15214	219.519403	161913.447	-128.455419	12020693000.0
206	294.118615	0	-115.089972	-112.069225	-114.918609	-67.2646894	3464.89992	36952.7344
208	293.697587	0	-137.236164	-22.846056	363.140193	-106.486164	106.603884	37106.2505
210	297.761972	0	-114.756515	-40.2666847	-115.452334	-68.1851452	860.38082	25931.3029
212	299.564017	0	-137.328195	235828.118	-138.028194	-65.9049055	-65.1115963	115414073.0
214	297.720668	0	-125.953227	2403.23928	-126.653227	432.343836	665.52785	661384.633
216	297.991422	0	-159.267046	649.926655	-17.0111945	-81.9174698	-143.267046	1077.54249
218	294.851522	0	-138.178767	273279.163	-76.2816563	-107.428767	4013.0927	4125.22269
220	299.258798	0	-146.217661	73190.6457	-126.444399	-115.467022	233.281196	312299015.0
222	297.908346	0	-99.9438928	96413.2305	-65.7206819	-69.193891	14782.5582	58070.041
224	289.427565	0	-152.936292	-152.936292	-112.720283	207.451237	73466.9459	26365.3969
226	295.185286	0	-128.76736	-128.76736	22038.3335	1791.19403	1316724.99	261186991.0
228	297.787816	0	-93.9361156	-93.9361156	5623.96966	2266432.62	314440252.0	56430376400.0
230	295.088121	0	-91.774523	-59.2995044	-92.4724165	-43.0563952	-53.7684513	147329.137
232	295.703049	0	-168.013188	-168.013188	25579.2621	-15.6505192	923839.097	1067.82907
234	300.645979	0	-112.254122	-62.023301	-112.945442	-67.4905239	609.949085	1110.81874
236	297.398105	0	-112.471009	550.300609	-113.169968	-62.4555985	577.765023	96374.4486
238	296.395952	0	-148.248402	25.6690387	-148.940557	-103.23462	553.623358	6745.90086
240	295.92739	0	-155.992896	85476.8493	-156.692881	-95.366592	125.144882	27313109.1
242	295.505309	0	-83.381419	-62.4629677	-84.0806101	-30.0670009	-20.2864715	625.335688
244	292.110195	0	-132.585549	27344.1868	3.12117768	-101.835549	23672.8861	45038.3328
246	294.247635	0	-191.632031	1130.64624	-8.77754199	-160.882031	119.655312	12124.1044
248	303.82846	0	-150.44853	210207.723	-151.147558	-100.264502	41602.8496	5797278850.0
250	298.343572	0	-167.470231	408.109182	432.684628	-136.720231	580.459443	359209.349
252	295.506745	0	-171.123022	20157.009	-73.0955979	19.037681	24770.9355	-112.983022
254	292.665636	0	-110.382435	-57.9631667	-52.8467199	-79.6324348	1294.92274	1182174160.0
256	295.096673	0	-230.347609	55257.6565	1264570.51	41116.0984	668279678.0	-172.20761
258	294.451943	0	-157.54024	514.375528	-158.238275	-109.099735	1812.767	37543806800.0
260	298.638832	0	-162.850815	-162.850815	100.408576	-87.5723218	81229.8877	19558.9833
262	299.198268	0	-150.120471	-100.031095	-150.8199	-98.6167016	81685.7231	2791371350.0
264	298.596416	0	-174.398901	11648.0902	46982.3014	116484.609	72650995.6	-116.258902
266	298.181214	0	-149.005385	-118.145445	-110.302128	-103.146597	-132.999799	3565.87722
268	295.095791	0	-231.423835	-153.445515	23299.3388	14487.9967	94402.4395	-173.283836
270	292.442149	0	-93.2647013	-93.2647013	658.860856	-5.57618548	12586.7582	24052.7418
272	294.419418	0	-83.0256013	15275.6898	-36.2674077	-52.2756013	6382.72795	19653.7993
274	295.420736	0	-96.5565626	-96.5564716	3263.18411	-40.5043411	60.3122025	685.733496
276	298.342722	0	-148.565506	814.771399	16030.0149	15169.3099	125974621.0	-90.4255064
278	300.599216	0	-120.830056	255.084395	-21.2064787	-90.0800558	210963.701	3910442.99
280	302.657556	0	-114.348889	-13.2541599	-60.3071003	-83.5988893	1460480.81	6225.66555
282	301.484792	0	-128.487745	290.905366	-47.2599389	-97.7377452	1595.33884	40886672400.0
