time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	295.915336	0	-157.389293	206.981617	-86.9590863	-108.730418	1259.79649	-64.0792952
2	293.693145	0	-129.37184	23154.684	-158.836195	-122.653558	123.920233	3142.07451
4	297.416889	0	-115.61419	64.9717244	2974.97105	1665.48819	50740.6067	-22.3041923
6	295.591531	0	-98.6415388	3276.14624	-70.8490639	-56.6194787	83.8682339	-5.33154123
8	299.263232	0	-76.3289824	102.28055	-69.9891166	-84.6889807	173209.988	235278.586
10	305.593218	0	-132.943554	949.648144	-162.413554	1.88172307	2632008.47	364080.193
12	297.786458	0	-118.363847	118.204298	-147.831557	-109.412015	47.1386345	134596.295
14	302.511888	0	-72.875526	-72.8755259	1173.20385	-39.3380431	406.365182	19204.0512
16	296.141433	0	-66.8192664	2009.13321	-57.7905031	-32.9938461	-33.3892655	28979.2881
18	302.165235	0	-146.437391	382.009389	-175.891751	-142.239138	226.370034	1263.52403
20	298.68742	0	-96.0752511	331.413551	-125.539194	-89.5313081	123.82616	526.131399
22	299.244583	0	-82.3072197	789.508567	69391.3264	11396.9496	68602.2143	11.0027779
24	302.624584	0	-125.126028	18.2961407	23313.3172	15139.6759	8035346.67	-31.8160307
26	300.425636	0	-131.138877	1868.85403	-122.458449	-97.7878003	-37.6952753	-37.8288787
28	302.892021	0	-117.329354	137.085355	-77.7214052	-52.4420833	16.4108687	-24.0193565
30	295.619496	0	-93.6228014	3181.61971	-100.477475	-80.8040119	-60.1920511	1704.1176
32	295.368671	0	-157.862087	1216.07947	-114.366736	-104.737629	-40.012532	-64.5520897
34	296.523567	0	-46.1847345	17621.291	-53.8088211	-54.5443669	168.155748	38794.7726
36	299.811781	0	-124.211496	2362325.69	-153.679913	-114.343738	70.1780004	239.594508
38	299.857163	0	-67.6705653	49999.6063	-86.3968588	-75.9979244	374.616084	467415.09
40	301.199093	0	-168.69714	184458.861	-171.090461	-177.057096	107.078107	62795.2502
42	298.76266	0	-118.468046	2551.26129	56.9536654	-126.828045	2421.18013	2944.918
44	296.404839	0	-127.930876	1250.70381	-119.713565	-84.8313754	-22.4483598	-34.620878
