time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	297.262909	0	-138.222706	890.227959	-72.7961817	-107.472707	3275.98807	12616.7334
2	301.762532	0	-167.591069	-167.591069	253.784925	-10.9908209	1603.95411	3477652.47
4	295.836016	0	-126.169643	-126.16958	129.113003	-69.2152866	4330.37632	795618.532
6	301.608949	0	-159.009315	787612.389	-155.020373	-127.854585	756.858532	15016766.6
8	296.017079	0	-131.380083	9.5139229	-66.6068118	-100.630083	3663.86962	1551025.63
10	294.2836	0	-160.741763	-111.304232	-161.441732	-101.965259	1602.35201	225244.948
12	296.833281	0	-116.452887	49207.1571	-117.125525	-74.5246849	905.346204	18587.3902
14	297.628123	0	-113.685881	-65.2758295	-78.9989269	-68.3855064	-97.6788928	445.289444
16	306.147119	0	-118.181383	-118.181383	4145.26034	1694.09818	9226.20882	40554887.1
18	296.499253	0	-196.798908	-196.798908	636.237819	1150.91431	24457.1676	-82.9479708
20	303.752198	0	-159.918547	-159.918547	38052.9935	2398.95231	85393.5479	318813.014
22	291.221025	0	-162.236062	-162.236062	2212.55235	1815.52965	417612.82	1340731160.0
24	293.135228	0	-87.7886409	2093.59286	1081.54309	-57.0386409	3719.56338	5666514.09
26	300.833518	0	-135.382519	-135.382519	1108.19673	194.199379	237030.69	372424.057
28	295.11767	0	-142.589327	-142.589327	50.0467391	-10.2404295	1184493.5	138093934.0
30	300.114668	0	-107.334361	-107.334361	1016.89337	1374.81298	6119062.08	25671.2184
32	297.071745	0	-183.470364	-29.0260795	-141.730504	-114.769454	-167.470363	2861.19946
34	301.555517	0	-131.030749	5.71523753	-104.945197	-100.280699	1523.88585	2627.63972
36	294.16043	0	-121.89525	112110.708	-122.595247	-56.8061442	3483.06098	448259.294
38	296.346572	0	-87.9554701	57.4484221	-58.5141024	-57.2054572	678.396774	257623.774
40	297.057968	0	-132.637807	-60.7907612	1878.07185	107.268565	-116.637807	2395.73237
42	294.490875	0	-116.733319	14806.682	-84.0807994	-69.5320619	-100.730074	55271.8829
44	296.484092	0	-157.432848	13421.9553	-158.132811	-99.1347	107.54423	84025.7933
46	292.908219	0	-149.683298	30654.9688	-150.382589	-98.7166496	48.4063656	1419.44026
48	300.748554	0	-190.325868	29507.9783	-191.021234	-144.009624	53.4914331	15767.0547
