time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	302.054573	0	-170.683604	10845.8374	2912.90376	261.816861	65726.1957	-77.3736059
2	303.983749	0	-149.320513	1110.09743	-70.4572817	-79.1432819	658.016944	-56.0105155
4	300.190931	0	-100.137389	6376.51111	-89.5535864	-108.497389	17.0864731	32081.4505
6	296.534096	0	-156.780127	253.008451	-148.514646	-112.87106	77.6335285	-63.4701287
8	301.875006	0	-172.798531	28677.1984	-153.290977	-138.473899	-139.36853	217317.295
10	293.055229	0	-101.32973	119367.072	-66.0675702	-64.423672	-67.8997294	401606.908
12	301.926013	0	-130.6963	-130.6963	3985.55096	1379.84893	14878735.9	3240.88049
14	295.918229	0	-129.114405	-62.3315164	-104.367008	-99.0488649	-95.6844042	1571692850000000.0
16	295.345347	0	-99.7820894	-99.7820894	-75.3720169	-59.8945989	78.7977286	152958.169
18	299.590306	0	-43.2605749	271.755501	-72.7236711	-37.0403698	8489.67199	1599.2671
20	296.635806	0	-80.3508695	504.206161	-109.697731	-81.2119451	320.294755	1590.84243
22	299.639076	0	-76.4239396	-3.82754162	-105.893494	-63.4125156	10182.7397	4483.75947
24	296.047663	0	-131.529522	3563342.33	-160.99724	-122.568674	16103.0559	219189.903
26	297.037319	0	-83.2421949	1107.29668	-112.637531	-82.8876933	187.155551	253732.844
28	300.345346	0	-88.8040727	244.760481	128.295832	-97.1640724	25.3932397	70292.1293
30	295.702696	0	-104.006603	38.8540231	-133.476603	-26.6559233	450.180627	24180.3278
32	297.204922	0	-76.3123685	56270.0991	-104.723166	-82.0559734	232.228219	10605.8422
34	301.949933	0	-167.165341	33.0693188	-151.400317	-126.133984	-133.735341	603.045846
36	298.761152	0	-113.775037	23891.3572	-143.242642	-104.933818	251.639436	24632.51
38	295.208227	0	-126.245672	379.308671	269.586313	-103.563156	-92.8156625	167705.523
40	299.206272	0	-104.702852	2994943.76	-134.171223	-94.9054751	1060.64783	411216.182
42	300.062458	0	-142.299021	24918.9748	146.58714	-116.609741	-108.869018	7092.11965
44	299.318076	0	-65.7511094	12.0316938	-43.4728408	-43.8474811	-32.3210968	11561.309
46	302.890886	0	-100.488862	36674.8244	-96.4209012	-108.848859	156.280926	124056.446
48	296.945821	0	-87.7851532	5771.53943	-89.9531235	-96.1451123	639.557359	28325.0454
50	301.885182	0	-123.924529	564.429368	-101.282346	-89.3644485	-90.4945288	2589.66553
52	301.515891	0	-107.838513	-28.616258	-137.294138	-103.425842	-46.7771817	22692.9519
54	298.924184	0	-63.4656474	-63.4656474	409.809695	-26.2905432	528.559174	1271154.57
56	299.720504	0	-98.2905539	1227.58593	-15.7984529	-106.650554	202.954187	261099.452
58	297.896281	0	-62.3103331	-62.310333	202.729005	-28.9869361	736.938608	66002.729
60	297.528739	0	-103.090394	1242.26863	-132.558246	-93.9792688	3200.6637	60420.4504
62	297.02204	0	-90.1446229	3757.08446	-119.240005	-93.6387778	699.869236	513.295793
64	297.125407	0	-112.452095	831.440457	-90.3377881	-73.372098	-79.0220943	8470.42373
66	296.257954	0	-87.6828942	-87.6828841	507.668962	-65.3099614	457.753643	37988.1776
68	302.206482	0	-116.69578	-19.4929629	62.6456636	-125.05578	48088.0144	47643.1805
70	294.361595	0	-150.109124	-67.7024028	-140.491971	-107.975264	-116.679123	129.153879
72	299.640878	0	-149.158495	1477.78036	-122.750121	-115.00263	-115.728495	155422.775
74	297.408175	0	-89.830363	46164.7035	-41.6630866	-98.1903626	8210.95105	28790.8018
76	293.962376	0	-162.025729	-162.025729	1530.64126	869.673181	7028.14191	17004.8727
78	296.347158	0	-125.31882	-125.31882	100.681233	-88.5788592	8780.58929	539.657994
80	298.903964	0	-102.560821	259.636231	-132.012565	-98.7445294	1855.73925	24348.5254
82	299.062102	0	-130.186784	224398.0	-44.3525693	-138.546784	2880.83313	915356.755
84	301.252822	0	-150.714785	-150.714785	477.260188	-101.911404	594.522491	16229.8059
86	296.986851	0	-126.673955	487.053847	243.399192	-135.033954	296.044925	3479.67646
88	301.919995	0	-72.1415533	5889.0701	-101.590616	-68.6634536	210.828076	71435.5665
90	296.641523	0	-59.1140576	-59.1140576	10176.0296	2360.96086	156975.899	71730.6067
92	292.870048	0	-152.927729	-152.927729	4104.24602	-66.7964793	589.344887	6106.33279
94	298.346031	0	-48.4277366	748.73003	51.7051397	-56.7877363	2629.03966	1268.86094
96	293.5633	0	-68.0792761	9701.9387	-46.2732808	-48.2357371	-34.6492476	5599.50589
98	295.707247	0	-44.2981564	6379.74613	159.635819	-52.6581561	353.532918	2173.67701
100	297.978686	0	-83.2595641	28825.5096	15.1399071	-91.6195637	7701.97559	18715.8606
102	299.082308	0	-135.245654	93.6727748	-138.668654	-143.605586	91.4404699	4530.29423
104	299.263599	0	-131.47227	431957.341	-160.938365	-123.841604	150.697592	2859.15254
106	299.804827	0	-85.5055661	334.101225	-89.0416529	-93.8654952	683.870339	625.401229
108	297.885103	0	-99.6689382	11943.6894	148.053465	-108.028938	193.38088	12744.2861
110	297.944216	0	-194.45006	129472.569	-156.156369	-151.103098	-161.02006	8234.76856
112	297.566273	0	-205.3402	87.5127316	-201.611022	-180.844077	-171.910191	16489.9094
114	297.467271	0	-114.703211	10289.264	-101.049623	-90.0421002	-81.2732069	2300464.73
116	291.056916	0	-107.707331	2989300.99	-136.824131	-111.066065	203.48917	792222.409
118	303.466357	0	-129.687689	82.5958709	-159.157297	-116.362092	2357062.83	44813.029
120	297.816187	0	-127.196863	35593.4482	1675.55159	-95.0925111	-93.7668628	7491.50768
122	295.130685	0	-151.389163	-151.389163	-37.6763221	-105.778008	1844.81188	184137.172
124	298.388593	0	-87.5381891	-2.62145867	-64.9485267	-95.8981888	103.150948	39725.8063
126	303.307234	0	-92.1466185	9081.39277	-68.382623	-63.4862751	-58.7166174	479075.895
128	298.512451	0	-134.111301	367.225663	-102.960068	-101.335297	-100.6813	121558.727
130	298.06449	0	-102.253983	1376.90575	-93.3108412	-70.1082939	-68.8239815	12852.8072
132	298.697803	0	-50.2440213	6105912.88	-62.2472556	-58.6018697	646.307952	3053.87776
134	304.201479	0	-89.9530286	-89.9530286	135.333493	83.5295172	1101.23674	28249.2701
136	294.804137	0	-76.6068701	488621.229	-58.2313904	-84.9668697	877.339607	159343.109
138	297.273915	0	-99.0416016	203.336745	-112.594856	-107.397578	813.288155	2643.50732
140	301.153328	0	-79.1998022	146.837108	-108.518907	-80.5507895	2805.21928	18360.9634
142	296.82791	0	-168.833391	-168.833391	251.405542	-124.442785	540772.544	24891.1394
144	295.768374	0	-111.97847	2203.47536	-100.874943	-120.338469	61801.3124	6521.84829
146	298.115042	0	-139.415538	996.432541	-145.976002	-115.109801	-105.985294	9756.82805
148	296.467999	0	-113.870827	1146.12398	-15.8611408	-122.230827	15.0585478	32178.0013
150	297.834282	0	-103.91223	1479.4074	417.401618	-112.272229	1991.70368	12500.7987
152	297.822737	0	-78.6083182	1419.51647	-47.2494125	-86.9683179	1771.73214	126941.622
154	297.344802	0	-136.599734	108250.348	4.90732566	-144.959734	21423.7028	5228.01023
156	299.909434	0	-145.881085	10.8587709	-77.5321429	-154.241084	5583.6608	31382.8144
158	294.265886	0	-111.526889	734679526.0	-131.409807	-119.834625	2.16794909	216473.359
160	295.547932	0	-48.986503	1486.10903	-77.8035768	-53.7228308	41910.9506	18284.632
162	298.612804	0	-141.582501	5696.82167	-114.369772	-126.501952	-108.152307	10979.3173
164	296.821075	0	-127.236287	109.775432	-143.341241	-135.585004	281.927379	3574.83941
166	299.249413	0	-54.6756469	83.3654838	-84.139454	-48.1864987	906.886147	11927.4301
168	300.754117	0	-110.360227	10007.7561	-124.505617	-118.715117	838.230031	4285.52708
170	295.725415	0	-20.9783637	106.579691	-43.3726928	-29.1915952	1867.92692	262538.145
172	297.464558	0	-70.6371946	35699.1662	-83.912761	-78.9935983	1878.77116	3309.25782
174	301.244979	0	-102.752258	-102.752258	1963.2808	190.544839	6044.32762	131295.808
176	304.725347	0	-110.229468	-110.229468	17091.1608	7976.02154	76612.5697	21423.6482
178	299.396073	0	-114.877125	2527.16392	-91.0926832	-123.237124	422.523156	8701.57448
180	296.666199	0	-66.1973304	-66.1973304	1511.98408	-13.1854018	4112.08796	1596.04222
182	301.48746	0	-94.7732618	-94.7732618	824.801835	1160.75564	224872.68	48638.715
184	296.287791	0	-85.8718479	-85.8718479	1278.88277	8.36514078	2166.38283	1706001.24
186	299.306899	0	-100.572793	195.541814	-130.041758	-89.6525781	-14.1735018	11390.1631
