time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5
0	303.18933	0	-108.460346	1473.10686	-93.9016709	-77.7050986	1650.85965	435931022.0
2	305.393492	0	-129.464344	12724828.3	-57.6434602	-98.7143436	28230.0937	259680.125
4	293.895223	0	-122.923313	-97.8602887	-123.622882	-70.0741311	1812.96253	146803368.0
6	299.043791	0	-140.587997	14.8948269	-93.8026132	-77.3431306	-124.587992	30325.2644
8	297.601339	0	-94.0366136	4563.26854	-94.7185983	-51.0775985	2096.51519	6595.01884
10	300.202815	0	-95.2573814	-48.1094528	-95.9544454	-47.8108894	243385.717	5436.21389
12	296.552413	0	-136.894175	59413.1294	22084.0632	241.044759	-120.894175	157.17124
14	298.959705	0	-133.905576	89.1882604	-134.604075	-84.797991	15933.6186	1432.93811
16	294.685262	0	-159.09641	-159.09641	4165.78025	794.580483	105413.431	1889493800000.0
18	289.589363	0	-151.52005	-151.52005	32921.0333	10944.7604	1746597.38	817097832000.0
20	304.397085	0	-132.393594	-132.393594	10397.8096	145622.892	2220233.81	12077363300000.0
22	298.361083	0	-143.657074	-143.657074	37647.3911	74193.4597	8940071.75	520849457.0
24	302.188084	0	-128.454861	98.5415397	-129.1172	-87.3131316	10545.2019	82.2151863
26	299.341403	0	-182.825123	2237.41405	-132.495873	-116.559987	-166.825121	174834179.0
28	303.717061	0	-104.087817	-35.8922048	59.5776282	-73.337817	3742.6512	297861.635
30	302.554125	0	-187.537371	-62.9213669	3.58174957	-156.787371	5698.92619	694835.851
32	298.608721	0	-105.970765	77292.799	-106.666502	-59.4473663	2385.30138	2139.95911
34	292.381751	0	-100.495959	366.641841	-101.195879	-44.1427163	912.930835	164564292000.0
36	301.740157	0	-113.3713	36700.9883	30.8614648	-82.6213001	376.400558	5454362.21
38	292.225375	0	-115.595153	-115.595153	591.253652	244.532033	9200.37363	1941.53937
40	298.12917	0	-103.826627	-103.826627	1845.54916	9945.26123	1721386.46	17652796.4
42	300.824956	0	-91.1734588	320.070994	-91.8733689	-35.0893605	88.6693756	35306000300.0
44	297.679209	0	-130.416204	-84.4853566	-131.114544	-81.5562575	2322.45875	618802.306
46	297.666129	0	-175.895806	-135.168928	86929.4648	7932.45576	242739029.0	-117.755807
48	300.42233	0	-106.303058	-106.303058	1007479.31	9345.94563	14254.7515	720352.668
50	303.593562	0	-167.835904	-100.47456	-168.493197	-127.003163	9099.42485	7126380920000.0
52	300.663842	0	-192.3231	-70.051073	67.8069679	305.721567	96086.5078	-134.1831
54	299.936491	0	-135.820383	-135.820381	-66.0805389	-70.3949661	5719.91018	70803.2321
56	295.99362	0	-157.086052	-78.4210005	-121.725206	-91.5824038	-141.086049	437.340606
58	300.744269	0	-213.254091	-135.503271	-90.3847476	-126.342669	-197.254091	10145.5152
60	297.939522	0	-169.365589	653.991977	-170.040244	-127.248761	1317.5655	617794.667
62	294.910644	0	-198.169434	-198.169433	-10.985832	-130.310002	19404.8039	3376135.95
64	297.276515	0	-125.939186	5383.54373	-44.7593033	65.3184028	-109.939186	27238.8692
66	298.042272	0	-139.118206	275.676485	3271.72863	124021.504	9130212.79	-80.9782064
68	301.871342	0	-136.275473	-84.9006182	345.892035	144.132313	46061.2812	-78.1354737
70	300.271515	0	-134.971875	104672.61	-56.856241	-104.221875	420.520175	1912694120.0
72	296.472598	0	-211.947611	68.8384635	12785518.1	9629082.67	238040.836	-153.807612
74	298.820572	0	-97.6429957	-15.2516992	-97.5622189	-63.6515579	211.760386	4007.06565
76	300.915565	0	-182.770462	-134.397823	581.133772	830.84969	72199.1696	-124.630463
78	301.306579	0	-164.65966	-133.903096	-165.355837	-117.860659	909.213791	184378.02
80	296.970474	0	-174.371164	-174.371164	5845.54733	-75.953827	3172.8983	1161.0827
82	296.61014	0	-154.621754	-91.6714162	3039733.04	29033.8858	1032148590.0	-96.4817543
84	293.623431	0	-127.700512	-89.8140066	-128.400179	-74.8522239	80085.1323	7432.39026
86	298.969749	0	-143.0244	-143.0244	11110.8695	2780.68972	29600.0411	55900.8415
88	299.581551	0	-158.959538	0.240914284	-78.9584498	-92.2476396	-142.959537	163.027516
90	299.065101	0	-163.247445	-163.247445	3497.91754	367.244016	138592.136	487.598183
92	300.089469	0	-156.053782	-156.053782	6355.4164	1985.81618	581438.081	35431.7882
94	295.79865	0	-120.022015	-120.022015	1337996.4	20300.7531	2357642.05	1128.79083
96	297.762729	0	-192.154327	-192.154327	1489.695	182.167903	87632340.2	3396.58071
98	300.462333	0	-171.60074	-3.10485352	-147.140928	-140.850643	26887.3281	2296.99368
100	296.006591	0	-133.200262	13.5813216	-103.180562	-102.450252	1394.02143	13309748.9
102	300.7801	0	-144.611548	-15.0606374	1979.60762	163.375376	343939.764	-86.4715489
104	294.237508	0	-159.198313	-76.202109	216.052223	243.228975	647153.559	-101.058314
106	296.041252	0	-158.264949	53889.0892	27383.851	221992.959	253376900.0	-100.124949
108	297.126102	0	-108.008558	-84.1803905	-108.688366	-65.3104826	-55.2944337	2150.59309
110	301.383615	0	-211.99834	138586.117	-212.698312	-153.037757	-130.680667	400588.653
112	300.1947	0	-165.66887	1705.65313	-120.26522	-134.91887	13175.5223	3793.46341
114	297.133676	0	-239.133535	-99.8680177	67934.5441	2098456.21	105474190.0	-180.993535
116	299.675977	0	-179.647147	-130.65709	11188.4823	92006.0198	98373.7988	-121.507148
118	299.345406	0	-180.172331	15171.6467	-161.161709	-130.307563	-164.170355	8225.37381
120	292.552005	0	-223.707579	2126.66027	5.46039043	294.009308	3720.92149	-165.56758
122	296.854576	0	-220.039405	75762.7322	363035.945	864921.644	376951012.0	-161.899406
124	294.911645	0	-259.749	-131.648886	44.6503555	267.626991	314.780401	-201.609001
126	298.254262	0	-189.399908	375.351406	76.9392025	109.518261	1175284.34	-131.259909
128	297.913686	0	-160.884805	3576.44419	-56.0831071	-85.5070253	-144.884805	2211.09307
130	297.585714	0	-205.539367	20476.0303	-206.233492	-159.809994	1310.0039	2992.24587
132	298.001458	0	-172.992189	25621.867	123636.97	1783.00363	60480546.6	-114.85219
134	298.670895	0	-121.775803	-54.39551	-122.475803	-41.9605384	6619.83478	669.170003
136	301.616859	0	-180.947762	-112.446824	-130.721603	-100.560993	-75.6801796	-122.807762
138	291.503015	0	-112.564315	-100.0002	-113.248114	-61.163236	1482.95715	1452.00245
140	296.060996	0	-241.71929	3705.44026	93858.5205	5545.46618	3610955.45	-183.579291
142	295.33113	0	-78.882367	191.928525	-79.5789224	-31.8314024	195.790761	19142.4468
144	299.076452	0	-152.243091	100.386976	-99.6147857	-92.4085026	-136.243072	166.036474
146	298.367495	0	-128.88617	-64.58928	-129.585974	-74.72951	34679.9401	744270.453
148	303.596648	0	-161.385264	31.2611846	136.769983	-114.753519	-145.381183	797.785094
150	301.958838	0	-160.098119	3444.2428	-160.797669	-108.004508	2355.11315	1325319640.0
152	303.017866	0	-125.561715	1086123.71	-71.7838447	-94.811715	839.8582	426314.656
154	299.746716	0	-179.79536	-125.805007	2110373.73	502431.91	3581.97839	-121.655361
156	297.324283	0	-171.994306	-117.248219	123.516071	59.3165081	5141.13773	-113.854307
