This file contains the TI integral evaluated using the first n% of the data.
dH/d(lamda) values used to compute the integral where averaged over 3 random seeds.
Percent	dHdl	dVdl
10.0%	145.69
20.0%	142.04
30.0%	141.37
40.0%	139.72
50.0%	140.95
60.0%	141.05
70.0%	142.13
80.0%	143.06
90.0%	143.01
100.0%	142.99
