This file contains the TI integral evaluated using the first n% of the data.
dH/d(lamda) values used to compute the integral where averaged over 3 random seeds.
Percent	dHdl	dVdl
10.0%	239.39
20.0%	239.82
30.0%	240.23
40.0%	240.06
50.0%	240.6
60.0%	240.96
70.0%	241.08
80.0%	240.78
90.0%	241.48
100.0%	241.79
