time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
60	295.53781	0	-1912.76246	-953.459895	-522.32048	-48.0354187	-1682.64247	130572.602	25175.2318	105.215968
62	297.266067	0	-1881.97337	1112421780.0	-1959.21337	1154.20596	27387.2879	177146.729	88103233900.0	44870367.9
64	296.121631	0	-1797.04279	4919.09079	4018.31803	-1713.47279	4190.05885	18849.1993	11850281.3	19239.776
66	294.582995	0	-1871.4936	-1483.49742	2739.67258	280.688982	-1641.37361	1092347.99	333167726.0	1307862750.0
68	298.523089	0	-1888.28944	1936835830.0	-1965.52944	260.375565	1138.87992	140122.706	394.705116	2764.66427
70	300.595929	0	-1883.7492	1386517.87	335.022141	-1391.23444	3854.24763	-2104.8292	921621374.0	153.370006
72	299.645459	0	-1947.69155	7129.65794	2289.27971	4090.38229	-1717.57155	9270.10429	1180757.43	10151.2415
74	291.99836	0	-1874.46086	-697.211515	-1574.52667	-948.67426	-1644.34086	820.265402	1212991.21	-1329.68242
76	299.10988	0	-1853.98291	313913.599	3813862.53	354306.458	8888774.43	-2075.06292	655793632.0	998927661.0
78	293.599549	0	-1903.51589	123422187000.0	-1980.75588	-1312.77425	785.673396	-1298.67058	3721068.1	78655.3351
80	303.602296	0	-1978.27485	3203.86953	21382.9514	17260.2477	1296386440000.0	-2199.35485	98908698.1	177045.202
82	299.823936	0	-1890.33095	12129.294	12300.9825	-1310.8905	-1660.21096	2461.3263	1631715.6	1809.13656
84	298.272137	0	-1937.48553	124315.618	-1443.84217	-1096.13476	21220179.8	-2158.56554	3257329.94	-1207.46344
86	299.68097	0	-1860.94393	61498748.9	-1739.49871	-1777.37393	7423.56284	-1430.49819	49972.344	-930.48322
88	294.927661	0	-1952.6597	-74.2501444	-965.367112	-696.294943	-1722.5397	7928.92107	620000105000.0	15186.1161
90	298.387851	0	-1939.08549	983429.356	-1032.08914	-1277.36167	10151.2715	-2160.1655	403775489.0	20771.0452
92	293.751686	0	-1957.16166	62203.2663	-1530.10096	-1049.06998	-1727.04166	3310.38942	780463.948	-1263.96024
94	298.983285	0	-1903.28198	-931.099251	5101625.65	-1819.71198	4027.72366	28890797.7	239304.322	28020.003
96	299.256957	0	-1953.55924	3054.83128	512.850418	-1646.48784	7705.3809	-2174.63924	15255.1828	19166.2637
98	301.700521	0	-1886.19943	7099.33328	-430.321094	-1802.62943	25920.0394	4547.49148	-1745.71747	2300.3471
100	295.521742	0	-1944.5419	-1727.90864	-570.865219	-1860.9719	-1234.89954	1720.55866	1654.00608	-1474.72371
102	301.942865	0	-1900.99422	-1448.02322	-1569.37014	-1528.33039	41130.0656	-2122.07422	1094601860.0	-488.119094
104	299.501952	0	-1911.28999	-1193.27194	5320.27668	-1827.71999	1027874.87	3404.06209	30101911600.0	1387.12762
106	294.022653	0	-1930.69302	307834.972	5483.63785	74643.7219	263.932729	5855367350000.0	57585.9029	-1770.07302
108	291.558182	0	-1816.81086	7159.84936	1211.75519	-1733.24086	64730.5916	7094.47646	586094.206	-707.868299
110	299.749592	0	-1914.96476	834.721053	-1581.47113	-1831.39476	-294.500888	-774.60284	-1225.43618	-973.289597
112	297.515706	0	-1820.96761	-1323.56795	-1466.1206	-1737.39761	4169.7246	-1760.0904	7838.4175	-1407.79993
114	296.352672	0	-1936.39873	9464.1856	-884.913374	-1435.7239	256746.625	20465.0078	267.57034	-1775.77874
116	300.572417	0	-1964.19378	1647.84812	-1746.19393	-1365.76494	1538.3198	-2185.27378	-268.874817	-1437.93257
118	295.961547	0	-1917.75429	-1486.02304	-1994.99428	-1541.64542	-111.661136	-595.284349	269587.545	2339.26786
120	296.062737	0	-1904.42919	-726.16538	1055.50897	55738.4315	4694254.09	19147.0945	37550.6881	-1743.8092
122	296.846995	0	-1829.45145	1184499.36	14770.8404	-1745.88145	482458.688	365723.966	2573515.19	263081.902
124	300.118248	0	-1898.74608	-1429.74427	-1833.43042	-1815.17608	26012.9986	3189.84502	14549867500.0	-97.3550425
126	301.912804	0	-1863.05952	2854.20286	965.276	-1779.48952	43585.7491	-1757.88118	190.027661	8408.95534
128	301.61728	0	-1878.62758	54811.5075	453.944454	48081.8553	134734615.0	428178868.0	457163976.0	-1718.00758
130	300.38939	0	-1903.44452	-1030.47672	4621.34012	2443.53243	2427837.19	-2124.52452	1305723.75	14660.6743
132	295.320891	0	-1811.00689	-1622.68931	-1638.71384	-1727.43689	22724.0952	130061.82	220523952.0	1163.78861
134	301.279327	0	-1872.63638	-1262.31018	-1567.92898	-1652.49318	8484.96577	-1516.87468	-1269.91348	-1712.01638
136	298.142899	0	-1842.42928	-674.192402	151658184.0	5376.4219	41009.5098	-2063.50928	7381297.12	-320.584283
138	304.134047	0	-1897.0996	-1428.72662	824696.785	-1813.5296	1859592.54	10442653.8	45044398.5	6299613.29
140	296.793627	0	-1927.33268	48875.7179	8950.96586	-1843.76268	1188.75882	851242.1	248164263.0	7534.53078
142	300.90352	0	-1870.73428	1221.96236	14586.7347	-1787.16428	116931.282	773.798692	219427376.0	3326228.12
144	295.529877	0	-1864.72181	-1445.86188	108949.126	-1781.15181	74311.1342	1416611.66	148591.866	274497.338
146	300.274142	0	-1886.77994	-1463.225	84133456.4	-1510.95874	-1230.33104	-486.641066	-1876.14993	-1122.6851
148	298.083312	0	-1892.13753	-1147.97332	29758.8687	-1402.64058	10164.463	-2113.21753	167247.589	76622.8008
150	297.932576	0	-1881.37224	-1290.56172	-1112.25072	12977.7198	1025575120.0	-2102.45224	1950.8541	24660.5951
152	297.195846	0	-1932.17772	-198.52369	5939.84382	-1362.30736	556474.518	14799.8077	91793.7597	-1771.55772
154	297.5603	0	-1819.93614	137476880.0	228.026033	-1736.36614	1625.59928	9090.71312	226002.656	286201.311
156	299.245217	0	-1910.74156	1854508.07	95974.3999	-761.44753	33645.3469	6747.41383	11078.1936	-1750.12157
158	302.843191	0	-1947.49208	3468.52088	10445.8987	19316.5347	554751.54	210291.143	1739334.34	-1786.87209
160	295.624626	0	-1892.97915	-1892.97915	29053.5175	7517.42029	5609157.47	-1293.76479	375209.127	8187.75485
162	297.622591	0	-1828.25459	-1343.83898	-1234.75958	-1744.68459	13716.9911	1775.38397	7522.57899	-537.466667
164	297.990221	0	-1921.29578	-299.372566	702.963859	-201.190697	37557.55	4045.48398	-1910.66578	36872.6491
166	295.318498	0	-1935.74239	2502.64649	8912.51321	-1595.14605	163079454.0	-2156.8224	107750.152	1089487.13
168	296.261327	0	-2033.50033	9853.082	1232.3824	220957.046	-26.1341794	-1479.26184	-2022.87034	-1551.00508
170	300.499671	0	-1865.14766	215630.295	13594.4561	-1781.57767	685335081.0	4351.17117	53586833.7	179684.18
172	300.438913	0	-1921.43932	1879858320.0	-1426.20163	-1837.86932	2922552.76	-105.081796	1101.22138	63.2902004
174	297.461788	0	-1936.32804	14815.5195	20689.7125	45639.1154	26033190.1	-2157.40804	62251.321	9424.09483
176	299.032936	0	-1837.00582	15894.9474	53956.638	42381.9281	19987034.9	-2058.08583	101887.515	16351.1274
178	299.915023	0	-1928.91785	-901.389226	274047.293	22012.6378	105130.65	-2149.99785	3804071760.0	19699074.5
180	295.024747	0	-1956.64692	-825.231823	29999.4366	3990277.09	1335667.64	-2177.72692	820528689.0	3.41736449e+17
182	301.850409	0	-1875.9408	1868.97235	-1887.98346	-1792.3708	55926.1947	-1279.97283	298500.241	27557.1323
184	294.096116	0	-1953.70549	46861.7146	-1600.72127	103473.145	-1723.58549	397178.88	887180.174	-401.654094
186	296.089448	0	-1914.58846	111147.322	72363.0631	235422.133	1190324360.0	-2135.66846	428874.962	421745.964
