time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7
0	301.231875	0	-1959.10427	-1959.10427	-467.601848	-1384.27227	-118.926901	896.990147	4575322.4	9208.66618
2	296.080433	0	-1917.34917	-82.5229621	-342.015514	1261.28561	73441.3114	290318.937	-1906.71917	157515.489
4	298.461247	0	-1953.95761	7538.81362	-1523.37733	-1087.85048	-1723.83761	23376.2197	4563.1629	-435.545742
6	299.683677	0	-1992.15607	-1677.86017	96592.3565	15765.3223	-1762.03607	1908.40032	17239.3772	16083.0106
8	295.006281	0	-1930.44024	-1171.68343	454337.333	34054.1605	559079.156	-2151.52024	279666.362	1723541150.0
10	296.247901	0	-1867.1725	-446.928185	4002.28088	-1783.6025	11938.5841	6044.27031	1018929260.0	19298.4728
12	300.525573	0	-1839.09618	-1601.4072	-1916.33618	-1350.08879	143.193968	-488.043006	20263.8662	-1268.63037
14	301.63089	0	-1943.77776	3187.8967	-1298.2814	-1695.26356	1080.09546	143043.062	922233.131	-1783.15777
16	295.95264	0	-1976.35311	2579.41245	38625.5339	1481.14541	-1746.23312	119414.07	842691.178	73282.8125
18	294.927648	0	-1949.88656	175472.436	52451.6452	-1866.31656	144863.05	775861.57	129815138.0	8004714.06
20	296.680907	0	-1932.42239	48119.9605	4493.28947	-1848.85239	73499.1337	517138.283	106248.446	989.34085
22	297.533508	0	-1923.1708	-1142.3552	-1813.58927	74910.4122	-1693.05081	-1787.7408	16319490.9	-1452.49504
24	299.803004	0	-1798.83888	1819194.94	-1876.07887	-1535.44393	14420.1813	-1482.57646	71636.5843	1048.32902
26	297.40048	0	-1970.2247	17472.5355	2578.36743	2579.65782	-1740.1047	189.415273	10291780.3	17909.7743
28	294.62229	0	-1893.90627	21388.388	659548.209	4536.46462	1888425.2	-2114.98628	396379.097	18377.9666
30	298.083003	0	-1930.40965	61358.2722	16732.6467	37306.9121	253733445.0	-2151.48965	5451478.7	797639.472
32	298.498092	0	-1979.92678	-503.342091	179.375788	-562.978942	-1749.80679	7410.32597	111449.164	241263.524
34	295.471246	0	-1815.85083	-1335.29309	-1399.02899	-1732.28083	892239.366	-1341.50509	20489780600.0	815.865834
36	302.285309	0	-1905.06546	77801.8098	15107.3497	13425.7822	1674334790.0	-2126.14546	9459107.43	619205.562
38	295.642631	0	-1963.53522	47145.4202	-1601.6596	-1636.49043	-1733.41522	16898.399	251981.58	-160.895259
40	301.383791	0	-1912.06442	663.924552	-1742.43404	699.320703	-1681.94442	-387.653842	309808.691	26417.7108
42	301.509278	0	-1974.56084	13796.3874	-1873.56706	-1536.54434	147442.947	-1450.65886	-1963.93084	211.343878
44	297.13793	0	-1922.94805	8408.7192	9183217.54	-1270.5409	15523250.5	-2144.02805	711225274.0	18410.3599
46	296.99583	0	-1900.73718	-515.997746	42008.4544	-1817.16718	11425.8818	5537184.66	147743.501	699134.462
48	297.098023	0	-1887.93011	-1887.93011	657887.107	-1139.32123	7477.83753	7250.99024	33296.5786	80437.9323
50	296.881446	0	-1941.53321	1964.92977	41447.127	7894.31103	369301.408	-2162.61321	902307.913	48571523.5
52	295.895092	0	-1913.16971	113545.136	197053.712	21882.9495	-1683.04971	5795.40711	125346.082	31972.4971
54	298.315186	0	-1956.76897	347588.828	-1420.35452	-820.267606	174501.493	-2177.84897	257598323.0	1262.15151
56	297.677562	0	-1920.33618	-1398.95921	14820135.2	-1390.57785	-1690.21618	9382499.91	43827524.2	63749766.0
58	292.605089	0	-1926.12258	-1272.43268	-1310.99094	-1842.55258	-677.331732	-1113.47694	71730.752	10382.5421
60	298.153941	0	-1922.6574	205658.059	24355.7307	233883.215	11741187.7	-2143.73741	1308588060.0	681699.571
62	301.572318	0	-1950.20857	522.493164	-871.672686	1627.75222	374425.653	-2171.28857	2107018.96	286.870702
64	302.16919	0	-1863.95419	-735.295373	-1257.43372	-1780.38419	51064.6186	463.486115	4636281.06	8680341.1
66	293.761312	0	-1946.34992	3.98441541	1647399.1	-1862.77992	4678.68197	-1143.7991	6840254.19	2839.65492
68	296.367209	0	-1864.25007	46926.9065	46977.5061	-1780.68007	970939.272	160366.997	3784.35761	-1513.128
