time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	306.289184	69.2758793	-566.759904	-566.759904	918086.958	235128.744	38222.1786	16196.5685	18208.9044
2	295.611319	79.3892032	-516.221774	979.940011	482.594283	51532640.4	326289208.0	-370.371768	28639409.5
4	299.662967	74.3956483	-530.334194	-530.334194	1038777.71	3600150.27	667191600000.0	417.286931	325.821657
6	299.684267	73.8518893	-509.741451	-509.741451	5584585.12	336610868.0	255252.595	51123.5278	119589094.0
8	296.354895	81.5952374	-529.689817	-529.689817	2143712.83	3534839120.0	756236.53	5733.21583	35124095.2
10	296.318466	73.7263017	-536.338844	-536.338844	269749.352	11988.4941	114753.548	2412.6693	361362.841
12	292.936492	85.4918326	-527.531026	-527.531026	147220.909	14498410.0	19601.0691	2736.52277	603137.98
14	298.453983	88.0257756	-508.417584	-508.417584	12579.982	139822807.0	13540.1293	37442.8003	5018.29261
16	298.002055	75.5886477	-525.352954	10764964700.0	44199147.9	76378.607	30976.5921	-379.502948	406.665848
18	296.686171	55.8197076	-476.765357	6590.26692	3770.60118	103458.245	4371.73582	-330.915351	32171.263
20	297.439216	75.9795482	-579.65997	6934201.01	479743.079	825977994.0	-341.199964	-175.5761	-306.773971
22	293.989578	78.23048	-485.102819	-485.102819	329154.358	57644209600000.0	41093.3372	1952585.84	11880.5317
24	295.035939	75.4313279	-536.887416	-536.887416	153394.924	283069.588	2027044080.0	94300537.0	249715.933
26	297.101668	101.474468	-561.141872	-58.9211445	2162447.27	7159292.27	-322.681866	3117.56772	25465.8519
28	298.906275	75.0669872	-535.697287	1666.27472	-391.607291	856882954.0	65328.5	2915.82707	10802.4337
30	301.008664	75.5439697	-539.926574	1529.03449	144855.524	69531.152	-301.466567	418.593302	4812351.74
32	299.306659	57.6685743	-537.102264	-537.102264	100989.915	90194423.0	96613.2342	32390.6634	18706.1181
34	300.076704	67.3330128	-490.666029	162.014555	6954.76356	20251.0221	573.980599	797732348.0	-598.046027
36	298.108008	70.867056	-494.601325	-494.601325	96265305.7	119837846.0	1854552.51	1274696.46	23658.7208
38	296.752699	71.8712222	-497.177236	-497.177236	2151284.99	39734.5536	33078.6976	2055.20779	26160.1415
40	289.989129	60.0768512	-519.432062	93.3344847	27724.5502	7903578.16	4581.03171	61.629729	-626.81206
42	291.074008	75.2298219	-552.174646	-552.174646	1564196.33	4607124.01	3903.81697	122288.011	113449.822
44	302.476005	76.3094734	-551.712813	6493980.91	-4.79152526	941901714000000.0	-313.252806	21625937.0	805.580984
46	296.326954	72.2544333	-540.246079	-540.246079	36541.8228	8672926.42	2906131.8	2491.37606	1975.04641
48	297.06117	78.4625214	-555.537216	8698.15544	-411.44722	27380015000.0	29219.504	61.8559522	81359961.5
50	299.90789	75.9092672	-531.654329	-531.654329	4532.67884	113978591.0	29343.1626	8192.22305	2889482.95
52	297.689113	67.8313763	-546.723004	4275.20108	14785.4441	11543341.0	-308.262997	290.358489	-412.954089
54	298.358045	80.5507879	-526.797116	350.801557	-382.707119	9395261.16	4846.46021	642.576501	468041.184
56	293.86021	79.7851595	-560.95507	111290.727	-416.865073	124372400.0	16350.3561	291.043327	13459.5155
58	293.17158	68.4324715	-533.597145	-533.597145	1396708.77	5661191.07	37761060.9	131.334719	1905102.35
60	295.784656	49.7081925	-547.262018	-547.262018	11048401.0	1244757.43	966805460.0	12270.974	65888.3581
62	302.570784	92.6017519	-552.436093	-284.436946	-408.346097	2063837950.0	487694.548	41956.2413	172592256.0
64	297.400522	62.1658383	-585.670441	-23.6951673	12772.7526	26332.6643	-347.210435	3.75937796	1328.48898
66	299.917814	61.0353373	-531.216507	-372.405679	-387.12651	508946.547	25076.1387	192.02123	22742.7648
68	294.277026	80.2071659	-529.630003	-33.7268774	46982.4381	3503.91544	8227.33648	250.138698	-637.01
70	298.419583	54.1951488	-523.365408	-523.365408	357.747036	22622159900.0	372525.661	6686201.23	111142.658
72	294.733922	61.0589228	-530.001363	12506.2285	-385.911366	259598420.0	18791615.2	3369.7383	29170.011
74	298.449034	81.5651403	-514.879965	-514.879965	657.695532	14652062.0	14341918.6	7216.94243	-130.117139
76	293.622123	61.3752011	-509.320169	5651.83721	-365.230173	149277369.0	215805.889	757.229948	1640.30811
