time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6
0	306.738723	44.2794051	-545.186018	-545.186018	80860032.0	497066809.0	216115282.0	2798635.61	108272.398
2	300.068687	72.468509	-484.733897	-484.733897	50232.95	37947152.9	106078329.0	108684.867	146041.706
4	301.419301	65.255989	-505.048606	-157.883152	-97.4865289	42114.2015	18453.9345	19041.483	-613.068602
6	298.784913	65.7670203	-487.072754	385114.563	875301.751	153865.106	-261.56276	1527629.56	1164856.13
8	301.949978	48.0205446	-459.587961	873.859689	1330825.71	81380855400.0	-234.077967	248938.126	55535.9551
10	299.025907	82.3094736	-489.46942	-489.46942	107737.512	95281.5706	1049391.97	1847405.93	48430.1331
12	292.203241	65.7373554	-491.175608	-491.175608	14257.4236	101510.104	155195868.0	31742.8763	4412.23111
14	298.912587	71.3855619	-511.315809	230451.012	165278.049	20508639.2	62829.7188	6741873.02	-619.335806
16	296.934253	84.8735301	-409.378256	-409.378256	485919772.0	5832601.41	3327908.81	147359.336	10043580.9
18	300.162532	63.5198508	-470.797346	-470.797346	20489.435	59819.298	6098317.22	211561.669	7806920.03
20	294.945478	64.3717775	-497.442366	2482.82262	3991702.9	4185.81637	1357445.04	15396.5657	-605.462363
22	301.728592	67.766238	-461.488027	65158.119	49288.8475	6161.6512	1697808.67	114.142564	-569.508023
24	300.832387	69.3866248	-434.604791	16480137.1	104029.405	459453118.0	46881938.2	1537.67039	-542.624788
26	300.460196	81.8829107	-461.587552	-461.587552	7949.96636	6537844.93	54785992.5	1448183.98	9644.26946
28	292.276085	71.8276576	-456.553663	236676.74	72212.6869	290277714.0	-231.043669	72080.8033	73351044.0
30	301.18871	56.180791	-493.095557	-493.095557	7281076560.0	131210638.0	118977088.0	3692.85164	740624.12
32	299.231474	72.5563068	-505.592403	-505.592403	32702396600000.0	46597.2389	5996428.12	111364.759	31527.1451
34	295.397984	90.2669842	-494.279077	406410.2	2891.3515	323965.81	-268.769082	26688.446	1948.2894
36	302.119181	68.5929045	-455.690038	-455.690038	161238.672	2047457.06	14487.8721	1142838.55	45649.7209
38	294.89114	85.295705	-495.690019	49546634400.0	35146.5034	11553.9206	-270.180025	7595.84621	649.088703
40	296.070605	59.690974	-443.409857	-443.409857	13953.673	1088788.96	3246.23538	85794011.1	3539821180.0
42	297.584397	62.3134789	-431.72847	-431.72847	9066.21047	1124580560.0	243951.997	11401164900.0	269902298000.0
44	298.809431	73.7539634	-487.107259	-487.107259	371.900145	176866.736	5275424.95	28189606.3	863936.69
46	296.053031	71.1702199	-490.572004	-490.572004	649853.114	157712.365	5982003.27	130735.021	669250990.0
48	297.530786	83.1472737	-446.473848	-446.473848	10582.7977	23110.0195	327843.629	10974.2378	26322.4224
50	294.354128	56.3206535	-452.850486	132.623682	24559.3124	122451983.0	39749202100.0	45.5489768	-560.870483
52	299.29118	68.3586431	-466.395813	4700253740.0	387028.668	883323.716	-240.885819	25180.5076	192510578.0
54	293.870951	75.0058703	-494.871336	-207.829956	28042393.7	12965252.9	-269.361342	1422233.6	8815852.41
56	294.12492	102.07897	-470.140339	60823.9925	156714.418	155379921.0	-244.630345	118043.655	278056.273
58	299.23472	69.9679383	-457.143229	-457.143229	4955.39686	179467505.0	6604.56647	1078.66093	4073.2442
60	298.097733	63.058566	-489.46852	-489.46852	223206.739	6643625080.0	83614059.8	37973.2749	60685.4023
62	298.207781	83.2695894	-424.440696	255.136554	2064301.23	1141613300.0	-198.930702	324.562223	1019911.2
64	298.222845	71.8645449	-483.129519	511.3767	2819.93436	214675.254	-257.619524	2726.90301	30459.1842
66	297.264237	68.754847	-458.28727	-458.28727	14924.1455	211564.011	7721.50594	376633.176	42028.0273
68	298.275413	73.7648917	-440.69896	-440.69896	170580.047	65502.9168	17334.59	13516.5135	190465.012
70	295.205084	80.8165604	-450.298401	-29.9208545	7368156.5	268450372.0	-224.788406	1288.19539	-226.660641
72	292.458936	64.2157429	-450.084657	14100.5765	-315.944658	2195.27079	70342.9027	1315.18274	1529.89654
74	292.429211	51.8744659	-499.087896	-499.087896	42978.5832	3837771.33	931763.523	223415.655	20718397.6
76	294.128416	92.6940239	-395.390132	-395.390132	186439.53	556776775.0	4923677410.0	17213275100.0	290129.137
78	299.989181	74.1247536	-462.708575	11089.5309	121665.499	-598.708575	2090.51671	-39.8559571	138.548796
80	294.224196	46.3922962	-512.754231	-512.754231	547.198636	672116.73	470635257000000.0	773516.48	1143422.76
82	291.494783	63.5112216	-457.396987	-457.396987	52874.0015	580673069.0	818706.858	241.519688	15270.3092
84	294.885699	38.385143	-431.588441	-431.588441	86532.0574	48985749.4	150121.523	3419594.84	13626783.7
86	297.160556	81.3238709	-489.662958	9186.0279	32508491900.0	6168521.33	-264.152964	61524.2105	9632.9007
88	297.942844	64.2650392	-480.936951	70483613.0	295752.631	44356038.7	-255.426956	266309.932	235775347.0
90	300.056703	63.6565897	-418.429528	-418.429528	109196049.0	434177.395	208425.216	2230488.9	56724398.8
92	296.700738	62.2069603	-528.766445	814.485333	-394.626445	97518.6247	240828.962	843110.02	254147.324
94	298.276753	57.9733531	-503.953298	6141.54487	-369.813299	45756.4543	7633.42575	1665.98345	19414.5268
96	302.299902	67.7064682	-433.250476	-433.250476	79988.7461	549784169.0	603365855.0	24806.6534	14945.7039
98	295.916192	70.7561244	-555.438253	-138.002252	20495.9264	-691.438253	157650.325	448.591748	11325.2108
100	300.889517	51.8333453	-484.081805	1177.5088	2249.77952	441061.229	9951166.16	6155769.12	-592.101801
102	298.291758	53.0291823	-461.555786	3966.59332	292776.371	-597.555786	1008.65186	5939.84339	4597.55771
104	299.477141	59.1785213	-434.399182	-434.399182	8352.82897	521927.305	20760896.8	25363.8596	4445.52907
106	296.800603	62.7322361	-467.197079	-467.197079	50323.6003	45736.5626	42473.0287	5313246.47	2442795930.0
108	293.355839	52.3685138	-480.028091	21663.5408	6719449.01	745732.657	-254.518097	43504643.7	86855346.3
110	295.495912	59.6366801	-490.326717	5037.7714	557.613636	-626.326717	15097.1988	-61.9824388	-404.638867
112	295.637203	62.275483	-510.611292	388.241392	11549.9625	5075088.39	85907667.9	60857.7239	-618.631288
114	298.233672	81.5224178	-457.946853	1394.83743	473.873038	-593.946853	31968.8163	4684.90646	4626.95227
116	301.538199	68.3784089	-494.210376	144.23563	1316.81915	497283077.0	-268.700381	4089968.08	133805.663
118	294.282262	57.8343504	-504.302139	19169.4026	27769.2395	488413.772	-278.792145	90751.9235	106774.778
120	296.469695	59.4736539	-471.270865	1956431.13	136145.288	61426.3266	-245.760871	28084820.4	58511.2439
122	297.013657	58.0312519	-492.821321	10974.818	3301.7852	257167179.0	36719.9644	-339.231325	3060.27197
124	298.974044	64.0201499	-487.682504	-487.682504	11861.0542	12831805.0	344413.697	16987.0284	317639.162
126	296.048756	61.9786933	-484.338031	481441.976	40495.4176	66848.5474	-258.828036	8170.11771	42360.0332
128	301.361024	54.6813926	-458.779403	602693.595	-38.0566952	-594.779403	712.009589	-145.501416	-153.625564
130	299.092585	62.6371577	-475.090052	-475.090052	40366.2564	500850.568	257146.686	869433.059	21228.5985
132	300.952392	58.4415749	-429.925277	668.753134	1011.5262	-565.925277	5589883.11	5756.64104	4017.23892
134	296.886791	69.7754828	-391.428936	-391.428936	13823208.9	18233.8737	4140616890.0	148406.58	58276.1676
136	294.408491	51.6177298	-482.108506	96954739900000.0	591942.092	110116.088	-256.598511	46082.5314	8546.97733
138	292.937249	76.9241506	-456.540395	540614.472	52060.4843	185620.337	1214.20703	-302.950399	1276.98941
140	301.791358	80.8524261	-476.489553	1651.27073	720202.128	36820.4438	27872.8551	-322.899556	-200.357614
142	298.083529	67.1601033	-526.847375	-28.6336071	-392.707376	14585.3924	1675484.12	61954.4152	5711373790.0
144	298.434793	58.9857781	-496.492973	0.33038305	-362.352974	50739515.0	37060.6212	748.746869	6090.97665
146	295.266282	72.4899942	-448.739913	61697386.9	-314.599913	24928.3688	574545018.0	48706255.9	443.049554
148	299.05207	56.6300032	-440.26446	1620.37025	8952130.09	19226016.4	192738457.0	1942060.39	-548.284457
150	300.793101	65.4067109	-462.832824	-21.8507718	99.8303897	5333.4778	-237.32283	1197.40654	674940.28
152	304.178229	80.6863668	-506.074712	-240.85155	-371.934713	622610420.0	13416.9147	20.8479543	32972.1876
154	293.761602	60.713996	-490.497752	25571156200.0	389.751491	428957060.0	-264.987758	518.388178	68857.9458
156	298.630573	78.2956883	-517.116602	12571.3234	-382.976603	9353149840.0	704024166000.0	30.5576581	996708.028
158	298.968879	77.3377452	-497.985962	423.945984	10838.8196	-633.985962	553.640682	296396.425	1363143.07
160	298.321118	71.5405126	-501.192224	-53.8236457	-367.052225	565363.122	23501.902	7284993.03	222608.064
162	299.899065	67.3738693	-400.673317	-400.673317	28032609400.0	460152.41	18106199.2	17666.9338	17494.2088
164	306.825435	71.2745179	-524.031617	72106.4093	-389.891618	7526.33133	10069.7729	889250289000.0	194.436873
166	294.657712	76.372914	-469.829158	131264.787	2867895.81	70819372900.0	645638846.0	15472.0436	-577.849155
168	298.826522	38.4961024	-418.006861	-418.006861	16384446.5	5.57909769e+17	4385763970.0	967762197000.0	1868460.9
170	300.786177	54.1601239	-449.610787	62022.6651	-315.470787	3402651.41	85521.1956	250.252798	91871.7897
172	299.33358	72.1058616	-465.948426	4740.49082	269.88867	-601.948426	22792.066	438.345825	948.92753
174	296.283209	66.9265561	-483.406759	13708854.6	8645419.32	87543300.7	-257.896764	2930.37134	258587.199
176	301.003333	62.9849494	-482.463556	264.317682	67266180.6	-618.463556	4654851.36	1395.0831	80.2584003
178	296.280104	86.8830074	-479.385238	5497897.08	269.920068	-615.385238	2933.05181	8852.44782	1.01937208
180	297.170815	51.5205237	-426.754766	-426.754766	-28.4179256	1840803.02	5123.10363	9614.8155	2762.51971
182	295.54641	56.8665754	-440.150304	3855.38485	-306.010304	7872153.17	87407.4569	63961185.0	41044088.3
184	296.62104	66.7241771	-458.958591	-458.958591	42223701.2	2576527.94	382570806000.0	4193351740.0	44342.3968
186	296.124234	46.4026455	-482.848336	-482.848336	2151.46579	43481962400.0	74083.4259	16527043.6	4915.92352
188	296.481616	64.0117601	-481.661691	11766.4657	45438.0642	236739.054	37467.418	-328.071695	-120.969486
190	301.320315	65.5651421	-461.765672	-290.713497	-97.7178248	-597.765672	85653.8361	-82.9773567	-253.299993
192	298.385647	64.7608965	-493.192418	101298.047	-359.052419	485520467.0	58676.7532	836.065047	109544.106
194	298.629053	60.8913214	-464.549094	12211710000.0	39203575.9	8767866140.0	1862796.25	2739.31026	-572.56909
196	299.700752	64.2054995	-434.891259	-126.931575	2637955.33	-570.891259	1726.86125	-97.7858763	-117.306987
198	298.046746	55.4500445	-453.636575	-58.8779033	9594.87532	-589.636575	534.403297	47.9301226	-343.634358
200	296.715722	45.7678434	-477.066499	1990769080000.0	1433928.01	-613.066499	68737569.5	5139.92292	358739.576
202	297.039264	62.5379287	-455.615661	19539587.1	809.658109	-591.615661	1530.50265	2396.65152	-83.4584266
204	286.928787	57.1384767	-489.381665	-235.382888	47210.7078	950207.443	383425.463	1828.38036	-597.401662
206	300.804705	62.2579088	-484.199158	-484.199158	775338.835	387606634.0	4341026.1	7877.86283	24685.8379
208	299.272078	54.9223008	-462.151691	713.262051	72109.0445	-598.151691	8114.17165	27057.3862	277.988639
210	300.943733	59.3683476	-457.765356	-457.765356	623586.033	31356.1208	19943532.1	1494.42741	666573.393
212	294.246038	74.840015	-514.696616	105882.502	840.57466	18905.2405	129721135.0	3340.29784	-622.716612
214	296.987207	47.7716447	-483.400832	-483.400832	19200478.9	6832940050.0	10751689.5	41837.0635	49426.2682
216	299.721403	59.9749387	-481.157054	-481.157054	250186.768	498032495.0	271920905.0	610409.216	5386417.8
218	305.822563	59.4808294	-487.343071	5192.74199	58692.4682	-623.343071	2438.81274	443.74179	-156.083247
220	294.428679	63.3906436	-459.721186	65.6912363	19033.3776	344780.147	42653094000.0	832.30499	-567.741183
222	293.0798	67.1598401	-417.592229	6423.93295	1194.86704	202.01859	1304778.42	3598.39196	-525.612226
224	300.20889	64.5497429	-513.951365	38264.0586	365999.371	7112.27394	5201060.18	18183.1484	-621.971361
226	296.639345	56.1941229	-484.087755	218.586336	356.718072	-620.087755	2540.3061	76.6277037	-282.105256
228	293.753435	66.6014999	-481.675331	2550.8286	346.078281	32882.2914	65379.5674	248044.304	-589.695327
230	297.320724	65.3164244	-482.699118	86486.0445	59659571700.0	150865.769	2690924.0	1630.08773	-590.719115
232	298.023772	74.6291245	-450.305077	23151265.1	-96.4831601	-586.305077	57999.6341	-16.1187256	-445.095771
234	299.215493	67.6502608	-499.776525	44865567.5	8941.80223	270703089.0	624013862.0	45172.45	-607.796522
236	296.57319	45.9987706	-465.046992	954.489732	118929.432	-601.046992	6130.27359	1191624.58	5659.53572
238	297.325246	72.871324	-505.522901	55636.1826	292976.597	-641.522901	18640.1241	33091978.2	16500.8213
240	293.517421	65.9527125	-392.144291	95556.4206	10435.1716	117062.958	23714.7854	1505.87483	-500.164288
242	304.905396	67.654345	-398.089957	872.920948	143.451365	-534.089957	210111.354	25.3753053	154.57174
244	298.743173	58.9366467	-478.489319	931.819358	-344.34932	3034403.59	20100.9995	509.679629	87567.6205
246	297.387062	48.697117	-462.833029	-462.833029	3010.02004	255251966.0	32172723.6	5731995640000000.0	4579399280.0
248	302.53119	53.3324689	-541.032659	1078836.03	3328252.18	733792.959	558618.954	36267.9411	-649.052655
250	295.172689	55.9455694	-451.208344	2349.19456	208156.797	-587.208344	492.444293	8273.4407	4470.67289
252	298.682325	70.5936282	-470.055312	5121.2117	-335.915313	1579.57301	34566.0061	345.117278	59.9019018
254	292.281376	67.0038425	-456.323793	-456.323793	6637.49662	14953768.3	1989163.55	2778.40853	136172758000000.0
256	298.643227	68.3813626	-467.272904	58277.0797	200018.221	-114.652006	35837.6381	401755.163	-575.2929
258	301.131795	52.1681555	-456.628471	-456.628471	110757.507	200033.443	22355255.1	8183843.65	20415.9005
260	298.580278	68.4355667	-425.049758	4893.26452	17673.3077	-561.049758	3543.60644	2652.59857	60560.1259
262	297.871766	54.1458814	-491.199093	19776.8789	254248.455	45761.4621	239596384.0	7713.07857	-599.219089
264	302.91429	46.3298745	-464.880526	164.744432	40421514.0	-600.880526	4991.03114	89.3936504	-308.101825
266	295.123011	103.619986	-481.69216	-82.2649499	-347.55216	304277032000.0	8729564.17	-139.347164	3851.60251
268	299.160759	67.6317646	-499.655921	-499.655921	2975.73292	4001845.71	1607.06263	434.046286	1844.79634
270	301.244284	43.5791425	-474.967861	308814.439	87836.4918	1971240.65	251136.394	42317.0209	-582.987858
272	291.184063	74.1492489	-467.83788	-467.83788	315958.956	12110453.0	4559635.45	46998.3659	149067174.0
274	293.613395	56.9804963	-426.737733	-426.737733	30913.1809	45955134.6	109782340.0	2413723.54	996899113.0
276	294.633742	48.0893693	-464.80631	149800.226	-330.666311	166223.056	8389.95051	23084.7824	10591567400000.0
278	292.929912	72.3355473	-488.175238	-488.175238	249977.381	223323.32	339746156000.0	41061164600.0	54427569.7
280	299.497909	61.5994718	-517.631287	734.740733	-383.491287	1604997.79	28024.3643	40050.8312	2181.65677
282	295.438474	60.3593041	-492.226682	932.951823	-144.544838	-628.226682	175826.967	321.198403	134.93891
284	293.78956	77.7580739	-464.351224	563808.003	-330.211225	67867373.3	7945.47492	233110.528	1720.67866
286	295.930086	60.6152491	-470.507553	-470.507553	14981.0084	1919907.66	6725132760.0	102309764.0	861840.542
288	300.122651	71.1632036	-510.497794	482.19616	1879.33607	-646.497795	44147.8794	347.532118	-93.1113895
290	292.874587	58.966289	-426.6273	-426.6273	19591627.9	27650305.4	1221536540.0	2775.22311	555511.885
292	300.154525	83.5120891	-491.886275	-57.4717941	-357.746275	328391.043	5811.82317	-140.861953	11170.6934
294	293.145395	70.2161249	-438.730737	59856.5757	584.369253	-574.730737	19494980.2	-136.447234	3139.32393
296	299.758403	72.9340526	-515.326853	22390109.9	56940.6246	10441440800.0	1035454.84	-361.736857	126788.048
298	299.766747	52.0508436	-440.241168	260.494489	-306.101168	4697.2929	2254.75174	-117.550725	3129803.66
300	298.086882	49.4940542	-471.639263	-471.639263	12391.3422	248389145.0	233412.286	6811.71215	13011.5136
302	297.390775	62.4536874	-483.391898	3363.84562	-349.251899	286502015.0	9350.77129	91.8948092	-111.041668
304	295.247456	65.8864845	-468.649305	161.393602	5330.13546	486506.219	13036259500.0	-315.059309	1068.82911
306	291.293481	42.5460697	-495.602444	277719.257	269051.77	19556.9459	66756623.6	1789.95003	-603.622441
308	302.983582	66.0903138	-466.472808	111.286182	194128.974	-602.472808	27062.0316	2709.98283	429.882506
310	305.776381	86.0712488	-475.233402	90610.941	-341.093403	191056.736	1874762.69	-72.7957853	8.38445544
312	293.766181	62.5448959	-476.742957	260129.267	49812.7532	-612.742957	979099175.0	10258.1654	20157.5288
314	297.365051	70.2897165	-473.77454	911.979575	-339.63454	6814738220.0	143786.723	741.750905	4187.51572
316	299.774447	84.745905	-462.302825	293.808732	-328.162826	8928.91697	1200.24565	2125.33323	40920.7008
318	294.710169	63.4750772	-496.642785	6869.88694	283.71874	94021.4895	7321317810.0	-343.052789	874.90278
320	303.33793	58.5610652	-469.953035	1831.53168	253.699284	-605.953035	2322.33644	-9.34871892	-217.867027
322	297.466104	77.3156752	-430.515785	1549.3605	41678.3724	-206.829419	120649.334	-276.925789	35.7713531
324	299.824387	67.7475624	-466.227063	76523.8599	1505.80928	-602.227063	9332274440.0	30502.0332	-324.985683
326	294.223027	53.4812378	-459.462708	-214.763222	75821.9511	-595.462708	2137.65057	994.192883	320.469716
328	294.267684	57.3496814	-457.673583	-201.295525	33783.0145	2554640.6	119137.461	-304.083587	750310.817
330	303.556642	62.4640992	-480.133802	102303.614	-345.993803	17681647000000.0	302377.676	278.734527	7363.87923
332	303.133954	79.8823746	-463.333973	862.606907	7664.10461	1375.01977	3692.12304	-309.743976	20455.6777
334	296.138931	66.2245418	-430.255745	1299.01327	19431.1107	-566.255745	1142.62444	114.694245	6620.76456
336	294.690088	78.4691212	-444.219027	616.509044	330194.909	869719232.0	8497.38121	-290.62903	9500.99566
338	294.75665	83.5888034	-453.282979	42742.4728	6208.86794	5703844.81	9041772.19	-299.692983	104744273000000.0
340	294.296986	70.0919373	-439.031068	3428.77487	1928340090.0	-575.031068	517003621.0	174933.205	2350.86508
342	297.097808	62.8544416	-461.726956	3113.47141	683.638379	8451234.08	6080.66022	-308.13696	5581.49695
344	296.341352	60.4869079	-400.62888	10948.5102	-266.488881	1439418.85	118779.094	-129.442987	251.026671
346	296.485575	83.9358431	-484.944274	4115.48381	-350.804275	17752032.2	3551.56878	196.963375	24306.4274
348	299.691821	74.7192089	-454.586944	-167.148639	45713.5965	-590.586944	347.28575	15.8904973	-153.895714
